time,team,event,subevent,zone,player
1:31:16,ham,boll,0,0,0
1:31:27,ham,offside,0,z9,0
1:31:57,ham,brytning,0,z6,0
1:32:14,ham,närkamp,0,z4,0
1:32:22,iks,boll,0,0,0
1:32:43,ham,skott,utanför,z8,13
1:32:43,ham,skottyp,inlägg,z8,13
1:32:43,iks,boll,0,0,0
1:33:00,ham,boll,0,0,0
1:33:30,ham,frislag,0,z4,0
1:33:32,ham,frislag,0,z7,0
1:33:57,ham,skott,täckt,z8,13
1:33:57,ham,skottyp,utifrån,z8,13
1:33:57,ham,boll,0,0,0
1:34:17,iks,boll,0,0,0
1:34:25,ham,inslag,0,z4,0
1:34:40,ham,hörna,0,z9,0
1:35:08,ham,skott,täckt,z8,13
1:35:08,ham,skottyp,fast,z8,13
1:35:08,iks,boll,0,0,0
1:35:30,ham,boll,0,0,0
95:34,0,stop,0,0,0
