time,team,event,subevent,zone,player
0:00:00,iks,avslag,0,z5,0
0:00:24,vsk,närkamp,0,z4,0
0:00:30,vsk,inslag,0,z4,0
0:01:12,vsk,skott,täckt,z2,0
0:01:13,vsk,skottyp,utifrån,z2,0
0:01:23,iks,frislag,0,z2,0
0:01:49,iks,utkast,0,z2,0
0:02:05,iks,passning,lång,z5,0
0:02:44,iks,mål,spelmål,z8,97
0:02:45,iks,skottyp,friställande,z8,97
0:02:49,vsk,avslag,0,z5,0
0:02:58,vsk,närkamp,0,z4,0
0:03:22,iks,brytning,0,z2,0
0:03:29,iks,rensning,0,z2,0
0:04:00,vsk,frislag,0,z5,0
0:04:13,vsk,utkast,0,z8,0
0:04:21,iks,närkamp,0,z5,0
0:04:29,vsk,närkamp,0,z9,0
0:04:56,vsk,skott,täckt,z2,0
0:04:57,vsk,skottyp,centralt,z2,0
0:05:07,iks,närkamp,0,z1,0
0:05:17,iks,skott,täckt,z8,0
0:05:18,iks,skottyp,centralt,z8,0
0:05:36,vsk,skott,räddning,z2,0
0:05:37,vsk,skottyp,utifrån,z2,0
0:05:59,iks,bolltapp,passförsök,z5,0
0:06:00,vsk,skott,utanför,z2,0
0:06:01,vsk,skottyp,centralt,z2,0
0:06:13,iks,utkast,0,z2,0
0:06:25,iks,bolltapp,tappad,z8,0
0:06:39,vsk,frislag,0,z3,0
0:07:10,iks,närkamp,0,z1,0
0:07:32,iks,mål,spelmål,z8,39
0:07:33,iks,skottyp,inlägg,z8,39
0:08:06,vsk,avslag,0,z5,0
0:08:17,vsk,mål,spelmål,z2,0
0:08:18,vsk,skottyp,dribbling,z2,0
0:08:43,iks,avslag,0,z5,0
0:09:06,vsk,närkamp,0,z8,0
0:09:23,vsk,skott,täckt,z2,0
0:09:24,vsk,skottyp,centralt,z2,0
0:09:28,vsk,hörna,0,z1,0
0:09:46,vsk,skott,täckt,z8,0
0:09:47,vsk,skottyp,fast,z8,0
0:09:54,iks,rensning,0,z2,0
0:10:44,vsk,hörna,0,z1,0
0:11:19,vsk,skott,täckt,z2,0
0:11:20,vsk,skottyp,fast,z2,0
0:11:29,iks,boll,0,0,0
0:11:48,iks,bolltapp,passförsök,z4,0
0:11:54,vsk,utkast,0,z8,0
0:11:59,iks,närkamp,0,z4,0
0:12:12,iks,passning,lång,z5,0
0:12:16,vsk,utkast,0,z8,0
0:12:31,iks,närkamp,0,z2,0
0:12:52,iks,närkamp,0,z4,0
0:12:58,iks,frislag,0,z4,0
0:13:38,iks,skott,räddning,z8,0
0:13:39,iks,skottyp,dribbling,z8,0
