time,team,event,subevent,zone,player
0:00:00,vän,avslag,0,z5,0
0:00:10,vän,passning,lång,z7,0
0:00:16,iks,närkamp,0,z1,2
0:00:25,iks,frislag,0,z1,6
0:00:30,iks,passning,lång,z1,17
0:00:46,vän,inslag,0,z4,0
0:00:59,vän,passning,lång,z7,0
0:01:04,iks,utkast,0,z2,13
0:01:39,iks,rensning,0,z2,0
0:01:50,vän,passning,straffområde,z3,0
0:01:51,iks,brytning,0,z2,15
0:01:59,vän,närkamp,0,z3,0
0:02:01,iks,närkamp,0,z3,61
0:02:10,iks,skott,räddning,z8,88
0:02:11,iks,skottyp,centralt,z8,88
0:02:20,vän,utkast,0,z8,0
0:02:30,vän,passning,lång,z4,0
0:02:36,iks,utkast,0,z2,13
0:02:49,iks,passning,farlig,z8,17
0:02:54,vän,brytning,0,z7,0
0:03:05,vän,närkamp,0,z4,0
0:03:10,vän,frislag,0,z4,0
0:03:31,iks,närkamp,0,z3,12
0:03:41,iks,passning,lång,z9,6
0:03:44,vän,rensning,0,z8,0
0:03:48,iks,inslag,0,z7,0
0:04:04,vän,närkamp,0,z8,0
0:04:07,iks,närkamp,0,z7,11
0:04:17,iks,bolltapp,passförsök,z7,17
0:04:21,iks,närkamp,0,z7,97
0:04:27,iks,hörna,0,z9,88
0:04:59,iks,skott,täckt,z9,20
0:05:02,iks,skottyp,fast,z9,20
0:05:07,vän,utkast,0,z8,0
0:05:17,vän,passning,lång,z7,0
0:05:33,iks,närkamp,0,z2,15
0:05:34,vän,närkamp,0,z2,0
0:05:40,vän,bolltapp,passförsök,z6,0
0:05:42,iks,utkast,0,z2,13
0:05:50,vän,brytning,0,z5,0
0:05:55,iks,närkamp,0,z8,17
0:06:10,vän,utkast,0,z8,0
0:06:21,vän,passning,lång,z6,0
0:06:25,iks,rensning,0,z2,0
0:06:30,vän,inslag,0,z3,0
0:06:47,vän,skott,utanför,z1,13
0:06:50,vän,skottyp,utifrån,z1,13
0:06:54,iks,utkast,0,z2,0
0:07:12,iks,skott,utanför,z8,7
0:07:14,iks,skottyp,utifrån,z8,7
0:07:32,vän,utkast,0,z8,0
0:07:36,vän,passning,lång,z7,0
0:07:38,iks,brytning,0,z4,17
0:07:40,iks,passning,farlig,z5,17
0:07:43,vän,brytning,0,z8,0
