event,time
avslag z5 edsbyn,0:00:00
frislag edsbyn z4,0:00:16
närkamp edsbyn z3,0:01:01
närkamp sirius z3,0:01:04
hörna sirius z9,0:01:23
sirius z8 täckt skott,0:01:51
skottyp fast sirius z8,0:01:55
boll edsbyn,0:02:03
passning lång edsbyn z2,0:02:43
boll sirius z2,0:02:48
skott räddning sirius z8 ,0:02:52
skottyp utifrån sirius z8,0:02:57
utkast esbyn,0:02:59
närkamp sirius z6,0:03:05
frislag edsbyn z9,0:03:17
del,0:03:19
frislag siirus z9,0:03:22
inslag sirius z7,0:03:34
bolltapp passförösk sirius z5,0:04:25
bolltapp passförösk edsbyn z1,0:04:31
frislag sirius z4,0:04:36
närkamp edsbyn z5,0:05:02
skott räddning edsbyn z2,0:05:12
skottyp utifrån edsbyn z2,0:05:15
utkast sirius z3,0:05:18
närkamp edsbyn z9,0:05:23
frislag edsbyn z1,0:05:44
närkamp sirius z2,0:05:58
boll edsbyn ,0:06:04
närkamp sirius z5,0:06:06
närkamp sirius z6,0:06:23
passning straffområde sirius z8,0:06:52
boll sirius z7,0:06:55
passning straffområde sirius z8,0:07:02
inslag edsbyn z9,0:07:07
passning lång edsbyn z6,0:07:28
brytning sirius z6,0:07:32
passning lång sirius z8,0:07:49
friläge sirius z8,0:07:53
mål straffområde sirius z8,0:08:01
skottyp friställande sirius z8,0:08:12
avslag edsbyn z5,0:08:19
passning straffområde edsbyn z2,0:09:13
närkamp sirius z1,0:09:20
inslag sirius z1,0:09:22
närkamp sisiur z1,0:09:34
brytning edsbyn z8,0:09:46
närkamp sirius z4,0:09:57
skott utanför sirius z8,0:10:00
skottyp utifrån sirius z8,0:10:04
utkast edsbyn ,0:10:07
närkamp sirius z5,0:10:12
brytning edsbyn z5,0:10:28
närkamp sirius z5,0:10:35
frislag sirius z4,0:10:38
passning straffområde sirius z8,0:11:39
hörna sirius z9,0:11:46
sirius z8 skott täckt ,0:12:48
skottyp fast sisiurs z8,0:12:52
utkast edsbyn,0:12:54
närkamp sirius z6,0:13:12
frislag sirius z9,0:13:25
närkamp edsbyn z8,0:14:01
boll sirius z5,0:14:15
mål sirius z8,0:14:25
skottyp dribblign sirius z8,0:14:32
avslag edsbyn z5,0:14:43
närkamp edsbyn z5,0:15:19
passning straffområde edsynm z2,0:16:11
skott räddning edsbyn z2,0:16:22
skottyp centralt edsbyn z2,0:16:27
boll sirius ,0:16:37
bolltapp passförsök sirius z4,0:16:49
skott räddning edsbyn z2,0:17:21
skottyp utifrån edsbyn z2,0:17:25
hörna edsyn z1,0:17:33
skott täckt edsbyn z2,0:18:14
skottyp fast edsbyn z2,0:18:18
boll sirius ,0:18:20
hörna sirius z9,0:18:24
sirius z8 skott utanför ,0:18:53
skottyp fast sirius z8,0:18:58
utkast edsbyn,0:19:03
passning lång edsbyn z2,0:19:27
närkamp sirius z2,0:19:30
bolltapp passförösk sirius z6,0:19:41
närkamp sirius z2,0:19:52
bolltapp passförösk sirius z8,0:20:04
passning straffområde edsbyn z2,0:20:20
boll edsbyn ,0:20:23
närkamp edsbyn z5,0:22:26
närkamp edsbyn z8,0:23:10
närkamp sirius z3,0:23:45
passnign straffområde sirius z8,0:24:34
utkast edsbyn ,0:24:38
passning lång edsbyn z2,0:25:07
boll edsbyn z2,0:25:10
hörna sirius z7,0:25:30
sirius z8 skott täckt,0:25:56
skottyp fast sirius z8,0:26:02
boll edsbym,0:26:07
skott räddning edsbyn z2,0:26:14
skottyp dribbling edsybn z2,0:26:18
hörna edsbyn z3,0:26:22
edsbyn z2 skott täckt ,0:26:39
skottyp fast edsbyn z2,0:26:45
utkast isirus ,0:26:48
närkamp sirius z4,0:27:21
nrkamp edsy z5,0:28:25
närkamp edsbyn z1,0:28:33
passnign straffområde edsbyn z2,0:28:43
boll sriius z,0:28:44
rensning sirius z5,0:29:37
boll edsbyn ,0:29:42
frislag edsbyn z5,0:29:57
passning straffomrde edsbyn z2,0:30:16
skott räddning edsbyn straffområde,0:30:22
skottyp edsbyn inlägg z2,0:30:29
skott räddnign ,0:30:32
del,0:30:33
skott räddning edsbyn z2,0:30:37
skottyp retur edsbyn z2,0:30:41
boll sirius ,0:30:43
närkamp edsbyn z8,0:30:53
nörkamo srius z8,0:31:00
utkast edsbyn ,0:31:10
passing straffområde edsbyn z2,0:31:24
skott räddning edsbyn z2,0:31:28
skottyp inlögg edsbyn z2,0:31:35
utkast sirius,0:31:40
passning lång sirius z8,0:32:42
skott räddning sirius z8,0:32:49
skottyp centralt sirius z8,0:32:54
boll edsbyn ,0:32:56
närkamp sirius z2,0:33:04
närkamp sirisu z6,0:33:13
skott räddning sirius z8,0:33:22
skottyp centralt sirius z8,0:33:28
hörna sirius z9,0:33:30
sirius z8 skott täckt,0:33:50
skottyp fast sirius z8,0:33:55
närkamp edsbyn ,0:34:04
frislag edsbyn,0:34:08
hörna edsbyn z1,0:34:18
edsbyn z2 skott täckt ,0:34:44
skottyp fast edsbyn z2,0:34:48
itkast sirius z3,0:34:51
passning lång sirius z8,0:35:03
utkast edsbyn z9,0:35:08
bolltapp passförsök edeyn z5,0:35:30
nörkamp sirius z7,0:35:36
passning straffområde siirus z8,0:35:50
skott utanför siirus z8,0:35:54
skottyp inlägg sirius z8,0:35:58
utkast edsbyn z8,0:36:02
närkamp edsbyn z4,0:36:27
brytning sirius z5,0:36:39
närkamp edsbyn z6,0:36:49
passning lång edsbyn z2,0:37:28
utkast sirius z1,0:37:30
brytning edsbyn z7,0:37:46
närkamp edsbyn z2,0:38:30
brytning sirius z2,0:38:55
närkamp edsbyn z9,0:39:04
hörna edsbyn z3,0:39:30
edsbyn z2 mål fast,0:39:59
skottyp fast z2 edsbyn,0:40:09
avslag sirius z5,0:40:25
frislag sirius z5,0:41:16
brytnign edsbyn z5,0:41:42
frislag edsbyn z1,0:41:47
närkamp sirius z3,0:42:11
frislag sirius z4,0:42:27
brytning edsbyn z5,0:42:46
närkamp sirius z5,0:42:54
rensning sirius ,0:43:00
boll edsbyn ,0:43:03
utkast sirius z1,0:43:20
närkamp edsbyn z7,0:43:34
skott utanför edsbyn z2,0:43:45
skottyp utifrån edsbyn z2,0:43:48
utkast sirius z2,0:43:53
frilag sirius z8,0:44:13
skott utanför sirius z8,0:44:36
skottyp fast sirius z8,0:44:41
utkats edsbyn ,0:44:43
passning lång edsbyn ,0:45:02
passning straffområde edsbyn z2,0:45:20
boll sirius ,0:45:25
närkamp edsbyn z4,0:45:29
hörna edsbyn z1,0:45:38
edsbyn z2 skott täckt ,0:46:20
skottyp fast edsbyn z2,0:46:26
stop,0:46:27
