event,time
avslag z5 vetlanda,0:00:00
närkamp sirius z6,0:00:21
närkamp vetlanda z2,0:00:27
närkamp sirius z8,0:00:42
frislag sirius z6,0:01:08
närkamp vetlanda z1,0:01:30
skott räddning vetlanda z8,0:02:13
hörna vetlanda z7,0:02:17
mål fast vetlanda z8,0:02:45
avslag sirius z5,0:03:25
frislag sirius z6,0:03:56
inkast vetlanda z3,0:04:29
del ,0:04:33
utkast vetlanda z3,0:04:36
närkamp sirius z6,0:04:52
hörna sirius z3,0:06:02
skott täckt sirius z2,0:06:47
närkamp vetlanda z2,0:06:59
närkamp sirus z6,0:07:03
närkamp vetlanda z2,0:07:12
närkamp vetlanda z4,0:07:25
närkamp sirius z7,0:07:34
frislag vetlanda z4,0:08:00
närkamp sirius z8,0:08:10
passning sirius straffområde z1,0:08:32
utkast vetlanda z2,0:08:38
utkast sirius z7,0:08:46
frislag sirius z5,0:09:23
frislag sirius z3,0:09:59
frislag sirius z6,0:10:35
frislag sirius z5,0:10:46
närkamp vetlanda z1,0:11:34
närkamp sirius z1,0:11:41
passning straffområde z1 sirius ,0:11:47
närkamp vetlanda z2,0:11:52
skott täckt vetlanda z8,0:12:00
närkamp sirius z8,0:12:09
passning straffområde sirius z3,0:12:45
mål straffområde sirius z2,0:12:51
avslag vetlanda z5,0:13:12
närkamp sirius z8,0:13:22
hörna sirius z1,0:13:34
skott block sirius z8,0:14:09
utkast vetlanda z4,0:14:16
frislag vetlanda z4,0:14:38
hörna vetlanda z7,0:15:04
skott utanför vetlanda z8,0:15:36
utkast sirius z9,0:15:40
passning lång sirius z2,0:16:03
närkamp vetlanda z2,0:16:12
närkamp sirius z8,0:16:20
hörna sirius z3,0:16:24
skott räddning sirius z8,0:17:01
närkamp sirius z8,0:17:05
frislag sirius z6,0:17:24
frislag sirius z5,0:17:41
utkast vetlanda z2,0:18:37
närkamp sirius z4,0:18:44
skott räddning sirius z1,0:18:59
närkamp sirius z2,0:19:09
närkamp sirius z4,0:19:38
frislag sirius z5,0:19:57
närkamp sirius z3,0:21:10
skott räddning sirius z3,0:21:25
utkast z1 vetlanda,0:21:31
närkamp vetlanda z8,0:21:45
utkast sirius z8,0:22:09
frislag sirius z4,0:22:35
frislag sirius z6,0:23:18
passning straffområde sirius z1,0:24:06
skott täckt sirius z2,0:24:13
närkamp sirius z2,0:24:19
närkamp sirius z5,0:25:04
bolltapp bolltapp sirius z6,0:25:34
närkamp sirius z6,0:25:39
närkamp vetlanda z3,0:25:56
närkamp sirius z6,0:26:03
offside sirius z2,0:26:32
inslag vetlanda 6,0:27:01
utkast sirius z9,0:27:07
frislag sirius z3,0:27:24
närkamp vetlanda z4,0:28:20
närkamp sirius z4,0:28:37
frislag sirius z4,0:28:41
hörna sirius z3,0:29:03
skott täckt sirius z2,0:29:38
inslag vetlanda z3,0:30:14
passning lång vetlanda z7,0:30:52
närkamp sirius z8,0:31:00
närkamp vetlanda z3,0:31:07
bolltapp passnong vetlanda z8,0:31:23
utkast vetlanda z1,0:31:34
utkast sirius z5,0:31:43
vetlanda närkamp z4,0:32:16
frislag vetlanda z7,0:32:26
utkast sirius z7,0:32:43
frislag sirius z6,0:33:12
frislag sirius z2,0:33:37
näkamp sirisu z2,0:34:30
frislag sirius z2,0:34:39
bolltapp sirius passning z2,0:35:02
utkast vetlanda z2,0:35:06
frislag sirius z7,0:35:44
bolltapp bolltapp sirius z2,0:36:22
passning lång vetlanda z8,0:36:29
närkamp sirius z8,0:36:34
passning sirius strafforåde z3,0:36:46
inslag sirius z1,0:36:52
hörna sirisu z1,0:37:53
skott räddning sirius z3,0:38:30
utkast vetlanda z3,0:38:45
bolltapp vetlanda passning z7,0:39:00
närkamp vetlanda z1,0:39:09
inslag vetlanda z7,0:39:25
del,0:39:28
inslag vetlanda z4,0:39:31
närkamp sirius z5,0:39:41
närkamp vetlanda z5,0:39:52
skott täckt vetlanda z8,0:40:07
närkamp sirius z8,0:40:28
bolltapp passning sirius z7,0:40:37
närkamp sirius z7,0:40:42
frislag sirius z1,0:40:49
frislag sirius z6,0:41:46
frislag sirius z1,0:42:03
skott utanför sirius z2,0:42:12
utkast vetlanda z32,0:42:22
närkamp sorois z9,0:42:39
utkast vetlanda z1,0:43:34
närkamp sisiurs z5,0:43:53
närkamp vetlanda z4,0:44:09
närkamp sirius z8,0:44:18
skott utanför sirius z3,0:44:30
inkast vetlanda z1,0:44:38
närkamp sirius z6,0:44:57
skott sirius räddning z2,0:45:03
utkast vetlanda z2,0:45:13
itlast siriusz9,0:45:27
stop,0:45:32
