event,time
avslag vänersborg z5,0:00:00
passning straffonråde väenrsborg z7,0:00:44
skott vänersborg utanför z8,0:00:56
skottyp inlägg vönersborg,0:01:07
utkast sirius z8,0:01:09
frislag sirius z5,0:01:20
brytning vänersborg z5,0:02:19
utkast sirius z4,0:02:41
frislag sirius z6,0:02:50
passning lång sirius z2,0:03:16
boll bänersborg z2,0:03:21
utkast sirius z9,0:03:35
frislag sirisu z4,0:03:54
utvisning vänersborg 10,0:04:17
frislag sirius z4,0:04:24
boll sirius z4,0:04:45
passning straffområde sirius z2,0:04:56
mål sirius straffområde z2,0:05:06
del,0:05:13
skottyp sirius inlägg z2,0:05:20
mål sirius straffområde z2,0:05:28
avslag vänersborg z5,0:05:34
passning lång vänersbrog z8,0:05:46
närkamp sirius z8,0:05:50
bolltapp sirius z5,0:06:03
resning sirius z8,0:06:10
inslag vänersborg z7,0:06:14
frislag vänersborg z4,0:07:12
bolltapp passförsök vänersborg z8,0:07:30
utkast vänersborg z2,0:07:42
skott utanför vänersborg z8,0:07:59
skottyp utifrån vänersborg z8,0:08:10
utkast sirius z7,0:08:15
bolltapp passförsök sirius z1,0:08:25
utkast vänersborg z3,0:08:34
passning straffområde vänersborg z9,0:08:55
skottyp utifrån vänersborg z8,0:09:09
boll sriius ,0:09:11
närkamp vänersborg,0:09:16
närkamp sriius ,0:09:20
passning straffområde sirius z2,0:09:31
skott rädning sirius ,0:09:35
skottyp inlägg sirius z2,0:09:44
utkast vänersborg,0:09:48
passning lång vänersborg,0:09:53
boll sirius z8,0:09:56
passning lång sirius ,0:10:37
utkast vänersborg ,0:10:41
utkast sirius z7,0:10:45
bolltapp sirius passförösök z1 siirus ,0:11:47
utkast vänersborg z2,0:11:54
bolltapp vänersborg passförsök z8,0:12:06
rensning sirius z8,0:12:09
inslag vänersborg z4,0:12:16
närkamp vänersborg z5,0:12:51
närkamp sriius z7,0:13:08
boll vänersborg,0:13:11
skott vänersborg räddning z8,0:13:46
skottyp vänersborg centralt z8,0:14:02
boll sirius ,0:14:14
passning straffområde sirius z3,0:14:34
resning vänersborg,0:14:38
boll sirius z8,0:14:40
skott utanför sirius z2,0:15:03
skottyp sirius centralt z2,0:15:13
utkast vänersborg,0:15:16
skott räddning vänersborg,0:15:24
skottyp vänersborg utifrån z8,0:15:36
sirius utkast ,0:15:43
boll vänersborg,0:15:47
skott täckt vänersborg,0:15:57
skjottyp utanifrån vänersborg ,0:16:04
boll sriius ,0:16:07
närkanmp vänersborg z1,0:16:13
del,0:16:17
frislag sirius z1,0:16:19
frislag vänersborg z2,0:16:35
frislag vänersborg z1,0:16:54
frislag vänersborg z4,0:17:26
närkamp sirius z6,0:17:39
närkamp vänersborg z6,0:17:45
skott utanför vänersborg z8,0:17:55
skottyp utifrån vänersborg z8,0:18:03
utkast isirus ,0:18:20
närkamp vänersborg z1,0:18:45
inslag vänersborg z1,0:18:56
närkamp sirius z5,0:19:09
närkamp vänersborg z2,0:19:18
närkamp sirius z5,0:19:34
passning lång sirius z8,0:19:50
mål sirius z2 straffområde,0:20:02
skottyp friställande sirius z2,0:20:16
avslag vänersborg z2,0:20:30
passning lång vänersborg z8,0:20:47
utkast sirius z5,0:20:51
utvsining vänersborg 10 ,0:21:01
frislag sirius z5,0:21:41
passning lång sirius z2,0:21:58
offside sirius z2,0:22:02
boll vänersborg z2,0:22:08
passning lång vänersborg z5,0:22:23
närkamp sriius z5,0:22:28
skott sirius räddning z2,0:22:37
skottyp centralt sirius z2,0:22:46
utkast vänersborg z2,0:22:52
närkamp sirius z5,0:23:02
frislag sirius z3,0:23:19
bolltapp passförsök sirius z1,0:23:44
utkast vänersborg z5,0:23:47
närkamp sirius z8,0:23:57
hörna sirius z3,0:24:10
skott rädding sirius z2,0:24:49
utkast vänersborg z1,0:24:54
skott täckt vänersborg z8,0:25:19
skottyp vänersborg friställande z8,0:25:25
hörna vänersborg z7,0:25:30
skott täckt vänersborg z8,0:25:41
inslag vänersbog z9,0:25:52
utkast sirius 9,0:26:06
passning lång sriious ,0:26:21
boll vänersborg z2,0:26:26
frislag vänersborg z4,0:26:33
passning lång vänersborg z8,0:26:40
utkast sirius z9,0:26:44
passning lång sirius z2,0:26:53
utkast vänersgorg z4,0:26:58
inslag sriius z4,0:27:05
närkamp bänersborg z2,0:27:16
frislag vänersborg z1,0:27:24
passning lång vänersborg z1,0:27:35
närkamp sirius z9,0:27:42
brytning vänersborg z5,0:27:52
frislag vänersborg z7,0:28:08
inslag sirius z7,0:28:36
passning lång sirius z2,0:28:50
utkast vänersborg z4,0:28:56
passning lång vänerborg z8,0:29:07
straff vänersborg z8,0:29:11
skott räddning sirius z8,0:30:01
hörna vänersborg z7,0:30:10
skott täckt vänersbortg z8,0:30:32
utkast sirius z7,0:30:39
btyyning vänersborg z2,0:31:01
inslag siriuus z1,0:31:06
boll vänersborg z2,0:31:16
närkamp sirius z8,0:31:25
brytning vänersborg z5,0:31:50
brytning sirius z6,0:31:54
närkamp vänersborg z2,0:32:03
närkamp sirius z5,0:32:09
närkamp änersborg z2,0:32:24
bolltapp passförösk bänersborg z2,0:32:37
boll vänersborg z5,0:32:44
hörna vänersborg z7,0:32:50
mål fast vänersborg z8,0:33:18
avslag sirius z8,0:33:45
passnign lång sirius z2,0:33:59
närkamp änersborg z2,0:34:07
utkast sirius z6,0:34:20
boll vänersborg z6,0:34:30
närkamp sirius z9,0:34:40
