event,time
avslag sirius z5,0:00:00
näramp sirius z6,0:00:15
närkamp sorius 5,0:00:25
del,0:00:28
närkamp sisiurs z5,0:00:31
skott utanför sirius z2,0:00:42
skottyp centralt z2,0:00:46
utkast edsbyn,0:00:54
pasnsing lång edsbyn z8,0:01:28
skot utanför edsbyn z8,0:01:33
skottyp öppnande edsbyn z8,0:01:40
utkast sirius z8,0:01:43
passning straffområde sirius z2,0:02:01
utkast edsbym z2,0:02:05
närkamp sirius z8,0:02:18
passning straffområde sirius z2,0:02:35
boll sirius ,0:02:41
skott räddning sirius z5,0:02:57
skottyp utifrån sirius z5,0:03:02
utkast edsbyn,0:03:04
närkamp edsyn z6,0:03:11
passning straffområde edsbyn z8,0:03:23
boll edsbyn ,0:03:25
närkamp edsbyn z9,0:03:35
hörna edsbyn z9,0:03:43
edsbyn z8 skott täckt ,0:04:10
skottyp fast edsbyn z8,0:04:14
inslag edsbyn z9,0:04:26
utkast sirius z9,0:04:29
brytning edsbyn z2,0:04:48
insalg edsbyn z6,0:04:54
närkamp edsbyn z5,0:05:13
skott räddning edsbyn z8,0:05:25
skottyp dribbling edsbyn z8,0:05:31
hörna edsbyn z7,0:05:34
edsbyn z8 skott täckt ,0:05:56
skottyp fast z8 edsbyn ,0:06:00
skott täckt edsbyn ,0:06:15
skottyp fast edsbyn z8,0:06:19
utkast sirius ,0:06:32
passning straffområde sirius z2,0:06:39
inslag edsbyn z1,0:06:41
n,0:06:48
del,0:06:50
närkamp edsbyn z4,0:06:54
närkamp sriisu z9,0:07:11
frislag sirius z5,0:07:31
frislag sirius z6,0:07:37
närkamp sirisu z3,0:07:56
närkamp edsbyn z3,0:08:02
närkamp edsbyn z9,0:08:20
frislag edsbyn z9,0:08:28
hörna edsbyn z9,0:08:45
edsbyn z8 skott räddning,0:09:14
skottyp fast edsbyn z8,0:09:18
närkamp sirisu z6,0:09:22
närkamp edsbyn z2,0:09:30
utkast edsbyn z2,0:09:34
skott räddning edsbyn z8,0:10:18
skottyp utifrån edsbyn z8,0:10:22
hörna z9 edsbyn ,0:10:26
edsbyn z8 utanför skott ,0:10:49
skottyp edsbyn z8 fast,0:10:56
utkast sirius z8,0:10:59
hörna sirius z1,0:11:13
sirius z2 skott täckt,0:11:57
skottyp fast sirius z2,0:12:00
utkast edsbyn ,0:12:02
skott räddning edsbyn z2,0:12:12
skottyp dribblign edsbyn z2,0:12:17
boll sirius ,0:12:26
närkamp sirisu z5,0:12:48
närkamp edsbyn z2,0:12:58
frislag sirius z7,0:13:09
passning straffomrdåe sirius z2,0:13:30
närkamp edsbyn z2,0:13:33
frislag edsbyn z1,0:13:50
närkamp sirius z8,0:14:31
närkamp edsbyn ,0:14:43
närkamp edsbyn z5,0:14:51
närkamp edsbyn z6,0:15:10
frislag edsbyn z6,0:15:13
närkamp sirius z8,0:15:33
närkamp edsbyn z6,0:15:48
närkamp sirius z6,0:15:52
utkast edsbyn z2,0:16:08
boll sirius ,0:16:31
bolltapp passförsök sirius z1,0:16:40
boll edsbyn ,0:16:44
bolltapp tappad edsbyn z5,0:17:43
bolltapp passförsök sirius z5,0:18:10
frislag edsbyn z6,0:18:13
närkamp sirius z8,0:18:21
frislag sirius z2,0:18:36
skott täckt sirius z2,0:19:14
skottyp fast sirius z2,0:19:19
skott täckt sirius z2,0:19:23
skottyp utifrån sirius z2,0:19:27
hörna sirius z3,0:19:32
sirius z2 skott räddning ,0:19:55
skottyp fast sirius z2,0:19:58
utkast edsbyn ,0:20:02
passning lång edsbyn z2,0:20:12
brytning sirius z8,0:20:16
närkamp sirius z5,0:20:21
passning straffområde sirius z2,0:20:33
brytning edsyn z2,0:20:41
närkamp sirius ,0:20:43
skott sirius täckt ,0:20:49
skottyp sirius centralt z2,0:20:58
boll sirius ,0:21:01
skott isrius täckt ,0:21:11
skottyp z2 sirius utifrån ,0:21:16
hörna sirius z1,0:21:18
sirius z2 skott täckt ,0:21:30
skottyp fast sirius z2,0:21:35
utkast edsbyn z2,0:21:40
skott räddnign edsbyn z8,0:21:54
skottyp dribbling z2 edsbyn,0:21:59
boll edsbyn ,0:22:02
frislag edsbyn z6,0:22:09
passning straffområde edsbyn z8,0:22:24
boll edsbyn ,0:22:28
passning straffområde edsbyn z8,0:22:42
mål straffområde edsbyn z8,0:22:48
skottyp inlägg edsbyn z8,0:22:53
timeout sirius ,0:23:20
avslag sirius z5,0:24:40
bolltapp tappad sirius z5,0:24:50
skott räddning edsbyn z8,0:24:55
skottyp utifrån edsbyn z8,0:25:00
hörna sirius z7,0:25:04
del,0:25:07
hörna edsbyn z7,0:25:11
edsbyn z8 skott täkt ,0:25:25
skottyp fast ,0:25:27
del,0:25:29
skottyp fast edsbyn z8,0:25:34
mål edsbyn straffområde z8,0:25:40
skottyp retur edsbyn z8,0:25:44
avslag sirius z5,0:25:57
passning lång sirius z2,0:26:12
rensning edsbyn z1,0:26:23
boll sirius ,0:26:28
närkamp sirius z4,0:26:44
skott täckt sirius z3,0:26:55
skottyp utifrån sirius z3,0:26:58
boll edsbyn ,0:27:02
närkamp sirius z7,0:27:11
närkamp edsbyn z1,0:28:00
närkamp sisrisus z6,0:28:24
skott utanför sirius z2,0:28:32
skottyp dribblign sriisu z2,0:28:42
utkaast edsbyn ,0:28:46
närkamp siriuss z9,0:29:20
skott töckt sirius z2 ,0:29:49
skottyp utifrån sriius z2,0:29:57
hörna sirius z3,0:29:59
sirius z2 skott täckt ,0:30:19
skottyp fast sirius z2,0:30:23
boll sirius z3,0:30:27
närkamp edsbyn z6,0:30:32
närkamp sirius z6,0:30:38
mål sirius z2 utifrån ,0:30:49
skottyp utifrån sirius z2,0:30:58
avslag edsbyn z5,0:31:07
närkamp sirius z9,0:31:22
passning straffområde sirius z2,0:31:41
närkamp edsbyn z1,0:31:45
frislag edsbyn z8,0:31:58
boll edsbyn z8,0:32:09
närkamp edsbyn z4,0:32:17
frislag sirius z4,0:32:26
närkamp edsbyn z2,0:32:56
utvisning sirius z7,0:33:07
