event,time
avslag z5 sirius,0:00:00
utkast edsbyn z2,0:00:31
skott utanför edsbyn z8,0:01:06
skottyp utifrån edsbyn z8,0:01:14
utkast sirius,0:01:16
inslag siirius z6,0:01:34
närkamp edsbyn z5,0:02:26
närkamp sirius z5,0:02:30
bolltapp passförsök sirius z2,0:03:29
frislag edsbyn z8,0:03:54
passnign straffområde edsbyn z8,0:04:27
utkast sirius z7,0:04:34
närkamp edsbyn z5,0:05:11
brytning sirius z8,0:05:31
rensning sirius z7,0:05:40
inslag edsbyn z9,0:05:45
skott räddning edsbyn z8,0:06:07
skottyp centralt edsbyn z8,0:06:13
utkast sirius z8,0:06:16
offside sirius z2,0:06:20
rensning edsbyn z8,0:06:33
frislag sirius z1,0:07:02
passning lång sirius z2,0:08:00
utkast edsbyn z1,0:08:04
bolltapp tappad edsbyn z4,0:08:16
hörna sirius z1,0:08:37
sirius z2 skott täckt,0:09:06
skottyp fast sirius z2,0:09:10
utkast edsbyn z3,0:09:14
passning straffområde edsbyn,0:09:29
boll sirius ,0:09:31
närkamp edsbyn z5,0:09:56
hörna edsbyn z7,0:09:59
edsbyn z8 skott täckt ,0:10:20
skottyp fast edsbyn z8,0:10:23
boll edsbyn,0:10:28
skott edsbyn utanför z8,0:10:33
skottyp edsbyn z8 centralt ,0:10:47
utkast sirius z7,0:10:51
inslag edsbyn z1,0:10:57
närkamp edsbyn z5,0:11:27
närkamp sirius z5,0:11:30
närkamp edsbyn z2,0:11:35
närkamp sirius z1,0:11:54
frislag sirius z1,0:11:57
närkamp edsbyn z4,0:12:29
frislag edsbyn z4,0:12:39
frislag edsbyn z7,0:12:58
passnign strafformåde edsbyn z8,0:13:25
boll sirius z9,0:13:30
närkamp edsbyn z6,0:13:59
närkamp sirius z5,0:14:36
passning lång sirius z2,0:14:50
hörna sirius z1,0:14:52
sirius z2 skott täckt ,0:15:25
skottyp fast sirius z2,0:15:34
mål straffområde sirius z2,0:15:40
skottyp retur sirius z2,0:15:47
avslag edsbyn z5,0:16:05
brytning sirius z5,0:16:47
närkamp sirius z6,0:17:12
närkamp edsbyn z1,0:17:23
närkamp edsbyn z4,0:17:27
skott utanför edsbyn z5,0:17:42
skottyp utifrån edsbyn z5,0:17:47
utkast sirius z8,0:17:53
passning lång sirius z2,0:18:44
skott räddnign sirius z2,0:18:50
skottyp friställande sirius z2,0:18:54
utkast edsbyn z8,0:19:03
närkamp sirius z4,0:19:07
hörna sirius z1,0:19:41
sirius z2 skott räddning ,0:20:05
skottyp fast sirius z2,0:20:10
utkast edsbyn z6,0:20:16
skott räddning edsbyn z8,0:20:25
skottyp utifrån edsbyn z8,0:20:30
hörna edsbyn z9,0:20:33
del,0:20:46
hörna edsbyn z7,0:20:49
skott edsbyn z8 täckt,0:20:57
skottyp fast edsbyn z8,0:21:01
utkast sirius z7,0:21:04
bolltapp passförösk sirius z4,0:21:25
inslag edsbyn z4,0:21:30
närkamp edsbyn z4,0:22:02
skott täckt edsbyn z8,0:22:23
skottyp utifråån edsbyn z8,0:22:29
hörna edsbyn z9,0:22:32
edsbyn z8 skott täckt,0:22:47
skottyp edsbyn z8 fast ,0:22:51
utkast sirius z7,0:22:53
inslag sirius z6,0:23:24
passnign lång sirius z5,0:23:56
brytning edsbyn z5,0:24:02
inslag edsbyn z6,0:24:04
närkamp sirius z5,0:24:21
närkamp sorus z6,0:24:35
insalg edsbyn z6,0:24:55
utkast sirius z7,0:25:08
närkamp edsbyn z4,0:25:28
närkamp edsbyn z4,0:25:34
frislag edsbyn z8,0:25:58
brytning sirius z9,0:26:09
rensning sirius z5,0:26:18
hörna edsbyn z7,0:26:35
del,0:26:40
frislag edsbyn z7,0:26:43
passnign straffomrdåe edsbyn z8,0:27:13
boll edsbyn z7,0:27:17
passnign straffomrdåe edsbyn z8,0:27:21
boll sirius z7,0:27:27
närkamp edsbyn z5,0:27:31
skott utanför edsbyn z8,0:27:38
skottyp utifrån edsbyn z8,0:27:42
utkast sirus ,0:27:46
rensning sirius z5,0:28:02
hörna edsbyn z9,0:28:14
edsbyn z8 skott täckt ,0:28:43
skottyp fast edsbyn z8,0:28:47
utkast sirius z8,0:28:53
passning lång sirius z8,0:29:04
friläge sirius z2,0:29:10
mål straffområde sirius z2,0:29:20
skottyp friställande sirius z2,0:29:29
timeout edsbyn,0:29:35
avslag edsbyn z2,0:31:12
skott täckt edsbyn z8,0:31:30
skottyp utifrån edsbyn z8,0:31:35
hörna edsbyn z9,0:31:38
edsbyn z8 skott täckt,0:31:58
skottyp fast edsbyn z8,0:32:01
mål straffområde edsbyn z8,0:32:18
skottyp retur edsbyn z8,0:32:23
avslag sirius z5,0:32:27
rensning sirius ,0:32:35
frislag edsbyn z6,0:32:43
passning straffområde edsbyn z8,0:33:01
