event,time
avslag z8  sirius,0:00:00
frislag sirius z2,0:01:04
del,0:01:05
utvisning edsbyn 10,0:01:09
frislag sirius z2,0:01:28
passning straffområde sirius z7,0:01:42
del,0:01:44
passning straffområde sirius z2,0:01:47
boll edsbyn z3,0:01:53
skott räddning edsbyn z8,0:02:33
skottyp centralt edsbyn z8,0:02:39
utkast sisiurs ,0:02:40
utkast edsbyn z3,0:02:53
lång passning edsbyn z7,0:03:05
boll sirius z7,0:03:07
närkamp edsbyn z1,0:03:14
närkamp sirius z1,0:03:16
passning straffområde sirius z2,0:03:21
närkamp edsbyn z2,0:03:25
närkamp sirius z8,0:03:36
skott räddning sirius z3,0:04:03
skottyp utifrån sirius z3,0:04:06
hörna sirius z3,0:04:09
sirius z2 skott utanför,0:04:38
skottyp fast sirius z2,0:04:44
utkast sdebyn z3,0:04:47
närkamp sirius z6,0:05:07
skott räddning sirius z2,0:05:14
skottyp sirius utifrån z2,0:05:20
hörna sirius z1,0:05:23
skott täckt sirius z2,0:06:03
skottyp fast sirius z2,0:06:07
mål straffområde sirius z2,0:06:12
skottyp retur sirius z2,0:06:17
avslag edsbyn z2,0:06:20
passning straffområde edsbyn z8,0:07:06
skott täckt edsbyn z8,0:07:11
skottyp inlägg edsbyn z8,0:07:21
hörna edsbyn z9,0:07:32
edsbyn skott z8 utaför,0:07:55
skottyp fast edsbyn z8,0:08:02
utkast siirus ,0:08:05
utkast edsbyn z2,0:08:12
närkamp sirius z3,0:09:04
skott töckt sirisu z2,0:09:12
skottyp utifrån sriisu z2,0:09:16
nörkamp edsbyn z2,0:09:19
skott utanför edsbyn z9,0:10:07
skottyp utifrån edsbyn ,0:10:10
utkast sirius z7,0:10:13
närkamp sirius z5,0:10:56
hörna sirius z1,0:11:26
sirius z2 mål fast,0:11:58
skottyp sirius z2 fast,0:12:01
avslag edsbyn z2,0:12:24
utkast sirius z7,0:13:04
frislag sirius z3,0:13:50
brytning edsbyn z5,0:14:15
bolltapp tappad edsbyn z7,0:14:24
brytning edsbyn z2,0:14:31
frislag edsbyn z4,0:14:52
skott täckt edsbyn z8,0:15:19
skottyp dribbling edsbyn z8,0:15:27
hörna edsbyn z9,0:15:31
edsbyn mål fast z8,0:15:51
skottyp fast edsbyn z8,0:15:54
avslag sirius z5,0:16:20
passning straffomrpåde sirius z2,0:16:42
skott räddning sirius z2,0:16:48
skottyp inlägg sirius z2,0:16:51
frislag sirius z1,0:16:57
passning lång sirius z2,0:17:27
utkast edsbyn z1,0:17:30
närkamp sirius z4,0:18:08
inslag sirius z6,0:18:54
mål sirius z2 lång ,0:19:17
skottyp utifrån sriius z2,0:19:25
avslag edsbyn z5,0:19:36
passning lång edsbyn z8,0:19:52
utkast sirius z7,0:19:56
närkamp sirius z6,0:20:44
passning straffområde sirius z2,0:21:04
boll edsbyn z1,0:21:08
närkamp edsbyn z1,0:21:15
frislag edsbyn z1,0:21:18
närkamp sirius z5,0:21:40
frislag sirius z6,0:21:48
närkamp sirius z2,0:22:40
inslag sirius z3,0:23:08
passmomg straffområde sirius z2,0:23:37
rensning edsbyn ,0:23:41
boll sirius ,0:23:43
skott rädding sirius z2,0:24:00
skottyp utifrån sirius z2,0:24:08
boll sirius ,0:24:11
inslag sirius z3,0:24:17
utkast edsbyn z3,0:24:50
edsbyn närkamp z4,0:25:21
passning straffområde edsbyn z8,0:25:35
boll edsbyn ,0:25:39
frislag edsbyn z4,0:26:02
närkamp sirius z2,0:26:44
del,0:26:46
nörkamp sirius z8,0:26:49
rensning sirius ,0:26:53
passning lågn edsbyn z8,0:27:10
boll sirius ,0:27:13
närkamp sirius z9,0:27:17
närkamp edsbyn z6,0:27:22
frislag edsbyn z7,0:27:38
skott räddning edsbyn z8,0:27:46
skottyp utifrån edsbyn z8,0:27:51
utkast sirius z7,0:27:54
närkamp edsbyn z3,0:28:43
skott ärddning edsbyn z8,0:28:57
skottyp centralt edsbyn z8,0:29:05
hörna edsbyn z7,0:29:08
edsbyn z8 mål fast,0:29:39
skottyp fast edsbyn z8,0:29:43
avslag sirius z5,0:30:07
del,0:30:11
avslag sirius z5,0:30:12
passnign straffområde sirius z2,0:30:37
boll sirius z1,0:30:40
närkamp edsbyn z1,0:31:01
skott räddning edsbyn z8,0:31:35
skottyp utifrån edsbyn z8,0:31:42
utkast sirius z9,0:31:47
närkamp edsbyn z2,0:32:13
frislag edsbyn z6,0:32:28
frislag edsbyn z6,0:34:14
passning straffområde sirius z8,0:34:31
del,0:34:45
passning straffområde edsbyn z8,0:34:51
utkast sirius ,0:34:53
hörna sirius z1,0:35:08
skott sirius z2 täckt ,0:35:28
skottyp fast sirius z2,0:35:33
utkast edsbyn ,0:35:39
skott räddning edsbyn z8,1:21:04
skottyp centralt edsbyn z8,1:21:09
utkast sirius ,1:21:11
frislag sirius z2,1:21:36
skott sirius tööckt z2,1:21:41
skottyp fast sirius z2,1:21:44
boll densbun ,1:21:49
passning straffområpde edbwyn,1:21:59
boll sirius ,1:22:01
skott räddning sirius z2,1:22:13
skottyp utifrån sirius z2,1:22:19
hörna sirius z1,1:22:22
sirius z2 skott täckt ,1:22:43
skottyp fast sirius z2,1:22:46
resning edsbyn ,1:22:51
boll sirius ,1:22:55
närkamp srius z4,1:23:01
passnign straffomrde sirius z2,1:23:12
boll sriisu z3,1:23:16
bolltapp passförsök sirius z5,1:23:57
närkamp sisiurs z6,1:24:04
passning straffområde sirius z2,1:24:23
boll sirius z6,1:24:28
passning straffområde sisiurs z2,1:24:37
hörna sirius z1,1:24:47
sirius z2 räddning räddning ,1:25:10
skottyp fast sirisu z2,1:25:18
utakst edsbyn ,1:25:20
närkamp sisiur z6,1:25:35
passning straffområde sirius z2,1:25:44
boll sirius z3,1:25:51
närkamp sisiurs z5,1:26:21
närkamp sirius z6,1:26:27
poassning straffområde sirius z2,1:26:41
skott räddnign srius z2,1:26:46
skottyp inlägg sirius z2,1:26:51
skott räddning sirius z2,1:26:54
skottyp retur sirius z2,1:27:04
boll edsbn,1:27:06
 närkamp sisius z7,1:27:12
närkamp sirius z5,1:27:19
straffområde apssning sirius z2,1:27:44
resnign edsbyn ,1:27:48
boll siirus ,1:27:52
bolltapp sirius passförösk ,1:28:14
skott räddnign edsyn z8,1:28:21
skjottyp centralt edsbyn z8,1:28:26
hörna edsbyn z7,1:28:28
edsbyn z8 skott utanför,1:28:44
skottyp fast edsbyn z8,1:28:52
utkats sirius z7,1:28:55
utkast edsbyn z2,1:29:07
timeout sirius ,1:29:10
utkast edsbyn z5,1:31:06
närkamp sirius z4,1:31:11
passning lång sirius z2,1:31:26
närkamp edsbyn z2,1:31:29
rensning edsbyn ,1:31:33
närkamp edsbyn z7,1:31:39
utvisning edsbyn 10,1:31:48
frislag sirius z4,1:32:02
passning lång sirius z2,1:32:07
näkamp sirius z2,1:32:11
skott täckt sirius z2,1:32:15
skottyp sirius z2 utifrån ,1:32:20
bill edsbyn ,1:32:22
utvisnign sirius 10 ,1:32:52
frislag edsbyn z8,1:33:15
frislag edsbyn z8,1:33:45
stop,1:33:52
