event,time
avslag vetlanda,0:00:00
frislag vetlanda z4,0:00:14
närkamp vetlanda z4,0:00:46
närkamp sirius z1,0:00:55
utkast siirus z3,0:01:02
närkamp sirius z5,0:01:46
frislag sirius z6,0:02:40
brytning vetlanda z5,0:03:02
skott utanför vetlanda z2 ,0:03:14
skottyp utifrån vetlanda z2,0:03:17
utkast sirius z1,0:03:21
närkamp sriius z8,0:03:38
skott utanför sirius z8,0:03:43
skottyp utifrån sirius z8,0:03:49
utkast vetlanda,0:03:51
assning lång vetlanda ,0:04:10
utkast sriius ,0:04:12
del,0:04:14
utkast sirius z1,0:04:17
närkamp vetlanda z6,0:04:29
passning lång vetlanda z2,0:05:14
utkast sirius z3,0:05:20
brytning vetlanda z7,0:05:49
närkamp vetlanda z7,0:05:55
passning lång vetlanda z6,0:06:05
brytning sirius z6,0:06:09
inslag vetlanda z6,0:06:12
mål vetlanda lång z3,0:06:52
skottyp utifrån vetlanda z3,0:06:58
avslag sirius ,0:07:15
närkamp vetlanda z9,0:08:02
frislag vetlanda z6,0:08:06
dkott utanför vetlanda z2,0:08:35
skottyp utifrån vetlanda z2,0:08:40
utkast sirius z2,0:08:44
närkamp sirius z5,0:08:54
frislag sirius z6,0:09:21
närkamp vetlanda z8,0:09:42
frislag vetlanda z6,0:09:49
närkamp sirius z2,0:10:21
rensning sirius ,0:10:24
passning lång vetlanda z2,0:11:07
brytning sirius z2,0:11:11
utkast vetlanda ,0:12:39
bolltapp passförösk vetlanda z2,0:13:02
närkamp sirius z8,0:13:16
mål sirius straffområde z8,0:13:21
skottyp centralt sirius z8,0:13:35
avslag vetlanda z8,0:13:47
passning lång vetlanda z2,0:14:10
närkamp sirius z2,0:14:16
skott räddning sirius z8,0:14:29
skottyp dribbling sirius z8,0:14:33
hörna sirius z7,0:14:37
sirius z8 mål fast,0:15:05
skottyp fast sirius z8,0:15:08
avslag vetlanda ,0:15:34
hörna vetlanda z3,0:15:52
vetlanda z2 räddning skott ,0:16:22
skottyp fast vetlanda ,0:16:29
utkast sirius z3,0:16:32
närkamp vetlanda z7,0:16:46
närkamp sirius z4,0:16:53
timeout,0:17:03
utvisning vetlanda 10,0:18:29
boll sirius,0:19:01
närkamp vetlanda z7,0:19:29
utkast vetlanda,0:19:32
frislag vetlanda z6,0:19:39
skott täckt vetlanda z2,0:20:10
skottyp utifrån vetlanda z2,0:20:14
hörna vetlanda z3,0:20:17
vetlanda z2 utanför skott,0:20:41
skottyp fast vetlanda z2,0:20:44
utkast sirius z1,0:20:48
passning straffområde sirius z8,0:21:14
brytnign vetlanda z8,0:21:21
mål vetlanda z2 straffområde,0:21:33
skottyp vetlanda z2 utifrån ,0:21:55
avslag sirius z2,0:22:00
skott räddning sirius z8,0:23:17
skottyp utifrån sirius z8,0:23:21
hörna sirius z9,0:23:24
sirius z8 mål fast,0:23:50
skottyp fast sirius z8,0:23:54
avslag vetlanda ,0:24:17
närkamp vetlanda z8,0:24:40
skott räddning vetlanda z5,0:24:53
skottyp utifrån vetlanda z5,0:24:58
utkast sirius z3,0:25:00
brytning vetlanda z9,0:25:20
närkamp sirius z6,0:25:25
passning straffområde sirius z8,0:26:01
rensning vetlanda ,0:26:07
inslag sirius z7,0:26:14
brytning vetlanda z9,0:26:25
närkamp sirius z6,0:26:29
frislag sirius z8,0:26:36
skott täckt sirius z8,0:26:47
skottyp fast sirius z8,0:26:51
närkamp sirius z6,0:26:56
del,0:26:57
boll vetlanda ,0:26:59
närkamp sirius z6,0:27:02
skott utanför sirius z8,0:27:29
skottyp centralt sirius z8,0:27:34
utkast vetlanda z9,0:27:40
närkamp sirius z6,0:28:54
frislag sirius z9,0:29:14
passning straffområde sirius z8,0:29:54
frislag vetlanda z8,0:29:58
närkamp vetlanda z6,0:31:07
brytning sirius z6,0:31:18
frislag sirius z7,0:31:45
närkamp sirisu z5,0:32:09
närkamp sirius z6,0:32:35
skott räddnign sirius z8,0:32:53
skottyp utifrån sirius z8,0:32:56
utkast vetlanda,0:33:14
passning lång vetlanda z2,0:33:54
passning straffområde vetlanda z2,0:33:58
mål straffområde vetlanda z2,0:34:04
skottyp vetlanda centralt z2,0:34:10
avslag sirius ,0:34:19
närkamp vetlanda z7,0:34:40
passning lång vetlnda z2,0:34:56
närkamp sirius z2,0:34:59
närkamp vetlanda z9,0:35:35
utkast vetlanda z7,0:35:37
passning straffområde vetlanda z2,0:36:09
utkast sirius z1,0:36:12
närkamp vetlanda z5,0:36:30
passning lång vetlanda z6,0:36:56
brytning sirius z6,0:37:00
närkamp vetlanda z6,0:37:04
inslag sirius z4,0:37:34
närkamp sirius z4,0:37:49
skott täckt sirius z8,0:38:05
skottyp sirius z8,0:38:08
del,0:38:12
skottyp sirius z8 utifrån ,0:38:16
boll vetlanda ,0:38:19
närkamp sirius z2,0:38:23
passning straffområde sirius z8,0:38:40
utkast vetlanda z8,0:38:45
skott täckt vetlnda z3,0:39:04
skottyp utifrån vetlanda z3,0:39:08
boll vetlanda z3,0:39:13
skott räddning vetlanda z2,0:39:26
skottyp utifrån vetlanda z2,0:39:29
boll sriisu z2,0:39:34
skott utanför sirius z8,0:39:54
skottyp utifrån sirius z8,0:39:59
utkast vetlnada ,0:40:02
passning lång vetlanda z2,0:40:13
utkast sirius ,0:40:15
närkamp vetlanda z9,0:40:23
passning straffområde vetlanda z2,0:41:11
utkast sirius z1,0:41:13
passning straffområde sirius z8,0:41:44
mål straffområde sirius z8,0:41:51
skottyp inlägg sirius z8,0:41:57
avslag vetlanda,0:42:07
skott räddning vetlanda z3,0:42:26
skottyp utifrån vetlnda z3,0:42:31
boll sirius z2,0:42:33
passning straffomrpde sirius z8,0:42:53
skott räddnign sirius z8,0:42:56
skottyp inlägg sirius z8,0:43:00
hörna sirius z9,0:43:03
sirius z8 utanför skott,0:43:29
skottyp sirius z8 fast,0:43:36
skott utanför sirius z8,0:43:40
skottyp retur sirius z8,0:43:47
utkast vetlanda ,0:43:52
brytning sirius z5,0:44:06
mål sirius z8,0:44:12
del,0:44:14
mål sirius z8 straffområde,0:44:19
skottyp sirius z8 centralt ,0:44:29
avslag vetlanda ,0:44:39
brytning sirius z4,0:44:53
närkamp sriisu z4,0:45:44
frislag sirius z5,0:45:54
närkamp vetlanda z8,0:46:16
rensning vetlanda,0:46:21
stop,0:46:32
