event,time
avslag edsbyn z5,0:00:00
närkamp sirius z9,0:00:29
hörna sirius z1,0:01:46
sirius z2 skott täckt,0:02:19
skottyp fast sirius z2,0:02:23
närkamp edsbyn z2,0:02:27
frislag edsbyn z1,0:02:31
hörna edsbyn z7,0:02:49
edsbyn z8 skott täckt,0:03:21
skottyp fast edsbyn z8,0:03:27
skott rärddnign edsbyn z8,0:03:31
skotyp retur edsbyn z8,0:03:36
utkast sirius ,0:03:39
närkamp sirius z5,0:03:47
skott räddning sirius z2,0:04:09
skottyp centralt sirius z2,0:04:14
hörna sirius z1,0:04:19
sirius skott z2 täckt,0:05:26
skottyp fast sirius z2,0:05:29
skott täckt sirius z2,0:05:33
skottyp retur z2 sirius ,0:05:37
boll sirius ,0:05:46
närkamp sirius z1,0:05:51
frislag edsbyn z1,0:06:08
närkamp sirius z2,0:06:19
skott räddning sriisu z2,0:06:25
skottyp utifrån sirius z2,0:06:29
skott räddning sirius z2,0:06:34
skottyp retur sirius z2,0:06:50
hörna sirius z1,0:06:52
skott utanför sirius z2,0:07:00
skottyp utifrån sirius z2,0:07:06
utkast edsbyn z3,0:07:08
skott räddning edsbyn z8,0:07:21
skottyp edsbyn utifrån z8,0:07:28
boll sirius ,0:07:35
närkamp sirisu z1,0:07:48
hörna sirius z1,0:08:04
del,0:08:18
frislag sirius z1,0:08:20
passning straffområde sirius z2,0:08:28
närkamp siriuss z3,0:08:34
frislag sirius z1,0:08:51
närkamp sirius z2,0:09:22
frislag sirius z4,0:09:38
närkamp edsbyn z5,0:10:11
närkamp sirius z9,0:10:55
skott utanför sirius z2,0:11:34
skottyp utifrån sriius z2,0:11:38
utkast edsbyn z1,0:11:41
bolltapp tappad edsbyn z4,0:12:36
närkamp edsbyn z4,0:12:41
hörna edsbyn z9,0:12:59
edsbyn z8 skott utanför,0:13:25
skottyp fast edsbyn z8,0:13:32
utkast sirus ,0:13:37
passning lång sirius z2,0:13:45
utkast edsbyn z1,0:13:50
passning edsbyn z8,0:14:04
utkast sirius z5,0:14:10
hörna sirius z1,0:14:25
sirius z2 skott täckt,0:14:52
skottyp fast sirius z2,0:14:56
närkamp sirius z2,0:14:59
närkamp edsbyn z3,0:15:06
närkamp sirius z7,0:15:24
brytning edsbyn z4,0:15:36
närkamp sirius z4,0:15:51
offside sirius z1,0:15:58
frislag sirius z6,0:16:40
utkast edsbyn z2,0:16:58
frislag edsbyn z9,0:17:33
passning straffområde edsbyn z8,0:17:53
närkamp sirius z7,0:17:57
frislag sirius z3,0:18:28
inslag edsbyn z1,0:19:01
närkamp sirius z5,0:19:47
bolltapp passförösk sirius z2,0:19:55
boll edsbyn ,0:20:02
närkamp sirius z5,0:20:13
frislag sirius z4,0:20:16
frislag sirus z2,0:20:40
skott täckt sirius z2,0:21:03
skottyp fast sirius z2,0:21:07
hörna sirius z1,0:21:09
sirius z2 skott täckkt,0:21:32
sirisu skottyp fast z2,0:21:36
utkast edsbyn ,0:21:39
närkamp sirius z5,0:21:58
passning straffområde sirius z2,0:22:11
närkamp edsbyn z2,0:22:16
närkampo sirus z5,0:22:19
skott utanför sirius z2,0:22:27
skottyp sirius z2 utifrån ,0:22:31
utkast edsbyn z1,0:22:37
närkamp edsbyn z4,0:22:57
frislag edsbyn z4,0:23:00
närkamp sirius z7,0:23:29
närkamp edsbyn z5,0:23:35
hörna edsbyn z9,0:23:40
edsbyn z8 skott täckt,0:24:14
skottyp fast edsbyn z8,0:24:18
boll edsbyn ,0:24:20
inslag edsbyn z9,0:24:25
brytning sirius z1,0:24:43
närkamp edsbyn z1,0:24:49
frislag edsbyn z1,0:24:53
passnign straffområde edsbyn z8,0:25:14
mål straffområde edsbyn z8,0:25:21
skottyp inlägg edsbyn z8,0:25:28
avslag sirius z5,0:25:44
¨passning lång sirius z2,0:26:13
