event,time
avslag sirius z,0:00:00
närkamp edsbyn z4,0:00:12
frislag edsbyn z5,0:00:18
närkamp sirius z2,0:00:30
inslag edsbyn z1,0:00:39
opassning straffomrpåde edsbyn z2,0:01:09
boll edsbyn z3,0:01:15
skott r edsbyn z2,0:01:44
skottyp utifrån edsbyn z2,0:01:52
hörna z3 edsbyn ,0:01:56
skott edsbyn z2 räddning,0:02:03
skottyp fast edsbyn z2,0:02:07
skott edsbyn utanför z2,0:02:13
skottyp retur edsbyn z2,0:02:17
boll sirius ,0:02:21
närkammp edsbyn z9,0:02:29
frislag edsbyn z9,0:02:33
närkamp sriius z6,0:02:45
närkamp edsbyn z5,0:02:50
skott täckt edsbyn z2,0:03:22
skottyp utifrån edsbyn z2,0:03:26
utkast siirus ,0:03:29
skott rddnign sirius z8,0:04:09
skottyp utifrån sirius z8,0:04:14
utkast edsbyn ,0:04:16
frislag edsbyn z5,0:05:31
bolltapp passförösk edsbyn z4,0:06:11
boll edsbyn z7,0:06:16
närkamp sirius z2,0:06:20
bolltapp passföröks isrius z6,0:06:42
närkamp sirius z2,0:06:50
utkast edsbyn z8,0:07:04
närkamp sriisu z5,0:07:18
hörna sirius z9,0:07:28
sirius z8 skott täckt,0:07:55
skottyp fast sirius z8,0:07:58
boll sirius ,0:08:02
passning lång sirius z2,0:08:36
brytning edsbyn z5,0:08:40
offside edsbyn z2,0:09:18
boll sirius ,0:09:26
bolltapp passföröks isiurs z6,0:10:13
bolltapp passförösk edsbyn ,0:10:25
utkast siirus z2,0:10:32
skott sirius utifrån z8,0:10:39
skottyp utifrån sirisu z8,0:10:46
utkast edsbyn ,0:10:48
brytning sirius z1,0:11:01
skott räddning sirius z8,0:11:58
skottyp centrlat siiurs z8,0:12:01
boll sriisu ,0:12:04
passning lång sirius z8,0:12:16
brytning edsbyn z8,0:12:22
mål edsbyn z2,0:12:58
skottyp centralt edsbyn z2,0:13:02
avslag sirius z5,0:13:30
närkamp sirius z6,0:13:44
närkamp edsbyn z,0:13:58
del,0:14:01
närkamp edsbyn z3,0:14:02
passning lång edsbyn z2,0:14:40
utkast sirius z2,0:14:47
rensning sirius ,0:15:15
närkamp edsbyn z9,0:16:27
frislag edsbyn z9,0:16:30
närkamp sirisu z4,0:16:49
närkamp sirius z5,0:17:03
passnign straffområde sirius z8,0:17:42
närkamp edsbyn z8,0:17:45
närkamp sirius z6,0:18:25
skott räddning sirius z8,0:18:40
skottyp centralt sirius z8,0:18:45
måk sirius straffområde z8,0:18:52
skottyp retur sirius z8,0:18:56
avslag edsbyn ,0:19:16
närkamp sirius z4,0:20:34
närkamp siirius z6,0:20:47
skott täckt sirius z9,0:21:46
skottyp utifrån sirius z9,0:21:52
hörna sirius z9,0:21:54
sirius z8 utanför skott,0:22:17
skottyp fast sirius z8,0:22:20
utkast edsbyn ,0:22:25
brytnign sirius z5,0:22:40
utkast edsbyn z9,0:22:56
närkamp sirius z2,0:23:27
del,0:23:34
frislag edsbyn z2,0:23:36
skott räddning edsbyn z2,0:23:52
skottyp utifrån edsbyn z2,0:23:55
utkast sirius ,0:24:02
utkast edsbyn ,0:24:08
brytning sirius z1,0:24:14
närkamp edsbyn z4,0:24:20
frislag edsbyn z4,0:24:23
passning straffområde edsbyn z2,0:24:40
rensning sirius ,0:24:43
boll sirius,0:24:47
skott räddnign edsbyn z2,0:25:05
skottyp utifrån edsbyn z2,0:25:09
mål straffområde edsbyn z2,0:25:14
skottyp retur edsbyn z2,0:25:22
avslag sirius ,0:25:40
passning straffområde sirius z8,0:26:05
boll sirius ,0:26:08
närkamp edsbyn z6,0:26:40
frislag edsbyn z6,0:26:44
passning lång edsbyn z2,0:27:09
boll sirius ,0:27:15
skott täckt sirius z8,0:27:30
skottyp utifrån sirius z8,0:27:34
hörna sirius z7,0:27:39
sirius z8 skott täckt,0:28:00
skottyp fast sirius z8,0:28:03
utkast edsbyn,0:28:05
bolltapp passförösök edebsny z3,0:28:18
utkast sirius ,0:28:24
inslag edsbyn z4,0:28:28
passning lång edsbyn z2,0:29:00
närkamp edsbyn z2,0:29:04
utkast sirius ,0:29:08
skott täckt sirius z8,0:29:23
skottyp centralt sirius z8,0:29:30
hörna sirius z7,0:29:33
mål sirius z8 fast,0:30:02
skottyp fast sirius z8,0:30:06
avslag edsbyn ,0:30:24
utkast sirius z3,0:30:47
närkamp sirius z8,0:31:23
rensning edsbyn z8,0:31:28
frislag edsbyn z8,0:31:37
