event,time
avslag sirius z2,0:00:00
passning lång sirius z7,0:00:10
passnign straffområde sirius z8,0:00:17
utkast edsbyn ,0:00:20
passning straffområde edsbyn z2,0:00:33
boll edsbyn z3,0:00:36
utkast sirius z2,0:00:52
närkamp edsbyn z7,0:01:13
boll sirius z3,0:01:36
offside sirius z8,0:01:54
boll edsbyn ,0:01:58
skott räddning edsbyn z2,0:02:16
skottyp dribbling edsbyn z2,0:02:22
mål straffområde edsbyn z2,0:02:27
skottyp retur edsbyn z2,0:02:31
avslag sirius ,0:02:42
närkamp sriisu z5,0:02:54
frislag sirius z1,0:03:19
passning lång sirius z8,0:03:25
skott räddning sirius z8,0:03:34
skottyp centralt sirius z8,0:03:46
hörna sirius z7,0:03:48
skott sirius z8 straffområde ,0:04:02
skottyp sirius fast z8,0:04:08
skott utanför sirius z9,0:04:15
skottyp utifrån sirius z9,0:04:21
frislag sirius z7,0:04:31
närkamp edsbyn z8,0:04:59
närkamp sirius z2,0:05:12
närkamp sirius z3,0:05:17
mål straffområde sirius z8,0:05:31
skottyp dribbling sirius z8,0:05:37
avslag edsbyn z5,0:06:11
skott täckt edsbyn z2,0:06:43
skottyp utifrån edsbyn z2,0:06:48
hörna edsbyn z1,0:06:50
edsbyn z2 skott täckt ,0:07:09
skottyp fast edsbyn z2,0:07:12
utkast sirius z,0:07:14
skott täckt sirius z5,0:08:01
skottyp utifrån sirius z5,0:08:06
närkamp sirius z7,0:08:13
inslag edsbyn z7,0:08:16
frislag edsbyn z2,0:08:53
utkast siirus z3,0:09:12
utkast edsbyn z8,0:09:32
utkast sirius z3,0:09:50
hörna sirius z9,0:10:04
sirius z8 täckt skott,0:10:31
skottyp fast sirius z8,0:10:35
boll edsbyn ,0:10:41
mål straffområde edsbyn z2,0:10:50
skottyp dribbling edsbyn z2,0:11:10
avslag sriius ,0:11:13
närkamp edsbyn z4,0:11:31
passning straffområde edsbyn z2,0:11:44
boll sirius ,0:11:47
mål sirius z8,0:11:54
skottyp utifrån sirius z8,0:12:03
avslag edsbyn ,0:12:22
passning lång edsbyn z2,0:12:43
närkamp edsbyn z3,0:12:48
passning straffområde edsbyn z2,0:12:55
urkast isirus z3,0:12:59
hörna sirius z9,0:13:13
sirius skott z8 räddning ,0:13:39
skottyp fast sirius z8,0:13:43
utkast edsbyn z7,0:13:48
passning straffområde edsbyn z2,0:14:41
mål straffområde edsbyn z2,0:14:45
skottyp inspel edsbyn z2,0:14:52
avslag sirius ,0:15:14
hörna sirius z7 ,0:15:33
sirius z8 skott utanför,0:16:00
skottyp fast sirius z8,0:16:03
utakst edsbyn ,0:16:05
passning straffområde edsbyn z2,0:16:44
skott täckt edsbyn z2,0:16:49
skottyp inlägg edsbyn z2,0:16:55
närkamp sirisu z3,0:16:57
närkamp edsbyn z6,0:17:02
skott utanför edsbyn z2,0:17:12
