event,time
avslag edsbyn z5,0:00:00
hörna edsbyn z3,0:00:26
edsbyn z2 skott räddning,0:00:45
skottyp edsbyn z2 fast ,0:00:50
skott edsbyn täckt z2,0:00:54
skottyp edsbyn return z2,0:00:58
boll edsbyn,0:01:01
närkamp edsbyn z5,0:01:06
närkamp edsbyn z5,0:01:34
frislag sirius z3,0:02:01
skott utanför sirius z9,0:02:45
skottyp utifrån sirius z9,0:02:50
utkast edsbyn ,0:02:55
närkamp sirius z1,0:03:00
närkamp edsbyn ,0:03:07
skott edsbyn utanför ,0:03:11
skottyp edsbyn z2 centralt ,0:03:20
utkast sirius ,0:03:22
frislag sirius z5,0:03:32
hörna sirius z7,0:03:55
sirius z8 skott täckt,0:04:27
skottyp fast sirius z8,0:04:30
utkast edsbyn z9,0:04:34
passnign straffområde edsbyn z2,0:04:48
boll edsbyn z3,0:04:52
skott räddning edsbyn z3,0:05:08
skottyp utifrån edsbyn z3,0:05:12
inslag sirius z1,0:05:19
passning lång sirius z8,0:06:14
boll edsbyn z7,0:06:18
frislag edsbyn z5,0:06:43
skott rädding edsbyn z2,0:07:26
skottyp dirbbling edsbyn z2,0:07:33
utkast sirius z2,0:07:35
skott täckt sirius z7,0:07:45
skottyp utanför sirius z7,0:07:50
boll edsbyn,0:07:52
närkamp edsbyn z2,0:08:03
passning straffområde edsbyn z2,0:08:10
utkast sirius ,0:08:12
närkamp edsbyn z6,0:08:16
närkamp sirius z6,0:08:52
del,0:09:15
frislag edsbyn z6,0:09:22
närkamp sirius z6,0:09:43
närkamp edsbyn z9,0:10:01
frislag edsbyn z6,0:10:07
passning straffområde edsbyn ,0:10:37
mål straffområde edsbyn z2,0:10:41
skottyp inlägg edsbyn z2,0:10:45
avslag sirius z5,0:11:09
närkamp siriusu z5,0:11:42
frislag sirius z8,0:12:29
bolltapp passförösk sirius z3,0:13:26
närkamp sirisu z6,0:13:34
friläge sirius z8,0:13:38
skott räddning sriius z8,0:13:44
skottyp friställande sirius z8,0:13:50
utkast edsbyn,0:14:02
hörna sirius z3,0:14:09
del,0:14:39
hörna edsbyn z3,0:14:42
skott edsbyn z2 utanför ,0:14:46
skottyp fast edsbyn z2,0:14:49
utkast sirius ,0:14:52
passning straffområde sirius z8,0:15:03
närkamp edsbyn z8,0:15:06
närkamp sirius z3,0:15:14
närkamp sirisus z6,0:15:20
närkamp edsbyn z5,0:15:36
skott utanför edsbyn z2,0:15:51
skottyp dribbling edsbyn z2,0:15:56
utkast sirius z3,0:16:02
brytning edsbyn z8,0:16:30
näärkamp sirius z9,0:16:36
skott räddning sirius z8,0:18:02
skottyp utifrån sirisu z8,0:18:06
utkast edsbyn z8,0:18:08
bolltapp passförösk sirius z1,0:18:22
del,0:18:24
bolltapp passförösk edsbyn z1,0:18:28
utkast sirius z2,0:18:30
utkast edsbyn z9,0:18:48
närkamp sriisu z1,0:19:02
skott räddning sirius z6,0:19:14
skottyp utifrån sirisu z6,0:19:19
utkast edsbyn z7,0:19:22
skott räddning edsbyn z2,0:19:42
skottyp utifrån edsbyn z2,0:19:46
utkast sirius ,0:19:49
frislag sirius z7,0:20:12
passning straffområde sirius z8,0:20:23
boll sirius ,0:20:24
skott sirius z8 utanför,0:20:54
skottyp sirius centrlat z8,0:21:01
utkast edsbyn z8,0:21:05
närkamp sirius z5,0:21:31
närkamp sirius z9,0:21:45
skott täckt sirius z8,0:21:53
del,0:21:58
boll edsbyn,0:22:01
närkamp edsbyn z6,0:22:35
skott utanför edsbyn z2,0:22:53
skottyp utifrån edsbyn z2,0:22:56
utkast sirius ,0:22:58
passning straffområde sirius z8,0:23:20
skott täckt sirius z8,0:23:25
skottyp inlägg sirius z8,0:23:29
närkamp sirius z9,0:23:36
passning straffområde sirius z8,0:24:00
boll srius z9,0:24:04
närkamp sirius z9,0:24:14
skott utanför sirius z8,0:24:21
skotyp utifrån sirius z8,0:24:26
utkast edsbyn ,0:24:28
bolltapp passförösk ednsyn z1,0:24:40
utkast sirius ,0:24:43
brytning edsbyn z4,0:25:00
närkamp edsbyn z2,0:25:08
brytning sirius z2,0:26:00
skott täckt sirius z8,0:26:22
skottyp utifrån sriius z8,0:26:28
hörna sirius z7,0:26:32
sirius z8 skott täckt,0:26:50
skottyp sirius z8 fast,0:26:56
boll sirius ,0:27:00
närkamp edsbyn z8,0:28:24
närkamp edsbyn z7,0:28:30
frislag edsbyn z7,0:28:36
närkamp sirisu z3,0:28:57
passning straffområde sirius z8,0:29:22
skott utanför sirius z8,0:29:27
skottyp inlägg sirius z8,0:29:32
utkast edsbyn,0:29:37
skott räddning edsbyn z2,0:30:03
skottyp utifrån edsbyn z2,0:30:09
utkast sirius z3,0:30:11
närkamp edsbyn z8,0:30:44
del,0:30:47
frislag sirius z8,0:30:50
timeout ,0:31:00
skott sirius täckt z8,0:31:09
skottyp fast sirius z8 ,0:31:15
boll sirius z3,0:31:19
inslag sirius z6,0:31:38
närkamp edsbyn z8,0:32:20
passning lång edsbyn z2,0:32:59
närkamp sirius z2,0:33:01
nrkamp edsnym z6,0:33:10
passning straffområde edsbyn z2,0:33:32
måll straffområde edsbyn z2,0:33:38
skottyp inlägg edsbyn z2,0:33:46
avslag sirius z5,0:34:11
bolltapp passförösk sirius z7,0:34:32
del,0:34:36
frislag sirius z4,0:34:39
nätrkmap sirius z5,0:35:23
sott utanfr sirius z8,0:35:28
skottyp utanför sirius z8,0:35:32
utkast edsbyn z7,0:35:34
passnign straffområdee debsny z2,0:35:53
boll edsbyn ,0:35:55
frislag edsbyn z9,0:36:13
del,0:36:16
frislag edsbyn z9,0:36:23
del,0:36:27
frislag sirius z9,0:36:31
brytning edsbyn z8,0:36:56
frislag edsbyn z7,0:37:01
skott utanför edsbyn z2,0:37:16
skottyp utifrån edsbyn z2,0:37:20
utkast sirius z1,0:37:24
passning lång sirius z2,0:37:54
närkamp edsbyn z8,0:37:58
utkast sirius z1,0:38:56
passning straffområde sirius z8,0:39:19
brytning edsbyn z8,0:39:22
närkamp sirius z5,0:39:27
närkamp sirisu z9,0:39:35
närkamp edsbyn z8,0:39:41
skott utanför edsbyn z2,0:39:51
skottyp utifrån edsbyn z2,0:39:55
utkast sirus z3,0:39:57
skott utanför sirius z8,0:40:30
skottyp utifrån sriisu z8,0:40:35
utkast edsbyn z8,0:40:37
skott räddnign edsbyn z2 ,0:40:50
skottyp utifrån edsbyn z2,0:40:53
hörna edsbyn z1,0:40:58
edsbyn z2 mål fast,0:41:15
skottyp fast edsbyn z2,0:41:19
avslag sirius z5,0:41:46
passning straffområde sirius z8,0:42:10
skott utanför sirius z8,0:42:13
skottyp inlägg sirius z8,0:42:17
utkast edsbyn ,0:42:19
skott utanför edsbyn z2,0:42:27
skottyp edsbyn dribbling z2,0:42:33
utkast sirius z3,0:42:36
brytning edsbyn z8,0:42:46
närkamp sirius z2,0:43:01
del,0:43:02
frislag edsbyn z2,0:43:11
passning strafforråde edsbyn z2,0:43:21
skott utanför edsbyn z2,0:43:24
skottyp inlägg edsbyn z2,0:43:29
utkast sirius ,0:43:30
mål sriius z8,0:43:36
skoittyp sirius dribling z8,0:43:43
del,0:43:47
skottyp öppnandne sirius z8,0:43:54
avslag edsbyn z5,0:44:01
bolltapp passförösk edsbyn z5,0:44:34
närkamp edsbyn z8,0:44:48
del,0:44:51
frislag sirius z8,0:44:54
skott räddning sirius z8,0:45:14
skottyp dribbling sirius z8,0:45:19
boll edsbyn ,0:45:22
närkamp sirius z6,0:45:30
frislag sirius z6,0:45:38
stop,0:45:41
