event,time
avslag iks z2,0:00:00
passning lång iks z7,0:00:14
utkast btl ,0:00:16
närkamp iks z1,0:00:28
närkamp tl z8,0:00:42
bolltapp passförösk vtl z5,0:00:50
40 iks,0:01:21
40 iks,0:01:41
passning straffområde iks z8,0:02:03
boll vtl ,0:02:05
närkamp vtl z3,0:02:14
närkamp iks z3,0:02:19
utkast vtl,0:02:34
närkamp iks z2,0:03:06
skott räddning iks z8,0:03:23
skottyp utifrån iks z8,0:03:26
hörna iks z7,0:03:28
iks z8 skott utanflr,0:03:56
skottyp fast iks z8,0:04:01
utkast vtl ,0:04:07
utkast iks ,0:04:15
passning straffområde iks z8,0:04:38
utkast vetlanda z7,0:04:43
passning lång vtl z2,0:04:52
hörna vtl z1,0:05:00
vtl z2 skott utanför,0:05:27
skottyp fast vtl z2,0:05:31
utkast iks z2,0:05:40
hörna iks z9,0:05:59
del,0:06:06
boll iks,0:06:09
närkamp vtl z5,0:06:23
närkamp iks z4,0:06:30
frislag iks z4,0:06:35
passning lång iks z8,0:07:01
närkamp vtl z8,0:07:04
bärkamp iks z9,0:07:07
frislag iks z9,0:07:17
passning straffområde iks z8,0:07:34
närkamp iks z8,0:07:37
passning strafforåde iks z8,0:07:59
skott räddning iks z8,0:08:10
skottyp inlägg iks z8,0:08:13
mål iks spel z8,0:08:17
skottypp retur iks z8,0:08:22
avslag vtl ,0:08:38
oassning straffområde vtl z2,0:09:25
närkamp iks z2,0:09:27
närkamp vtl z6,0:09:32
närkamp iks z6,0:09:41
40 iks,0:09:44
frislag iks z5,0:10:07
del,0:10:12
utvisning 10 vtl,0:10:17
frislag iks z5,0:10:27
närkamp iks z6,0:10:54
närkamp iks z5,0:11:15
närkamp vtl z8,0:11:20
bolltapp passförök vtl z3,0:12:44
utkast iks z7,0:12:46
frislag iks z7,0:13:01
närkamp vtl z8,0:13:20
skott täckt vtl z2,0:13:34
skottyp dribbling vtl z2,0:13:38
boll iks z2,0:13:45
närkamp vtl z7,0:13:52
brytning iks z5,0:13:56
brytning vtl z7,0:14:19
närkamp vtl z5,0:14:27
utkast iks z2,0:14:40
brytning vtl z8,0:14:58
frislag vtl z4,0:15:08
frislag vtl z3,0:15:40
skott utanför vtl z2,0:16:00
skottyp fast vtl z2,0:16:05
utkast iks z2,0:16:07
passning lång iks z8,0:16:32
utkast vtl ,0:16:36
närkamp iks z6,0:16:49
