event,time
skottyp utifrån edsbyn z8,0:41:23
utkast sirius ,0:41:24
passning straffområde sirius z2,0:41:36
utkast edsbyn z3,0:41:40
brytning isrius z5,0:41:50
skott täckt sirius z2,0:42:02
skottyp utifrån sirius z2,0:42:06
hörna sirius z3,0:42:09
sirius z2 skott räddning,0:42:27
skottyp fast sirius z2,0:42:31
utkast edsbyn ,0:42:34
brytning sirius z5,0:42:50
närkamp edsbyn z4,0:42:55
frislag edsbyn z4,0:43:01
frislag edsbyn z8,0:43:18
skott räddning edsbyn z8,0:43:30
skottyp fast edsbyn z8,0:43:35
utkast sirius ,0:43:37
frislag sirius z6,0:43:42
passning straffområde sirius z2,0:43:58
skott räddning sirius z2,0:44:03
skottyp utifrån sirius z2,0:44:10
hörna sirius z1,0:44:14
sirius z2 skott täckt,0:44:30
skottyp fast isirus z2,0:44:33
närkamp siirius z3,0:44:41
passning straffområde siirus z2,0:44:51
närkamp edsbyn z2,0:44:56
närkamp sirius z2,0:44:58
skott utanför sirius z2,0:45:01
skottyp centralt sirius z2,0:45:05
skott täckt sirius z2,0:45:14
skottyp retur sirius z2,0:45:17
rensning edsyn ,0:45:23
skott täckt sirius z2,0:45:29
skottyp sirius utifrån z2,0:45:36
mål sirius z2,0:45:42
skottyp sirius retur z2,0:45:49
avslag edsbyn ,0:45:53
närkamp edsbyn z4,0:46:09
närkamp sirius z7,0:46:12
närkamp edsbyn z4,0:46:20
skott räddning edsbyn z8,0:46:30
skottyp utifrån edsbyn z8,0:46:35
skott räddnign edsbyn z8,0:46:41
skottyp retur edsbyn z8,0:46:45
hörna edsbyn z7,0:46:47
edsbyn skott räddning z8,0:47:03
skottyp edsbyn fast z8,0:47:06
utkast siiurs ,0:47:08
passning lång sirius z5,0:47:18
närkammp edsbyn z5,0:47:23
rensing edsbyn,0:47:27
frislag sirius z5,0:47:34
stop,0:47:36
