event,time
avslag iks z2,0:00:00
passning lång iks z8,0:00:21
boll vill z7,0:00:31
passnign straffområde vills z2,0:01:14
rensing iks ,0:01:16
inslag villa z1,0:01:19
utkast iks ,0:02:07
skott utanför iks z8,0:02:34
skottyp utifrån iks z8,0:02:39
utkast villa ,0:02:40
passnign straffområde vills z2,0:03:05
mål spelmål villa z2,0:03:08
skottyp inlägg villa z2,0:03:13
avslag iks ,0:03:32
skott täckt iks z8,0:03:58
skottyp utifrån iks z8,0:04:01
hörna iks z7,0:04:04
iks z8 skott utanför,0:04:27
skottyp fast iks z8,0:04:31
utkast villa ,0:04:33
utkast iks z2,0:05:11
närkamp villa zz6,0:05:29
del,0:05:32
närkamp villa z6,0:05:38
hörna villa z3,0:05:45
z2 villa skott utanför,0:06:16
skottyp fast villa z2 ,0:06:19
brytnign iks z1,0:06:26
frisalg iks z1,0:06:37
passning straffområde iks z2,0:06:54
närkamp villa z9,0:06:59
inslag iks z4,0:07:31
närkamp illa z8,0:08:10
boll iks ,0:08:12
utkast villa ,0:08:25
passnign straffområde villa z2,0:08:52
skott utanflr vills z2,0:08:57
skkottyp inlägg villa z2,0:09:02
utkast iks ,0:09:04
passning straffområde iks z8,0:09:13
boll iks ,0:09:15
frislag iks z2,0:09:35
passning lång iks ,0:09:58
utkast villa ,0:10:01
skott utanför vills z2,0:10:14
skottyp utifrån villa z2,0:10:17
utkast iks ,0:10:19
närkamp villa z9,0:10:35
skott räddning villa z2,0:11:16
skottyp centrlat villa z2,0:11:19
rensing iks z2,0:11:22
inslag villa z3,0:11:25
brytnign iks z3,0:11:35
passining iks z8,0:11:49
mål spelmål iks z8,0:11:57
skottyp iks inlägg z8,0:12:06
avslag villa ,0:12:16
passning lång villa z2,0:12:30
utkast iks ,0:12:32
närkamp villa z1,0:12:56
skott räddning villa z2,0:13:12
skottyp centralt villa z2,0:13:16
boll iks,0:13:20
skott räddning iks z8,0:13:29
skottyp utifråån iks z8,0:13:33
boll villa ,0:13:35
närkamp iks z1,0:13:44
närkamp illa z4,0:13:48
närkamp iks z,0:13:55
del,0:13:58
närkamp iks z4,0:14:00
skott täckt iks z9,0:14:06
skottyp utifrån iks z9,0:14:09
boll villa ,0:14:11
passnign straffområde iks z2,0:14:26
hörna villa z1,0:14:30
villa z2 skott täckt,0:14:56
villa z2 skottyp fast,0:15:01
boll villa z3,0:15:05
frislag villa z3,0:15:31
närkamp ils z5,0:15:53
skott täckt iks z8,0:16:12
skottyp utifrån iks z8,0:16:18
frislag villa z9,0:16:24
passning lång villa z2,0:16:28
boll iks ,0:16:29
passnign straffområde iks z8,0:17:07
brytnign iks z7,0:17:13
40 iks ,0:17:17
frislag iks z7,0:17:40
brytning villa z8,0:18:28
rensning villa ,0:18:31
40 iks,0:18:34
skott räddning iks z8,0:18:53
skottyp utifrån iks z8,0:19:01
boll villa z8,0:19:05
brytning iks z2,0:19:12
bolltapp passförsök iks z6,0:19:34
rennsing villa,0:19:36
närkamp villa z5,0:19:45
närkamp iks z2,0:20:10
40 iks z3,0:20:25
närkamp z7 villa,0:20:40
inslag villa z3,0:21:15
timeout iks ,0:21:20
dek,0:21:21
del,0:21:27
boll villa,0:23:05
passning straffområde vills z2,0:23:35
brytning iks ,0:23:37
del,0:23:40
brytning iks  z2,0:23:42
hörna iks z9,0:23:49
iks z8 skott utanför,0:24:19
iks skottyp z8 fast,0:24:24
utkast villa z7,0:24:30
brytning iks z6,0:25:04
närkamp villa z7,0:25:16
närkamp villa z6,0:25:30
passning strafofmråde villa z2,0:25:41
boll iks,0:25:45
utkast villa z7,0:25:55
närkamp iks z5,0:26:31
utvisning 10 villa,0:26:44
frislag iks z6,0:27:30
frislag iks z4,0:27:37
skott räddning iks z8,0:28:14
skottyp utifrån iks z8,0:28:20
hörna iks z9,0:28:23
iks z8 skott utanför,0:28:39
iks z8 skottyp fast ,0:28:42
utkast villa,0:28:46
skott utanför vills z2,0:29:26
skottyp utifrån villa ,0:29:34
utkast iks z3,0:29:36
brytning vills z8,0:29:50
rensning villa ,0:30:00
närkamp villa z7,0:30:40
inslag iks z7,0:30:56
brytning vills z8,0:31:04
närkamp iks z5,0:31:43
passning farlig iks z8,0:31:55
skott utanför iks z8,0:32:05
skottpy friställande iks z8,0:32:08
utkast villa ,0:32:10
bolltapp tappad villa z6,0:32:15
bolltapp passförösk iks z6,0:32:27
brytning iks z5,0:32:42
närkamp villa z7,0:32:56
frislag villa z2,0:33:12
skott täckt vills z2,0:33:31
skottyp utifrån villa z2,0:33:35
boll iks ,0:33:37
utkast villa z7,0:33:45
utkast iks z1,0:34:47
brytnign villa z8,0:35:15
närkamp iks z6,0:35:41
skott täckt iks z8,0:35:47
skottyp dribbling iks z8,0:35:52
hörna iks z9,0:35:55
iks z8 skott utanför,0:36:18
skottyp fast iks z8,0:36:20
utkast villa ,0:36:22
brytnign iks z6,0:36:57
passning iks z8,0:37:07
hörna iks z7,0:37:12
iks z8 skott täckt,0:37:37
skottyp fast iks z8,0:37:40
skott täckt iks z8,0:37:43
skottyp retur iks z8,0:37:47
utkast villa ,0:37:51
passning straffområde villa z8,0:38:11
skott räddning villa z2,0:38:15
skottyp centralt villa z2,0:38:24
hörna villa z3,0:38:26
villa z2 mål hörnamål ,0:38:41
villa z2 skottyp fast ,0:38:47
avslag iks ,0:39:09
närkamp iks z4,0:39:29
40 iks,0:39:33
40 iks,0:40:02
passning lång iks z7,0:40:10
inslag villa z7,0:40:14
närkamp z3 iks ,0:40:43
inslag iks z6,0:40:54
närkamp ivlla z8,0:41:13
närkamp iks z2,0:41:24
närkamp villa z4,0:41:38
skott täckt villa z2,0:42:23
skottyp utifrån villa z2,0:42:26
hörna villa z1,0:42:29
villa z2 skott utanför,0:42:53
skottyp fast villa z2,0:42:56
utkast iks ,0:43:00
närkamp villa z5,0:43:16
närkamp iks z2,0:43:38
brytning villa z8,0:43:53
passnign straffområde villa z2,0:44:13
skott räddning villa z2,0:44:17
skottyp inlägg villa z2,0:44:22
inslag villa z3,0:44:29
friläge villa z2,0:44:54
närkamp iks z2,0:45:00
utkast iks ,0:45:04
utkast villa ,0:45:15
skott räddning villa z2,0:45:29
skottyp centralt villa z2,0:45:33
boll iks ,0:45:37
rensning villa ,0:46:00
närkamp villa z7,0:46:08
mål spelmål villa z2,0:46:25
skottyp centralt villa z2,0:46:31
avslag iks ,0:46:56
stop,0:46:59
