event,time
avslag frillesås z2,0:00:00
bolltapp passförsök frillesås z1,0:00:12
hörna sirius z1,0:00:14
sirius z2 skott täckt,0:00:36
skottyp fast sirius z2,0:00:41
boll frillesås z3,0:00:45
n,0:00:47
del,0:00:49
närkamp sirius z6,0:00:52
närkamp frillesås z7,0:01:05
frislag frillesås z7,0:01:13
passning straffområde frillesås z8,0:01:30
passning ång frillesås z9,0:01:53
skott räddning frillesås z8,0:02:00
skottyp utfriån frillesås z8,0:02:05
boll sirius ,0:02:07
skott täckt sirius z2,0:02:18
skottyp utfifrån sirius ,0:02:25
inslag sirius z1,0:02:34
passning straffområde sirius z2,0:02:47
utkast frillesås z3,0:02:52
passning lång frillesås ,0:03:27
inslag sriius z7,0:03:29
skott täckt sirius z2,0:03:47
skottyp utifrån siirius z2,0:03:51
hörna sirius z1,0:03:53
sirius z2 skott täckt,0:04:15
skottyp fast sirius z2,0:04:18
boll sirius ,0:04:22
skott utanför sirius z2,0:04:27
skottyp utifrån sirius z2,0:04:30
utkast frillesås ,0:04:32
närkamp sriisu z6,0:04:40
närkamp sirius z5,0:04:52
n,0:05:28
del,0:05:29
frislag sirius z3,0:05:33
skott utanför sirius z2,0:05:44
skottyp fast sirius z2,0:05:47
utakst frillesås z1,0:05:49
närkamp sirius z7,0:06:12
insalg sirius z7,0:06:15
40 sirius z8,0:06:31
passning lång sirisu z2,0:06:42
utkast frillesås z22,0:06:46
närkamp frillesås z7,0:07:04
frislag frillesås z7,0:07:08
passning lång frillesås z8,0:07:19
utkast sirius z7,0:07:23
passning straffområde siirus z2,0:07:44
närkamp sriisu z2,0:07:47
skott räddnign sirius z2,0:07:52
skottyp utifrån sirisu z2,0:07:55
hörna sirius z1,0:07:58
sirius z2 skott utanför,0:08:18
skottyp sirius z2 fast,0:08:21
utkast frillesås z1,0:08:24
passning lång frillesås z5,0:08:56
brytning sirius z5,0:09:00
utvisning 10 frillesås z2,0:09:16
timeout ,0:09:19
frislag sirius z2,0:12:48
bolltapp passförösk sirius z2,0:12:57
rensning frillesås ,0:13:01
40 sirius z5,0:13:19
skott räddning sirius z2,0:13:33
skottyp utifrån sirius z2,0:13:37
utkast frillesås z1,0:13:40
närkamp sirius z5,0:13:48
passning straffområde sirius z2,0:13:58
närkamp frillesås z2,0:14:00
närkamp frillesås z4,0:14:05
skott täckt frillesås z8,0:14:15
skottyp utifrån frillesås z8,0:14:20
närkamp sirius ,0:14:23
del,0:14:25
