event,time
avslag iks z8,0:00:00
närkamp mot z1,0:00:21
närkamp iks z1,0:00:28
passning straffområde iks z2,0:00:54
40 iks,0:00:57
mot närkamp z3,0:01:30
frislag mot z4,0:02:08
del,0:02:19
närakmp iks z4,0:02:21
frislag iks z4,0:02:24
närakkmp iks z5,0:02:58
40 iks,0:03:13
bolltapp iks z6,0:03:41
utvisning 10 iks,0:03:46
frislag mot z6,0:04:16
passning lång mot z8,0:05:40
närakmp iks z9,0:05:43
brytning mot z2,0:06:10
närakmp iks z4,0:06:31
närkamp mot z4,0:06:36
närkamp iks z4,0:06:39
hörna iks z1,0:07:00
boll iks ,0:07:33
40 iks,0:07:45
skott täckt iks z2,0:07:55
skottyp utifrån iks z2,0:07:59
boll mot z2,0:08:05
passning lång mot z7,0:08:10
utkast iks z8,0:08:13
skott utanför iks z2,0:08:29
skottyp utifrån iks z2,0:08:34
utkast mot ,0:08:35
passing lång mot z8,0:08:56
boll iks ,0:08:58
40 iks,0:09:24
mål iks z2 spelmål,0:10:07
skottyp centralt iks z2,0:10:25
avslag mot ,0:10:27
närkamp iks z6,0:11:10
utkast ot z1,0:11:22
närkamp iks z5,0:11:41
passning lång iks z2,0:11:49
utkast iks z3,0:12:02
del,0:12:03
utkast mot z3,0:12:05
närkamp iks z7,0:12:14
skott utanför iks z5,0:12:33
skottyp utifrån iks z5,0:12:36
uktast mot z3,0:12:40
utkast iks z7,0:13:00
utkast mot z1,0:13:21
närkamp mot z1,0:13:26
nätrkamp iks z5,0:13:52
bolltapp tappad iks z4,0:14:16
närkamp iks z4,0:14:19
skott utanför iks z2,0:14:31
skottyp utifrån iks z2,0:14:34
utkast mot ,0:14:36
passning lång mot z8,0:14:55
skott utanför mot z8,0:14:59
skottyp utifrån mot z8,0:15:05
utkast iks,0:15:06
passning lång iks ,0:15:49
inslag mot z3,0:15:52
närkamp mot z9,0:16:14
brunting iks z8,0:16:23
oassnign straffområde iks z8,0:16:38
skott utanflr iks z2,0:16:44
skottyp inlägg iks z2,0:16:50
utkast mot ,0:17:02
brytning iks z8,0:17:20
passnign straffområde iks z2,0:17:30
utkast mot ,0:17:32
närkamp mot z4,0:17:57
inslag mot z4,0:17:59
brytning iks z8,0:18:31
närkamp mot z6,0:18:36
frislag mot z7,0:18:51
passning straffområde mot z8,0:19:14
rensning iks ,0:19:16
inslag mot z4,0:19:30
frislag mot z6,0:20:04
passning farlig mot z8,0:20:25
mål mot spelmål mot z8,0:20:32
skottyp friställande z8 mot ,0:20:52
avslag iks z5,0:20:58
