event,time
avslag mot z2,0:00:00
passning ång mot z8 ,0:00:26
utkast iks z7,0:00:32
skott utanför iks z2,0:01:01
skottyp utifrån iks z2 ,0:01:04
utkast mot z3,0:01:06
närkamp iks z8,0:01:24
bolltapp tappad iks z5,0:01:40
brytning iks z8,0:02:07
närkamp mot z4,0:02:14
närkamp iks z4,0:03:07
närkamp iks z3,0:03:32
passning straffområde iks z2,0:03:36
utkast mot z12,0:03:43
utkast mot ,0:04:28
närkamp iks z8,0:04:43
NÄRKAMP MOT Z9,0:04:48
skott utanför mot z9,0:05:11
skottyp utifrån mot z9,0:05:16
utkast iks ,0:05:17
passning lång iks ,0:05:20
boll mot z,0:05:23
närkamp iks z5,0:05:27
skott täkt iks z2,0:05:40
skottyp utifrån iks z2,0:05:45
närkamp iks z2,0:05:47
skott täckt iks z2,0:05:54
skottyp retur iks z2,0:06:00
utkast mot ,0:06:03
passning lång mot ,0:06:09
boll iks ,0:06:11
rensning mot ,0:06:26
närkamp mot z3,0:07:17
offside mot ,0:07:45
boll iks,0:07:51
utkast mot z3,0:08:42
passning lång mot ,0:08:49
boll iks z8,0:08:54
bolltapp tappad iks z4,0:09:08
närkamp iks z8,0:09:10
utkast mot z1,0:09:43
utkast iks z7,0:10:08
40 iks z8,0:10:37
utkast mot ,0:10:51
närkamp mot z8,0:11:25
passning straffområde mot z8,0:11:38
hörna mot z9,0:11:55
mot z8 skott räddning ,0:12:08
mot skottyp fast z8,0:12:13
utkast iks z9,0:12:16
passning lång ks ,0:12:20
boll mot ,0:12:24
närkamp iks z8,0:12:42
närkamp mot z6,0:13:12
brytning iks z4,0:13:41
utkast mot z3,0:14:07
skott utanför mot z8,0:14:26
skottyp utifrån mot z8,0:14:29
utkast iks ,0:14:31
passning straffområde iks z2,0:15:18
mål spelmål iks z2,0:15:22
skottyp inlägg iks z2,0:15:27
avslag mot,0:16:16
närkamp iks z4,0:16:38
frislag mot z4,0:16:46
bolltapp passförsök mot z1,0:16:56
hörna mot z1,0:16:58
del,0:17:00
hörna iks z1,0:17:01
iks z2 skott täckt,0:17:28
skottyp fast iks z2,0:17:31
närkamp iks z4,0:17:36
utkast mot z3,0:17:48
frislag iks z6,0:18:12
del,0:18:17
närkamp iks z5,0:18:22
mål spelmål iks z2,0:18:30
skottyp utifrån iks z2,0:18:33
avslag mot ,0:18:59
brytning iks z5,0:19:13
40 iks ,0:19:32
närkamp iks z6,0:19:50
utkast mot ,0:20:06
frislag mot z6,0:20:26
passning lång mot ,0:20:48
närkamp iks z6,0:21:41
passning ång iks z2,0:21:57
noll mot z2,0:22:01
närkamp mot z9,0:22:16
passning öång mot ,0:22:51
utkast iks z9,0:23:06
närkamp mot z7,0:23:17
brytnign iks z7,0:23:27
inslag mot z7,0:23:32
hörna mot z7,0:23:46
mot z8 skott täckt,0:24:21
skottyp fast mot z8,0:24:24
utkast iks ,0:24:30
friläge iks z2,0:24:41
mål spelmål iks z2,0:24:45
skottyp friställande z2 iks,0:24:53
avslag mot ,0:25:09
utkast iks ,0:25:26
bolltapp tappad iks z9,0:25:37
skott utanför mot z8,0:25:46
skottyp uutifrån mot z8,0:25:50
timeout mot,0:25:52
