event,time
avslag iks z2,0:00:00
närkamo villa z3,0:00:11
skott räddning villa z2,0:00:17
skottyp centrlat villa z2,0:00:20
kontring iks ,0:00:23
boll iks ,0:00:25
passnign straffområde iks z8,0:00:29
boll villa ,0:00:30
utkast iks ,0:00:54
passing lång iks z8,0:01:06
friläge iks z8,0:01:11
skott räddning iks z8,0:01:16
skottyp friställande iks z8,0:01:20
utkast villa,0:01:26
närkamp iks z6,0:01:28
närkamp villa z4,0:01:50
närkamp iks z6,0:01:57
oassnign staffomrdåe iks z8,0:02:10
utkast villa ,0:02:21
närkamp iks z5,0:02:30
kontring iks ,0:02:34
passnign straffområde iks z8,0:02:40
boll villa ,0:02:43
närkamp iks z2,0:03:10
närkamp villa z6,0:03:15
passnign lång villa z2,0:04:01
offside villa ,0:04:07
passning straffområde iks z8,0:04:31
brytning villa z8,0:04:34
närkamp iks z2,0:04:51
del,0:04:57
hörna villa z3,0:05:01
villa z2 skott räddnign ,0:05:21
skottyp fast villa z2,0:05:24
rensning iks ,0:05:27
passning straffområde villa z2,0:05:55
skott tanflr villa z2,0:05:59
skottyp inlägg villa z,0:06:02
2utkast iks ,0:06:03
frislag iks z3,0:06:06
utkast villa z9,0:06:30
närkamp iks z2,0:07:00
kontring iks ,0:07:06
skott räddning iks z8,0:07:25
skottyp utifrån iks z8,0:07:31
utkast villa ,0:07:33
närkamp iks z2,0:07:39
rensning iks ,0:07:41
passning farlig villa z2,0:08:07
mål spelmål villa z2,0:08:13
skottyp friställande z2,0:08:19
avslag iks ,0:08:42
närkamp iks z7,0:08:48
närkamp villa z7,0:08:55
passning straffområde villa z2,0:09:13
boll iks ,0:09:15
passnign lång iks z8,0:09:43
offside iks z8,0:09:46
närkamp iks z2,0:09:59
rensning iks ,0:10:01
skott räddning villa z2,0:10:15
skottyp utifrån villa z2,0:10:20
utkast iks ,0:10:21
passning straffområde iks z8,0:10:49
inslag iks z9,0:10:57
bolltapp passöföriosk z5,0:11:17
skott räddnign villa z2,0:11:23
skottyp dribbling villa z2,0:11:27
boll iks ,0:11:31
passnign lång iks z5,0:11:49
boll villa ,0:11:53
närkamp iks z3,0:12:03
frislag iks z4,0:12:16
passnign lång iks z7,0:12:26
passning straffområde iks z8,0:12:32
skott utanflr iks z8,0:12:35
skottyp inlägg iks z8,0:12:41
utkast villa z8,0:12:44
närkamp iks z5,0:13:07
40 iks z2,0:13:19
oassning straffområde iks z8,0:13:54
brytning villa z8,0:13:57
närkamp iks z2,0:14:15
kontring iks ,0:14:22
utkast villa z7,0:14:30
närkamp iks z4,0:14:34
skott räddning iks z8,0:14:45
skottyp centralt iks z8,0:14:49
utkast villa ,0:14:51
kjotring villa ,0:14:55
skott utanför villa z2,0:15:32
skottyp centrlat villa z2,0:15:36
utkast iks z3,0:15:38
närkamp villa z6,0:15:48
frislag villa z2,0:16:02
brytning iks z3,0:16:30
boll villa ,0:16:35
närkamp iks z3,0:16:45
närkamp villa z2,0:16:49
närkamp iks z2,0:16:54
närkamp villa z7,0:17:06
utkast iks z3,0:17:30
närkamp villa z6,0:17:43
skott räddning villa z2,0:17:56
skottyp utifrån villa z2,0:17:59
närkamp villa z2,0:18:01
frislag villa z2,0:18:05
timeout ,0:18:12
boll villa ,0:18:18
närkap iks z1,0:18:25
skott utanför iks z8,0:18:36
skottyp utifrån iks z8,0:18:40
utkast villa z7,0:18:46
hörna villa z1,0:18:58
villa z2 skott täckt,0:19:33
skottyp fast iks z2,0:19:37
skott utanför villa z2,0:19:41
skottyp utifrån villa z,0:19:44
utkast iks z3,0:19:47
passning lång iks ,0:19:57
boll villa ,0:19:59
skott räddning villa z2,0:20:23
skottyp centralt villa z2,0:20:27
hörna villa z1,0:20:29
villa z2 skott täclt,0:20:59
skottyp fast villa z2,0:21:02
närkamp iks z7,0:21:14
passning straffområde iks z8,0:21:20
utkast villa z7,0:21:24
frislag villa z3,0:22:16
offside villa ,0:22:32
40 iks z2,0:22:38
passning lång iks ,0:22:46
offside iks ,0:22:48
mål spelmål villa z2,0:23:41
skottyp centralt villa z2,0:23:49
avslag iks ,0:24:19
skott utanför iks z8,0:24:35
skottyp utifrån iks z8,0:24:37
utkast villa ,0:24:39
passning straffområde villa z2,0:25:02
utkast iks ,0:25:03
skott täckt iks z8,0:25:14
skottyp utifrån iks z8,0:25:18
bolll villa ,0:25:19
utvisning 10 iks,0:25:33
frislag villa z3,0:27:35
brytning iks z6,0:28:03
skott utanför iks z8,0:28:10
skottyp utifrån iks z8,0:28:13
boll villa ,0:28:16
n,0:28:22
del,0:28:26
närkamp iks z2,0:28:28
timeout iks ,0:28:42
frislag iks z4,0:30:35
passning lång iks ,0:30:44
skott räddning iks z8,0:30:50
skottyp fritällande iks z8,0:31:00
boll villa ,0:31:02
skott räddning villa z2,0:31:13
skottyp centralt villa z2,0:31:19
utkast iks ,0:31:22
frislag iks z4,0:31:30
skott räddning iks z9,0:31:44
skottyp utifrån iks z9,0:31:47
boll villa ,0:31:49
utkast iks z3,0:32:10
skott utanför iks z9,0:32:30
skottyp utifrån iks z9,0:32:33
utkast villa ,0:32:38
närkamp iks z1,0:33:20
brutning villa z4,0:33:23
närkamp iks z2,0:34:17
närkamp villa z9,0:34:33
frislag villa z2,0:34:49
frislag villa z5,0:35:20
skott räddning villa z2,0:35:45
skottyp centrlat villa z2,0:35:48
skott räddnign villa z2,0:35:52
skottyp retur villa z2,0:35:55
skott täckt villa z2,0:35:59
skottyp retur villa z2,0:36:04
utkast iks ,0:36:17
brytning villa z9,0:36:28
närkamp iks z2,0:36:46
passning straffområde iks z8,0:37:09
boll villa ,0:37:10
passning straffområde villa z2,0:37:33
mål spelmål villa z2,0:37:36
skottyp inlägg villa z2,0:37:57
avslag iks ,0:38:13
passnign straffområde iks z8,0:38:33
närkamp villa z5,0:38:39
passnign straffområde villa z2,0:38:48
skott utanflr villa z2,0:38:52
skottyp inlägg villa z2,0:38:55
utkast iks ,0:38:57
utkast villa ,0:39:15
mål spelmål villa z2,0:39:39
skottyp utifrån villa z2,0:40:00
avslag iks ,0:40:10
frislag iks z9,0:40:30
skott utanför iks z8,0:40:51
skottyp utifrån iks z8,0:40:54
utkast villa ,0:40:56
närkamp iks z9,0:41:25
hörna iks z9,0:41:31
iks z8 skott utanför ,0:41:54
skottyp fast iks z8,0:41:58
utkast villa ,0:41:59
skott räddning villa z2,0:42:17
skottyp utfrån villa z2,0:42:21
mål spelmål villa z2,0:42:27
skottyp retur villa z2,0:42:30
avslag iks ,0:42:52
40 iks ,0:43:03
passning straffområde iks z8,0:43:23
utkast villa ,0:43:29
skott täckt villa z2,0:43:54
skottyp centralt villa z2,0:43:57
hörna villa z3,0:44:00
villa z2 skott utanför,0:44:23
skottyp fast villa z2,0:44:27
utkast iks z5,0:44:31
närkamp villa z5,0:44:47
mål spelmål villa z2,0:44:55
skottyp villa z2 friställande,0:45:12
avslag iks ,0:45:40
40 iks ,0:46:03
40 iks ,0:46:15
40 iks ,0:46:35
frislag iks z4,0:46:53
närkamp villa z9,0:47:17
närkamp iks z2,0:47:25
frislag iks z8,0:47:45
utvinsing 10 iks ,0:48:09
boll iks ,0:48:31
skott räddning iks z8,0:48:54
skottyp utifrån iks z8,0:48:57
utkast villa,0:49:01
stop,0:49:06
