event,time
avslag iks z2,0:00:00
närkamp mot z7,0:00:25
utkast mot ,0:00:27
bolltapp passförösk mot z9,0:00:57
hörna iks z9,0:00:59
iks z8 skott täckt,0:01:27
skottyp fast iks z8,0:01:30
närkamp iks z7,0:01:34
hörna iks z7,0:01:39
iks z8 skott täckt,0:02:10
iks z8 skottyp fast ,0:02:14
utkast mot z7,0:02:17
passnign straffområde mot z2,0:02:36
utkast iks ,0:02:38
40 iks z2,0:03:22
passning lång iks z8,0:03:38
skott räddning iks z8,0:03:42
skottyp centralt iks z8,0:03:51
hörna iks z9 ,0:03:52
iks z8 skott täckt,0:04:20
skottyp fast iks z8,0:04:25
närkkamp mot z7,0:04:30
utkast mot ,0:04:32
utkast iks z3,0:05:08
närkamp iks z7,0:05:33
skott utanför iks z8,0:05:42
skottyp utifrn iks z8,0:05:46
utkast mot ,0:05:47
närkamp iks z6,0:05:50
brytning mot z5,0:06:12
närkamp iks z6,0:06:22
skott täckt iks z8,0:06:26
skottyp utifrån iks z8,0:06:29
närkamo iks z7,0:06:32
hörna iks z7,0:06:39
iks z8 skott räddning,0:07:13
skottyp fast iks z8,0:07:18
utkast mot ,0:07:19
bolltapp tappad mot z2,0:08:01
passning straffområde iks z8,0:08:25
skott utanför iks z8,0:08:28
skottyp inlägg iks z8,0:08:32
utkast mot ,0:08:34
skott täckt mot z2,0:08:50
skottyp utifrån mot z2,0:08:53
hörna mot z3,0:08:56
mot z2 mål straffmål,0:09:27
mot z2 skottyp fast ,0:09:30
avslag iks z2,0:09:52
passniong öång iks z8,0:10:21
utkast mot ,0:10:26
passning straffområde mot z2,0:11:03
rensning iks ,0:11:07
närkamp mot z7,0:11:19
närkamp mot z7,0:11:30
närkamp iks z5,0:11:40
åassning straffområde iks z8,0:11:56
boll iks ,0:12:02
utkast mot z9,0:12:20
närkamp iks z9,0:12:56
40 iks,0:12:58
40 iks ,0:13:20
skott utanför iks z8,0:13:41
skottyp utifrån iks z8,0:13:44
utkast mot ,0:13:45
närkamp iks z4,0:14:29
boll mot ,0:14:34
oassning straffområde mot z2,0:14:41
brytngin iks z2,0:14:46
passning straffomrdeå iks z8,0:14:54
brytning mot z8,0:14:59
skott utanför mot z8,0:15:11
skottyp utifrån mot z8,0:15:15
utkast iks z3,0:15:18
brytning mot z8,0:15:55
frislag mot z1,0:16:13
passning lång mot z2,0:16:40
skott räddning mot z2,0:16:44
skottyp utifrån mot z2,0:16:47
boll iks z2,0:16:50
nrkamp mot z5,0:17:06
utkast iks z3,0:17:14
oassning straffområde iks z8,0:17:35
närkamp mot z8,0:17:40
närkamp iks z6,0:17:52
skott räddning iks z8,0:18:36
skottyp utifrån iks z8,0:18:40
mål spelmål iks z8,0:18:43
skottyp retur iks z8,0:18:46
avslag mot ,0:19:04
närkamp iks z3,0:19:56
40 iks ,0:20:14
närkamp mot z1,0:20:22
skott räddning mot z2,0:20:39
skottyp friställande mot z2,0:20:48
hörna mot z3,0:20:53
skott räddning mot z2,0:21:12
skottyp mot z2 fast ,0:21:18
utkast iks ,0:21:29
närkamp mot z9,0:21:51
skott räddning mot z2,0:21:57
skottyp utifrån mot z2,0:22:00
utkast iks z3,0:22:02
bolltapp tappad iks z5,0:22:16
bolltapp mot z8,0:22:34
skott utanför iks z8,0:22:38
skottyp centarlt iks z8,0:22:43
utkast mot ,0:22:44
passning straffområde mot z2,0:22:51
skott utanför mot z2,0:22:55
skottyp inlägg mot z2,0:22:58
utkast iks ,0:23:00
passning lång iks z8,0:23:07
utkast mot ,0:23:09
passning lång mot z3,0:23:16
utkast iks z3,0:23:21
brytning mot z5,0:23:52
närkamp iks z5,0:24:05
n,0:24:11
del,0:24:14
närkamp mot z6,0:24:18
brytning iks z3,0:24:22
brytning mot z2,0:24:31
skott mot räddning z2,0:24:35
skottyp centralt mot z2,0:24:41
skott täckt mot z2,0:24:45
skottyp retur mot z2,0:24:48
utkast iks ,0:24:50
40 iks z2,0:25:00
närkamp mot z6,0:25:17
frislag mot z4,0:25:52
närkamp iks z4,0:26:24
skott räddning iks z8,0:26:32
skottyp dribbling iks z8,0:26:36
hörna iks z9,0:26:38
iks z8 skott täckt,0:27:07
skottyp fast iks z8,0:27:11
utkast mot ,0:27:14
rensning iks z,0:27:35
närkamp iks z3,0:28:05
passning lång iks z8,0:28:37
utkast mot z7,0:28:43
frislag mot z7,0:29:15
passning lång mot z2,0:29:48
utkast iks z3,0:29:52
skott täckt iks z8,0:30:20
skottyp utifrån iks z8,0:30:23
inslag iks z7,0:30:25
40 iks ,0:30:37
n,0:31:02
del,0:31:12
utkast mot ,0:31:13
frislag mot z3,0:31:23
skott utanför mot z2,0:31:39
skottyp utifrån not z2,0:31:42
utkast iks ,0:31:43
närkamp iks z4,0:32:10
40 iks ,0:32:16
brynting mot z8,0:32:26
rensning mot ,0:32:31
40 iks,0:32:35
frislag iks z6,0:33:20
40 iks ,0:33:28
närkamp mot z7,0:33:34
närkamp iks z7,0:33:43
frislag iks z7,0:33:47
40 iks ,0:34:11
frislag iks z5,0:34:21
40 iks ,0:34:45
närkamp mot z1,0:34:51
inslag mot z4,0:35:01
frislag mot z3,0:35:33
passning straffområde mot z2,0:35:49
passning lång mot z2,0:36:10
utkast iks z1,0:36:29
brytning mot z8,0:37:02
närkamp iks z2,0:37:27
passning lång iks z8,0:37:51
utkast mot z7,0:37:55
närkamp iks z5,0:38:12
passning straffområde iks z8,0:38:26
närkamp iks z5,0:38:40
40 iks ,0:38:42
passning lång iks z5,0:38:55
boll mot ,0:38:57
närkamp iks z4,0:39:00
frislag iks z4,0:39:12
utkast iks z1,0:39:28
timeout ,0:39:48
frislag mot z6,0:41:03
frislag iks z3,0:41:31
utvisning 10 mot,0:41:52
utvisning 10 mot ,0:42:19
frislag iks z5,0:43:09
rensning mot ,0:43:20
inslag iks z1,0:43:29
närkamp iks z7,0:43:45
närkamp iks z8,0:44:03
närkamp mot z8,0:44:25
rensning mot ,0:44:28
40 iks ,0:44:30
närkamp mot z7,0:44:49
frislag iks z1,0:45:08
närkamp mot z9,0:45:41
passnign straffmorde mot z2,0:46:00
rensning iks ,0:46:03
timeout,0:46:06
utvisning 5 iks ,0:46:49
frislag mot z4,0:46:58
stop,0:47:05
