event,time
avslag broberg z5,0:00:00
närkamp broberg z8,0:00:14
bolltapp broberg z5,0:00:41
brytning broberg z6,0:01:11
närkamp sirius z6,0:01:17
frislag broberg z6,0:01:24
närkamp sirisu z6,0:01:50
närkamp sirius z4,0:02:03
bolltapp passförsök sirius z8,0:02:47
hörna broberg z3,0:03:02
skott broberg z2 täckt,0:03:32
inslag broberg z1,0:03:39
närkamp broberg z2,0:04:18
närkamp sirius z2,0:04:21
utkast broberg z9,0:04:36
närkamp sirius z5,0:04:54
boll broberg z5,0:05:05
bolltapp broberg passförösk z4,0:05:22
passning straffområde sirius z8,0:05:53
närkamp broberg z9,0:05:59
närkamp sirius z4,0:06:06
närkamp sirius z6,0:06:24
passning straffområde sirius z8,0:07:07
utkast broberg z8,0:07:10
skott räddning broberg z2,0:07:25
skottyp centrlat broberg z2,0:07:31
boll broberg z5,0:07:36
passning straffområde broberg z2,0:08:08
utkast sirius z2,0:08:14
brytning broberg z8,0:08:38
skott täckt broberg z2,0:08:47
skottyp dribbling broberg z2,0:08:54
närkamp sirius ,0:09:00
närkamp broberg z8,0:10:02
närkamp broberg z6,0:10:06
offside broberg #,0:10:38
boll sirius ,0:10:45
frislag sirius z5,0:11:40
passning lång sirius ,0:12:19
utkast broberg z8,0:12:22
närkamp broberg z6,0:12:34
närkamp broberg z4,0:12:44
närkamp broberg z5,0:13:08
frislag sirius z2,0:13:12
skott täckt sirius z8,0:13:34
skottyp centrlat sirius z8,0:13:39
boll broberg,0:13:42
närkamp siirus z1,0:13:51
närkamp broberg z5,0:14:03
närkamp sirius z2,0:14:14
passning straffområde sirius z8,0:14:31
hörna sirius z9,0:14:37
skott sirius z8 ,0:15:01
del,0:15:04
skott sirius z8 räddning ,0:15:09
skottyp fast sirius z8,0:15:29
närkamp sirius ,0:15:36
passning straffområde sirius z8,0:15:47
nörkamp sirius z8,0:15:50
bolltapp passförsök sirius z4,0:16:14
passning straffområde broberg z2,0:17:03
utkast isiurs z3,0:17:05
närkamp soirius z8,0:17:34
frislag sirius z8,0:17:48
närkamp sirius z6,0:18:48
närkamp broberg z4,0:19:14
närkamp sirius z1,0:19:22
skott täckt sirius z8,0:19:42
skottyp utifrån siirus z8,0:19:46
boll broberg,0:19:49
närkamaps sirius z2,0:19:57
skott räddning sirius z8,0:20:08
skottyp utifrån sirius z8,0:20:12
utkast broberg z8,0:20:17
närkamp broberg z5,0:20:23
skott täckt broberg z2,0:20:36
skottyp iuutifrån broberg z2,0:20:43
boll siruus,0:20:47
passning straffromde sirius z8,0:21:06
skott täckt sirius z8,0:21:35
skottyp utifrån sirius z8,0:21:42
boll broberg ,0:21:48
skott räddning broberg z2,0:21:57
skottyp centralt broberg z2,0:21:58
boll sirius z2,0:22:05
närkamp broberg z5,0:22:10
frislag broberg z4,0:22:15
skott räddning broberg z2,0:22:22
skottyp utifrån broberg z2,0:22:30
hörna broberg z1,0:22:34
mål fast broberg z2,0:22:51
skottyp fast broberg z2,0:22:55
avslag sirius z5,0:23:23
närkamp broberg z6,0:23:57
frislag broberg z6,0:24:08
passning straffomrdåe borberg z2,0:24:22
skott räddning broberg z2,0:24:28
skottyp utofrån broberg z2,0:24:37
skott täckt broberg z2,0:24:42
skottyp retur broberg z2,0:24:48
hörna z3 broberg ,0:24:52
skott broberg z2 täckt ,0:25:03
skottyp fast broberg z2,0:25:14
närkamp sirius ,0:25:21
närkamp brobergz 9,0:25:25
skott räddning broberg z2,0:25:48
skottyp celtraö broberg z2,0:25:52
utkast siru z2,0:25:58
resning srius z2,0:26:25
passning lång brobeg z2,0:26:37
bruyrning sirius z2,0:26:42
närkamp broberg z6,0:26:57
passnign straffområde borberg z2,0:27:10
närkamp sirius z2,0:27:14
närkmpa broberg z6,0:27:23
passning straffområde broberg z2,0:28:00
utkast sirius z1,0:28:06
passning straffområde z2,0:28:29
närkmap broberg z8,0:28:41
närkmap broberg z4,0:28:47
passning straffområde boroberg z2,0:29:01
närkamp sirius z2,0:29:13
mål utifrån siirus z8,0:29:22
skottyp utifrån sirius z8,0:29:26
avslag broberg z5,0:29:37
stop,0:30:05
