event,time
närkamp z5 sirius,0:00:00
skott täckt sirius z3 ,0:00:45
skottyp utifrån sirius z3,0:00:48
noll vsk ,0:00:50
närkamp sirius z6,0:00:53
närkamp sirius z4,0:01:05
skott utanför sirius z2,0:01:21
skottyp sirius utifrån z2,0:01:26
utkast vsk ,0:01:28
utkast sirius z7,0:01:48
närkamp vsk z2,0:02:06
närkamp vsk z5,0:02:15
mål vsk straffområde z8,0:02:25
skottyp vsk z8 centralt,0:02:45
avslag sirius ,0:02:52
skott utanför sirius z2,0:03:24
skottyp utifrån sirius z2,0:03:28
utkast vsk z3,0:03:31
närkamp sirius z6,0:03:46
skott räddning sirius z2 ,0:04:03
skottyp sirius z2 utifrån,0:04:10
utkast vsk,0:04:14
frislag vsk z8,0:04:41
brytning sirius z8,0:04:47
närkamp vsk z5,0:05:17
frislag vsk z5,0:05:26
frislag vsk z9,0:05:56
skott utanför vsk z8,0:06:14
skottyp utifrån vsk z8,0:06:17
utkast siirus z8,0:06:21
brytning vsk z6,0:06:38
hörna vsk z9,0:06:52
vsk z8 skott utanför,0:07:17
skottyp vsk fast z8,0:07:21
utkast sirius ,0:07:23
närkamp sirius z1,0:07:42
närkamp vsk z1,0:07:51
inslag vsk z4,0:07:55
närkamp sirius z8,0:08:22
frislag sririus z7,0:08:30
brytning vsk z2,0:08:57
närkamp sirisu z7,0:09:08
frislag sirius z7,0:09:13
40 sirius ,0:10:40
bolltapp passförösk siirius z3,0:11:11
utkast vsk z1,0:11:13
passning straffromdeå vsk z8,0:11:54
utkast siriius z7,0:11:58
40 sirius,0:12:14
40 sirius ,0:12:31
närkamp vsk z6,0:12:47
närkamp sirisu z6,0:12:57
sirius 40,0:12:59
hörna isrius z1,0:13:11
sirius z2 skott utanför,0:13:45
skottyp siirus z2 fast,0:13:49
utkast vsk ,0:13:51
närkamp vsk z4,0:14:05
skott utanför vsk z8,0:14:15
skottyp vsk dribbling z8,0:14:25
utkast siirus,0:14:26
frislag sirius z5,0:14:36
40 sirius,0:14:53
brytning vsk z6,0:15:18
passning straffområde vsk z8,0:15:25
höran vsk z7,0:15:30
vsk z8 räddning skott,0:16:01
skottyp vsk fast z8,0:16:04
nörkamp sriisu z8,0:16:11
utkast sirius ,0:16:13
närkamp vsk z8,0:16:17
närkamp sirius z6,0:16:32
närkamp vsk z6,0:16:35
passning strafformåde vsk z8,0:16:48
närkamp vsk z8,0:16:58
hörna vsk z7,0:17:42
mål vsk z8,0:18:10
skottyp vsk fast z8,0:18:18
timeout sirius ,0:18:44
avslag sirius,0:20:01
hörna sirius z3,0:20:27
skott täckt sirius z2,0:20:57
skottyp fast sirius z2,0:21:00
rensning vsk ,0:21:05
inslag sirius z6,0:21:07
40 sirius ,0:21:11
utkast vsk z3,0:21:22
utkast sirius z9,0:21:31
utkast vsk z1,0:21:52
närkamp sriisu z4,0:22:03
40 sirius ,0:22:18
40 sirius,0:22:45
40 sirisu ,0:23:01
passnig straffområde sirius z2,0:23:24
närkamp vsk z2,0:23:27
närkamp sirisu z1,0:23:31
närkamå sirius z6,0:23:50
utkast vsk z1,0:24:04
närkamp sirisu z1,0:24:11
frislag siriisu z4,0:24:19
40 sirius,0:24:34
närkkamp vsk z3,0:24:50
utvisning vsk 10,0:24:57
frislag sirius z6,0:25:29
passning straffområde sirius z2,0:25:41
skott räddning sirius z2,0:25:44
skottyp inlägg sirius z2,0:25:48
hörna sirius z1,0:25:55
sirius z2 skott täckt,0:26:12
skottyp fast sirius z2,0:26:17
närkamp sirius z2,0:26:21
mål vsk z8,0:26:32
skottyp centralt vsk z8,0:26:39
avslag sirius ,0:27:02
40 sirius ,0:27:08
närkamp vsk z3,0:27:19
rensning vsk,0:27:26
passning straffområde sirius z2,0:27:38
frislag vsk z2,0:27:43
skott vsk räddning z8,0:17:58
skottyp drubbling vsk z8,0:18:01
boll vsk,0:18:05
skott utanfrö vsk z8,0:18:16
skottyp vsk utifrån ,0:18:19
utkast sirius ,0:18:21
skott räddning sirius z3,0:18:38
skottyp utifrån z3 sirius ,0:18:41
utkast vsk ,0:18:43
närkamp sirisu z7,0:18:48
närkamp vsk z5,0:18:54
mål vsk straffområde z8,0:19:11
skottyp centralt vsk z8,0:19:16
avslag sirius,0:19:44
närkamp vsk z3,0:20:03
del,0:20:09
hörna sirius z3,0:20:14
sirius z2 skott täckt ,0:20:39
skottyp sirius z2 fast ,0:20:42
utkast vsk z4,0:20:49
hörna vsk z7,0:20:59
vsk skott z8 utanflr,0:21:28
sottyp fast vsk z8,0:21:34
stop,0:21:35
