event,time
avslag iks z2,0:00:00
utkast iks z1,0:00:09
frislag iks z2,0:00:20
passning lång iks z8,0:00:32
utkast vän ,0:00:39
frislag vän z4,0:00:54
brytning iks z2,0:01:10
frislag iks z1,0:01:20
passning lång iks z5,0:01:28
brytning v,0:01:30
del,0:01:32
brytning bän z5,0:01:36
utkast iksz6,0:01:57
passning lång iks z5,0:02:07
boll vän z8,0:02:12
passning straffområde v,0:02:25
n z2,0:02:26
brytning iks z2,0:02:28
närkamp v,0:02:35
del,0:02:37
närkamp vän z8,0:02:45
närkamp iks z6,0:03:00
frislag iks z6,0:03:08
passning farlig iks z8,0:03:15
utkast vän z7,0:03:19
närkamp iks z5,0:03:35
n,0:03:36
närkamp vän z4,0:03:47
närkamp vän z4,0:03:51
brytning iks z5,0:03:55
frislag iks z9,0:04:09
utvisning v,0:04:13
del,0:04:14
utvisning vän 10,0:04:18
boll iks,0:04:35
passning straffområde iks z8,0:04:42
närkamp iks z8,0:04:45
40 iks,0:04:49
40 iks,0:04:54
närkamp iks z9,0:05:18
skott räddning iks z9,0:05:22
skottyp utifrån iks z9,0:05:26
utkast vän z5,0:05:32
boll iks,0:05:34
bolltapp passfrösök iks z5,0:05:40
skott räddnign vän z3,0:05:49
skottyp utifrån vän z3,0:05:53
utkast iks ,0:05:55
passnign lång iks z8,0:06:02
boll iks ,0:06:04
brytning vän z8,0:06:08
närkamp iks z2,0:06:13
brynign vän z4,0:06:20
skott utanför vän z3,0:06:45
skottyp utifrån vän z3,0:06:55
utkast iks ,0:06:56
n,0:07:01
del,0:07:03
b,0:07:04
del,0:07:05
närkamp vän z5,0:07:08
frislag vän z5,0:07:12
skott utanför vän z2,0:07:27
skottyp utifrån vän z2,0:07:30
utkast iks ,0:07:32
inslag iks z6,0:07:45
passning öng iks z8,0:07:57
närkamp iks z8,0:08:04
hörna iks z9,0:08:16
iks z8 skott täckt,0:08:38
skottyp fast iks z8,0:08:42
inslag iks z7,0:08:45
inslag v,0:09:05
del,0:09:07
inslag vän z9,0:09:11
passning lång vän z5,0:09:18
utkast iks z3,0:09:27
passning iks z8,0:09:41
närkamp vän z8,0:09:46
skott utanför vän z5,0:09:55
skottyp utifrån vän z5,0:09:58
utkast iks z6,0:10:02
passning lång iks z8,0:10:13
bolltapp vän z8,0:10:23
skott utanför iks z8,0:10:27
skottyp centralt iks z8,0:10:32
boll iks ,0:10:35
inslag iks z7,0:10:47
boll vän,0:11:00
närkamp iks z6,0:11:09
inslag vän z6,0:11:11
passning lång vän z2,0:11:15
utkast iks z1,0:11:18
passning lång iks z8,0:11:25
närkamp iks z8,0:11:31
hörna iks z7,0:11:35
iks skott z8 utanför,0:12:00
skottyp fast iks z8,0:12:02
utkast vän z7,0:12:07
närkamp iks z3,0:12:26
inslag iks z3,0:12:30
passning lång iks z5,0:12:44
närkamp iks z5,0:12:48
nrkamp vän z6,0:12:55
frislag vän z8,0:13:06
bryningi iks z2,0:13:27
närkamp vän z9,0:13:43
frislag vän z9,0:13:49
brynting iks z6,0:13:59
närkamp vän z9,0:14:04
utkast iks z3,0:14:20
brynting v,0:14:29
del,0:14:32
brytning vän z6,0:14:34
skott räddning vän z2,0:14:42
skottyp utifrån vän z2,0:14:45
utkast iks z8,0:14:49
boll vän z8,0:14:54
hörna vän z3,0:15:06
skott vän z2 utanför ,0:15:44
skottyp fast vän z2,0:15:47
utkast iks z,0:16:02
frislag iks z8,0:16:11
skott täckt iks z8,0:16:28
skottyp utifrån iks z8,0:16:33
rensning vän ,0:16:35
utkast iks z8,0:16:45
närkamp iks z5,0:16:53
närkamp vän z5,0:16:57
passning straffområde vän z2,0:17:08
utkast iks z3,0:17:10
del,0:17:12
utkast iks z1,0:17:14
brytning vän z5,0:17:22
närkamp vän z1,0:17:42
inslag vän z1,0:17:48
oassing straffområde vän z2,0:17:55
boll vän z6,0:17:59
passning lång vän z2,0:18:05
utkast iks z4,0:18:18
närkamp iks z4,0:18:23
närkamp iks z7,0:18:29
passnign strafforåde iks z8,0:18:34
närkamp vän z8,0:18:40
rensnig vän ,0:18:42
passning lång iks z8,0:18:47
offside iks z8,0:18:53
boll vän,0:19:01
brynting iks z2,0:19:04
näramp vän z6,0:19:10
närkamp iks z5,0:19:18
passning straffområde iks z8,0:19:25
närkamp vän z8,0:19:30
frislag vän z3,0:19:47
passning lång vän z2,0:20:07
utkast iks z6,0:20:13
passning lång iks z5,0:20:19
ärkamp vän z5,0:20:25
passning straffområde vän z2,0:20:39
utkast iks z6,0:20:43
passning lång iks z8,0:20:50
närkamp iks ,0:21:00
del,0:21:02
rensning vän z8,0:21:04
närkamp vän z7,0:21:15
