event,time
avslag gri z2,0:00:00
passning straffområde z8 gri,0:00:29
närkamp iks z8,0:00:33
passning lång iks z2,0:00:44
utkast gri z3,0:00:49
närkamp iks z7,0:01:16
skott räddning iks z2,0:01:37
skottyp iks utifrån z2,0:01:41
utkats gri z3,0:01:43
bolltapp passförsök grip z7,0:02:06
boll iks,0:02:08
närkamp iks z4,0:02:15
frislag iks z4,0:02:18
40 iks,0:02:28
frislag iks z2,0:02:51
passnig straffområde iks z2,0:03:07
boll iks z6,0:03:12
40 iks,0:03:28
passning lång iks z3,0:03:38
närkamp gri z3,0:03:44
utkast gri z2,0:03:46
närkamp gri z4,0:04:05
del,0:04:06
närkamp gri z6,0:04:09
skott räddning iks z8,0:04:28
del,0:04:33
skott räddning gri z8,0:04:36
skottyp centralt gri z8,0:04:40
utkast iks ,0:04:42
närkamp gri z2,0:04:50
närkamp iks z1,0:04:54
40 iks,0:04:56
passning lång iks z2,0:05:14
brytning gri z2,0:05:20
passning straffområde gri z8,0:05:52
börkamp iks z9,0:05:59
utkast gri z3,0:06:14
hörna gri z7,0:06:49
gri z8 skott täckt,0:07:20
skottyp fast gri z8,0:07:27
utkast iks z9,0:07:30
40 iks,0:08:05
bolltapp tappad iks z4,0:08:19
närakmp iks z1,0:08:24
närkamp gri z1,0:08:30
passning straffområde gri z8 ,0:09:09
hörna gri z9,0:09:13
z8 gri skott utanför ,0:09:34
skottyp gri z8 fast,0:09:37
utkast iks ,0:10:05
närkamp gri z2,0:11:23
närkamp iks z4,0:11:47
utvisning gri 10 ,0:11:51
frislag iks z2,0:12:20
passning lång iks z2,0:12:58
utkast gri z1,0:13:04
brytning iks z4,0:13:49
skott räddnign iks z2,0:13:58
skottyp utifrån iks z2,0:14:04
oll gri z2,0:14:07
närkamp iks z5,0:14:55
hörna iks z1,0:15:12
iks z2 skott täckt,0:15:39
skottyp fast iks z2,0:15:42
boll iks ,0:15:47
utkast gri z1,0:16:09
passning lång gri z8,0:16:18
offside gri ,0:16:21
boll iks,0:16:25
40 iks,0:16:44
40 iks,0:17:25
passning lång iks z8,0:17:30
närkamp gri z2,0:17:33
närkamp iks z6,0:17:45
brytning gri z1,0:17:57
inslag gri z6,0:18:16
närkamp iks z9,0:18:33
passning lång iks z2,0:18:46
utkast gri z1,0:18:54
närkamp iks z6,0:19:14
närkamp gri z6,0:19:21
närkamp iks z8,0:19:47
frislag iks z2,0:20:02
bolltapp passförsök iks z6,0:20:25
närkamp iks z9,0:20:32
bolltapp passförösk iks z3,0:21:27
passning lång gri z8,0:21:56
skott räddning gri z8,0:22:01
skottyp friställande gri z8,0:22:07
boll iks z8,0:22:11
40 iks,0:22:29
passning lång iks z3,0:22:39
boll gri ,0:22:43
skott räddning gri z5,0:23:38
skottyp utifrån gri z5,0:23:42
utkast iks,0:23:43
oassnign straffområde iks z2,0:23:57
närkamp iks z3,0:24:02
40 iks,0:24:05
hörna iks z3,0:24:30
passning straffområde iks z2,0:25:03
rensning gri z5,0:25:07
frislag iks z5,0:25:44
utkast gri z1,0:25:55
skott täckt gri z8,0:26:16
skottyp utifrån gri z8,0:26:20
boll iks ,0:26:27
närkamp gri z5,0:26:30
närkamp iks z3,0:26:34
timeout ,0:26:36
frislag iks z3,0:26:55
brytning gri z2,0:27:07
närkamp iks z6,0:27:21
passning lång iks z1,0:27:36
utkast gir z1,0:27:41
frislag gri z6,0:28:12
bolltapp tappad gri z5,0:28:23
närkamp gri z1,0:28:31
närkamp iks z5,0:28:36
passning straffområde iks z2,0:28:52
inslag gri z3,0:29:05
nrkamp iks z8,0:29:35
närkamp gri z7,0:29:41
närkamp iks z5,0:30:40
40 iks,0:30:44
40 iks,0:30:54
passnign strafofmråde iks z2,0:31:15
närkamp gri z2,0:31:17
passning straffområde gri z8,0:31:45
utkast iks z9,0:31:48
40 iks,0:32:04
närkamp gri z4,0:32:17
närkamp iks z4,0:32:19
utkast gri z1,0:32:43
passning straffområde gri z8,0:33:19
skott utanför gri z8,0:33:23
skottyp inlägg gri z8,0:33:27
utkast iks ,0:33:36
passning straffområde iks z2,0:34:02
hörna iks z1,0:34:07
iks z2 skott utanflr ,0:34:30
skottyp fast iks z2,0:34:34
boll gri ,0:34:37
hörna gri z7,0:34:50
gri z8 skott töckt,0:35:13
skottyp fast gri z8,0:35:16
skott tckt gri z8,0:35:20
skottyp retur gri z8,0:35:26
boll iks ,0:35:29
närkamp gri z3,0:35:33
utvisning 5 iks,0:35:49
frislag gri z6,0:36:25
passning lång gri z8,0:36:56
närkamp iks z8,0:36:59
skott räddning iks z8,0:37:30
skottyp dribbling iks z2,0:37:38
närkamp iks z3,0:37:42
frislag iks z3,0:37:55
40 iks,0:38:17
40 iks,0:38:30
närkamp gri z4,0:38:39
nrkamp iks z5,0:38:43
brytning gri z2,0:38:55
frislag gri z9,0:39:15
passning straffområde gri z8,0:39:30
uktast iks z7,0:39:33
närkamp gri z5,0:39:49
utkast iks ,0:40:03
passnign straffområde iks z2,0:40:24
skott täckt iks z2,0:40:28
skottyp utifrån iks z2,0:40:31
boll gri ,0:40:33
närkamp gri z6,0:40:56
skott räddning gri z8,0:41:01
skottyp dribbling gri z8,0:41:05
hörna gri z9,0:41:09
gri z8 skott täckt,0:41:40
skottyp fast gri z8,0:41:44
utkast iks ,0:41:49
närkamp iks z5,0:42:01
brynting gri z5,0:42:22
mål spelmål gri z8,0:42:40
skottyp centralt gri z8,0:42:47
avslag iks ,0:43:06
närkakmp gri z3,0:43:43
närkap iks z8,0:43:56
närkamp gri z8,0:43:59
hörna gri z7,0:44:03
gri z8 mål hörnmål,0:44:37
skottyp fast gri z8,0:44:40
avslag iks ,0:44:59
40 iks,0:45:33
stop,0:45:37
