event,time
avslag sirius z5,0:00:00
frislag sirius z6,0:00:32
bolltapp tappad sirius z9,0:01:16
inslag villa z9,0:01:19
passning straffområde villa z7,0:02:05
skott utanför villa ,0:02:08
skottyp inlägg villa z8,0:02:15
utkast sirius z8,0:02:17
bolltapp passförösk sirius z7,0:02:38
passning straffområde villa z8,0:03:01
mål straffområde villa z8,0:03:10
skottyp inlägg z8 villa ,0:03:17
avslag sirius z8,0:03:27
närkamp sirius z8,0:03:58
frislag sirius z4,0:04:07
skott utanför sirius z3,0:04:45
skottyp utifrån sirius z3,0:04:53
utkast villa z1,0:04:55
passning lång villa z8,0:05:05
boll sirius z8,0:05:10
bolltapp passförsö sirius z4,0:05:24
boll sirius ,0:05:27
skott täckt sirius z2,0:05:36
skottyp utifrån sirius z2,0:05:45
hörna sirius z3,0:05:49
skott utanför sirius z2,0:06:13
utkast villa z2,0:06:22
brytning sirius z4,0:06:45
hörna sirius z1,0:06:58
skott täckt sirius z2,0:07:32
boll sirius z5,0:07:36
skott utanför sirius z2,0:07:57
skottyp centralt sirius z2,0:08:08
utkast villa z2,0:08:12
skott utanför villa z8,0:08:27
skottyp centralt villa z8,0:08:34
utkast sirius z7,0:08:39
offside sirius z2,0:08:55
boll villa z2,0:09:00
hörna villa z9,0:09:08
skott täckt villa z8,0:09:50
skott räddning villa z8,0:09:57
utvisning villa 10,0:10:06
frislag sirius z5,0:10:17
närkamp villa z5,0:10:42
offside villa z8,0:11:16
boll sirius z5,0:11:27
närkamp villa z5,0:11:54
brytning sirius z5,0:12:17
utkast villa z1,0:12:28
närkamp sirius z6,0:12:57
närkamp villa z2,0:13:04
passning lång villa z8,0:13:19
boll villa z6,0:13:27
boll sirius z9,0:13:46
inslag sirius z3,0:14:17
bolltapp passförsök sirius z2,0:14:39
utkast villa z1,0:14:41
mål villa z8,0:15:56
skottyp dribbling villa z8,0:16:03
avslag sirius z5,0:16:24
närkamp villa z8,0:16:35
närkamp sirius z8,0:16:38
passning straffområde sirius z2,0:17:02
hörna sirius z3,0:17:15
skott täckt sirius z2,0:17:39
boll villa z3,0:17:45
hörna villa z7,0:18:05
skott räddning villa z8,0:18:38
boll villa z4,0:18:47
mål villa z8,0:19:13
centralt z8 skottyp villa ,0:19:38
avslag sirius z5,0:19:47
närkamp villa z6,0:19:59
närkamp sirius z7,0:20:04
brytning villa z5,0:20:13
passning lång villa z8,0:20:32
utkast sirius z8,0:20:44
bolltapp passförsök sirius z4,0:21:53
boll villa z2,0:21:58
passning straffområde villa z7,0:22:20
boll villa z2,0:22:26
skott räddning villa z8,0:22:58
skottyp centralt villa z8,0:23:04
hörna villa z9,0:23:07
skott täckt villa z8,0:23:15
hörna villa z9,0:23:46
del,0:23:54
hörna villa z1,0:23:56
mål fast villa z8,0:24:19
avslag sirius z8,0:24:41
frislag sirius z1,0:24:53
bolltapp passförösk sirius z6,0:25:24
utkast sirius z9,0:25:34
hörna sirius z1,0:25:52
skott täckt sirius z2,0:26:21
boll sirius z5,0:26:24
bolltapp tapp sirius z5,0:26:39
utkast sirius z8,0:26:59
bolltapp tapp sirius z5,0:27:27
boll villa z6,0:27:32
offside villa z8,0:27:52
boll sriius z8,0:27:57
passning straffområde sirius z2,0:28:33
skott räddning sirius z8,0:28:46
skottyp inlägg sirius z2,0:28:53
hörna z3 sirius ,0:29:01
skott utanför sirius z2,0:29:14
utkast villa z1,0:29:17
utkast sirius z8,0:29:49
stop,0:30:02
