event,time
avslag iks z2,0:00:00
40 iks z2,0:00:13
närkamp mot z3,0:00:19
frislag iks z3,0:00:22
närkamp mot z7,0:00:44
närkamp iks z4,0:00:49
40 iks z2,0:00:53
utkast mot z9,0:01:03
passning lång mot z2,0:01:22
utkast iks z3,0:01:25
passning lång iks z8,0:01:59
närkamp iks z8,0:02:07
hörna iks z7,0:02:09
iks z8 skott utanflr,0:02:35
skottyp fast iks z8,0:02:39
utkast mot z7,0:02:43
passning lång mot z2,0:03:04
offside mot z2,0:03:08
boll iks ,0:03:18
utkast mot ,0:03:31
närkamp z3 iks ,0:04:03
kontring iks ,0:04:08
bolltapp z5 iks tappad,0:04:33
rensning iks z2,0:04:36
inslag mot z3,0:04:38
passning lång mot z2,0:05:12
utkast iks z3,0:05:17
passning lång iks z9,0:05:28
närkamp iks z6,0:05:35
timeout,0:05:59
boll iks ,0:07:02
passning straffområde iks z8,0:07:10
skott räddning iks z8,0:07:14
skottyp inlägg iks z8,0:07:18
utkast mot ,0:07:19
skott utanför mot z2,0:07:30
skottyp utifrån mot z2,0:07:36
utkast iks ,0:07:38
närkamp mot z6,0:08:10
del,0:08:17
inslag iks z6,0:08:20
närkamp mot z5,0:08:45
utkast iks z3,0:09:18
passning lång iks z8,0:09:27
närkamp mot z8,0:09:30
frislag mot z1,0:09:39
bolltapp mot z5 tappad,0:10:04
passning traffområde iks z8,0:10:10
närkamp mot z9,0:10:19
frislag mot z3,0:10:32
passning straffområde mot z2,0:10:52
närkamp mot z1,0:11:01
brytning iks z2,0:11:05
bolltapp tappad iks z5,0:11:17
skott utanför mot z2,0:11:36
skottyp utifrån mot z2,0:11:40
utkast iks ,0:11:41
brytning mot z8,0:11:49
närkamp iks z4,0:11:55
hörna iks z7,0:12:18
iks z8 mål hörnmål,0:13:01
iks z8 skottyp fast ,0:13:05
avslag mot ,0:13:26
bolltapp tappad mot z7,0:13:40
närkamp iks z5,0:13:43
närkamp mot z9,0:13:49
brytning iks z3,0:13:58
utkast mot ,0:14:13
frislag mot z4,0:14:35
passning öång mot z3,0:14:52
närkamp iks z6,0:15:02
passning lång iks z8,0:15:08
skott utanför iks z8,0:15:13
skottyp utifrån iks z8,0:15:16
utkast mot ,0:15:20
närkamp iks z3,0:15:31
närkamp mot z5,0:15:44
utkast iks ,0:15:54
skott utanför iks z8,0:16:20
skottyp utifrån iks z8,0:16:24
utkast mot ,0:16:28
närkamp iks z4,0:17:29
närkamp mot z9,0:17:36
närkamp iks z6,0:17:43
inslag iks z,0:17:46
passning mot ,0:18:02
del,0:18:05
passning lång iks z6,0:18:09
boll mot ,0:18:10
närkamp iks z1,0:18:34
närkamp mot z4,0:18:45
utkast iks ,0:18:57
passning lång iks ,0:19:21
del,0:19:23
rensning iks ,0:19:25
passning straffområde mot z2,0:19:32
skott utanför mot z2,0:19:35
skottyp utifrån mot z2,0:19:39
utkast iks,0:19:45
offside iks ,0:20:07
utkast iks z3,0:20:46
närkamp mot z6,0:20:59
skott utanför mot z3,0:21:08
skottyp utifrån mot z3,0:21:11
utkast iks z1,0:21:13
närkamo iks z9 ,0:21:34
40 iks ,0:21:37
kontring iks ,0:21:52
hörna iks z7,0:21:58
iks z8 skott räddning ,0:22:41
iks z8 skottyp fast,0:22:46
skott täckt iks z8,0:22:50
skottyp utifrån iks z8,0:22:54
boll mot ,0:22:57
frislag mot z4,0:23:01
närkamp iks z2,0:23:25
skott utanför iks z8,0:23:37
skottyp utifrån iks z8,0:23:40
utkast mot,0:23:45
passning straffområde mot z2,0:24:12
närkamp iks z2,0:24:14
närkamp mot z9,0:24:29
frislag mot z9,0:24:38
brytning iks z2,0:25:16
närkamp iks z6,0:25:27
40 iks,0:25:29
passning lång iks z8,0:25:32
närkamp mot z8,0:25:40
rensning mot ,0:25:44
närkamp mot z6,0:26:06
frislag mot z6,0:26:09
passnong lång mot z2,0:26:24
utkast iks ,0:26:26
passning straffområde iks z8,0:26:43
närkam pmot z8,0:26:48
skott täckt mot z3,0:27:02
skottyp utifrån mot z3,0:27:05
inslag iks z3,0:27:24
närkamp mot z7,0:28:19
nrkamp iks z5,0:28:28
hörna iks z7,0:28:47
skott täckt z8 iks ,0:29:24
skottyp fast iks z8,0:29:27
skott utanför iks z8,0:29:34
skottyp utifrån iks z8,0:29:38
utkast mot ,0:29:44
rensning iks ,0:29:57
skott täckt mot z2,0:30:10
skottyp utifrån mot z2,0:30:14
boll iks ,0:30:15
kontring iks ,0:30:18
skott täckt iks z8,0:30:30
skottyp utifrån iks z8,0:30:34
hörna iks z9,0:30:37
skott täckt iks z8,0:31:01
skottyp fast iks z8,0:31:07
närkamp iks z1,0:31:10
del,0:31:14
boll mot,0:31:18
närkamp z4 iks ,0:31:24
frislag mot z4,0:31:27
brytnign iks z4,0:31:50
närkamp mot z5,0:32:01
skott utanför mot z2,0:32:03
skottyp utifrån mot z2,0:32:06
utkast iks ,0:32:08
offside iks z8,0:32:27
passning lång mot z2,0:32:55
skott räddning mot z2,0:32:59
skottyp centralt mot z2,0:33:04
utkast iks ,0:33:05
frislag mot z6,0:33:10
passning straffområde mot z2,0:34:04
skott utanför mot z2,0:34:06
skottyp inlägg mot z2,0:34:09
utkast iks ,0:34:10
offside iks z8,0:34:19
passning lång mot z2,0:34:37
boll iks ,0:34:39
offside iks z8,0:34:57
brytning iks z2,0:35:23
skott täckt iks z8,0:35:49
skottyp utifrån iks z8,0:35:53
frislag iks z8,0:35:59
passning straffområde iks z8,0:36:19
hörna iks z7,0:36:22
iks z8 skott täckt,0:36:50
skottyp fast iks z8,0:36:53
närkamp mot z8,0:37:00
rensning mot ,0:37:02
utkast iks,0:37:05
boll mot ,0:37:12
utkast iks ,0:37:35
närkamp mot z6,0:37:47
frislag mot z2,0:37:56
hörna mot z1,0:38:17
del,0:38:22
skott täcktm ot z2,0:38:26
skottyp utifrån mot z2,0:38:31
hönra mot z1,0:38:34
mot z2 skott täckt,0:39:07
skottyp fast mot z2,0:39:11
utkast iks z3,0:39:18
passning lång iks ,0:39:24
närkamp mot z7,0:39:28
frislag mot z4,0:39:36
närkamp z3 mot,0:40:27
inslag mot z3,0:40:39
passnign straffområde mot z2,0:40:57
mål spelmål z2 mot ,0:41:07
skottyp inlägg mot z2,0:41:19
avslag iks,0:41:29
timeout,0:41:40
frislag iks z4,0:43:31
passning lång iks z4,0:43:39
boll mot ,0:43:42
inslag mot z6,0:44:05
närkamp iks z3,0:44:20
brytning mot z8,0:44:26
närkamp iks z8,0:44:34
utkast mot ,0:44:36
frislag mot z4,0:44:59
utkast iks ,0:45:16
närkamp mot z9,0:45:32
frislag z7 mot ,0:45:50
passning lång mot z2,0:45:56
utkast iks z3,0:46:01
passning lång iks z5,0:46:13
utkast mot ,0:46:34
frislag mot z4,0:46:52
stop,0:47:03
