time,team,event,subevent,zone,player
0:00:00,bol,avslag,0,z5,0
0:00:17,bol,närkamp,0,z9,0
0:00:20,bol,frislag,0,z6,0
0:01:46,bol,skott,utanför,z9,0
0:01:48,iks,utkast,0,z8,0
0:02:00,iks,passning,lång,z5,0
0:02:04,bol,brytning,0,z2,0
0:02:25,bol,passning,straffområde,z9,0
0:02:27,bol,bolltapp,passförsök,z7,0
0:02:45,iks,bolltapp,tappad,z6,0
0:03:18,bol,passning,straffområde,z9,0
0:03:19,iks,rensning,0,z8,0
0:03:30,bol,inslag,0,z7,0
0:03:47,bol,frislag,0,z5,0
0:04:52,bol,passning,lång,z5,0
0:04:58,iks,utkast,0,z8,0
0:05:26,iks,bolltapp,passförsök,z2,0
0:05:34,bol,närkamp,0,z1,0
0:06:00,bol,närkamp,0,z4,0
0:06:13,iks,närkamp,0,z6,0
0:06:14,iks,utkast,0,z2,0
0:06:32,iks,frislag,0,z6,0
0:06:58,iks,passning,lång,z5,0
0:07:03,bol,brytning,0,z2,0
0:07:24,bol,skott,täckt,z8,0
0:07:24,bol,skottyp,inlägg,z8,0
0:07:58,bol,skott,täckt,z9,0
0:07:58,bol,skottyp,inlägg,z9,0
0:08:02 ,iks,närkamp,0,z9,0
0:08:37,iks,passning,lång,z5,0
0:08:43,bol,utkast,0,z2,0
0:09:15,bol,passning,lång,z4,0
0:09:18,iks,utkast,0,z8,0
0:09:29,iks,bolltapp,tappad,z5,0
0:09:40,bol,frislag,0,z6,0
0:10:10,bol,närkamp,0,z5,0
0:10:15,bol,inslag,0,z6,0
0:10:51,bol,skott,räddning,z8,0
0:10:43,bol,skottyp,friställande,z5,0
0:11:00,iks,rensning,0,z8,0
0:11:09,bol,skott,utanför,z8,0
0:11:18,iks,utkast,0,z8,0
0:11:50,iks,närkamp,0,z6,0
0:12:02,iks,bolltapp,passförsök,z5,0
0:12:10,bol,frislag,0,z6,0
0:12:42,bol,skott,täckt,z8,0
0:12:56,bol,närkamp,0,z3,0
0:13:16,bol,skott,räddning,z8,0
0:13:16,bol,skottyp,inlägg,z8,0
0:13:40,iks,bolltapp,passförsök,z5,0
0:13:58,iks,närkamp,0,z8,0
0:14:04,iks,kontring,0,z5,0
0:14:38,bol,utvisning,10,z4,10
0:14:52,bol,närkamp,0,z3,0
0:15:00,bol,utkast,0,0,0
0:15:15,bol,passning,lång,z5,0
0:15:17,iks,skott,räddning,z8,0
0:15:17,iks,skottyp,utifrån,z8,0
0:15:37,iks,skott,täckt,z2,0
0:15:37,iks,skottyp,utifrån,z2,0
0:15:45,iks,hörna,0,z1,0
0:15:55,iks,skott,utanför,0,0
0:15:55,iks,skottyp,fast,0,0
0:16:19,bol,utkast,0,z1,0
0:16:46,bol,närkamp,0,z6,0
0:16:49,iks,närkamp,0,z6,0
0:17:00 ,iks,skott,utanför,z2,0
0:17:01,bol,utkast,0,z2,0
0:17:55,bol,bolltapp,passförsök,z4,0
0:18:02,iks,bolltapp,passförsök,z5,0
0:18:58,bol,passning,straffområde,z9,0
0:19:00,iks,brytning,0,z8,0
0:19:08,iks,närkamp,0,z6,0
0:19:41,iks,skott,täckt,z3,0
0:19:45,iks,hörna,0,z3,0
0:20:10,iks,skott,utanför,z8,0
0:20:10,iks,skottyp,fast,z8,0
0:20:20,bol,utkast,0,z2,0
0:20:52,bol,skott,utanför,z7,0
0:20:55,iks,utkast,0,z7,0
0:21:31 ,iks,bolltapp,passförsök,z5,0
0:21:40,bol,skott,räddning,z8,0
0:22:09,iks,skott,täckt,z2,0
0:22:32,bol,skott,räddning,z7,0
0:23:11,iks,närkamp,0,z3,0
0:22:35,bol,skott,räddning,z2,0
0:23:35,bol,skottyp,dribbling,z2,0
0:23:48,bol,frislag,0,z1,0
0:24:37,iks,närkamp,0,z6,0
0:24:48,bol,närkamp,0,z2,0
0:25:49,iks,närkamp,0,z6,0
0:22:04,iks,skott,täckt,z3,0
0:26:10,iks,hörna,0,z9,0
0:26:50,iks,skott,täckt,z8,0
0:26:50,iks,skottyp,fast,z8,0
0:26:55,bol,rensning,0,z2,0
