event,time
Passning straffområde vet z3, 0:37:44
skott täckt vet z2, 0:37:46
skottyp utifrån vet z2, 0:37:46
boll iks z2, 0:37:48
frislag iks z6, 0:38:10
frislag iks z6, 0:38:43
passning lång iks z6, 0:38:50
Utkast vet z8, 0:38:53
passning lång vet z8, 0:38:58
Närkamp iks z2, 0:39:09
Passning straffområde iks z9, 0:39:30
frislag iks z7, 0:39:35
Passning straffområde iks z9, 0:40:08
Utkast vet z8, 0:40:09
Bolltapp tappad vet z5, 0:40:44
skott räddning iks z8, 0:40:46
skottyp utifrån iks z8, 0:40:46
mål spelmål iks z8, 0:40:49
skottyp retur iks z8, 0:40:49
avslag vet z5, 0:41:25
Närkamp vet z6, 0:41:37
frislag vet z6, 0:41:44
Närkamp iks z3, 0:42:08
Närkamp vet z3, 0:42:11
frislag vet z6, 0:42:31
frislag iks z6, 0:42:59
Utkast vet z8, 0:44:01
inslag vet z1, 0:44:26
Passning straffområde vet z1, 0:44:41
Brytning iks z2, 0:44:44
offside vet z2, 0:44:46
Närkamp iks z4, 0:44:56
passning lång iks z5, 0:45:18
Passning straffområde iks z9, 0:45:24
skott räddning iks z8, 0:45:26
skottyp inlägg iks z8, 0:45:26
boll vet z8, 0:45:29
stop, 0:45:31
