event,time
Passning straffområde bro z3, 0:38:00
Närkamp iks z3, 0:38:06
Närkamp bro z6, 0:38:15
offside bro z1, 0:38:25
Brytning bro z5, 0:38:37
Bolltapp tappad bro z5, 0:38:45
10a bro z5, 0:38:48
frislag bro z4, 0:39:43
skott utanför bro z2, 0:39:56
skottyp utifrån bro z2, 0:39:56
Utkast iks z2, 0:39:59
hörna iks z7, 0:40:42
skott täckt iks z8, 0:41:13
skottyp fast iks z8, 0:41:13
skott täckt iks z8, 0:41:17
skottyp retur iks z8, 0:41:17
mål hörnmål iks z8, 0:41:21
skottyp retur iks z8, 0:41:21
avslag bro z5, 0:41:49
Brytning iks z5, 0:41:58
frislag iks z5, 0:42:05
bolltapp passförsök iks z4, 0:42:39
Utkast bro z8, 0:42:40
Brytning iks z2, 0:43:22
hörna bro z1, 0:43:23
skott täckt bro z2, 0:43:52
skottyp fast bro z2, 0:43:52
Passning straffområde bro z1, 0:43:59
noll iks z3, 0:44:00
Närkamp bro z8, 0:44:15
hörna bro z1, 0:44:29
skott täckt bro z2, 0:44:56
skottyp fast bro z2, 0:44:56
rensning iks z2, 0:45:00
bolltapp passförsök bro z5, 0:45:16
Kontring iks z5, 0:45:18
passning farlig iks z8, 0:45:22
skott täckt iks z8, 0:45:25
skottyp centralt iks z8, 0:45:25
boll bro z8, 0:45:26
Utkast iks z2, 0:45:43
passning farlig iks z2, 0:45:59
mål spelmål iks z2, 0:45:00
skottyp centralt iks z2, 0:46:00
avslag bro z5, 0:46:33
Närkamp bro z6, 0:46:47
passning lång bro z5, 0:47:05
skott räddning bro z2, 0:47:10
skottyp utifrån bro z2, 0:47:10
Närkamp iks z2, 0:47:15
frislag iks z3, 0:47:25
Brytning bro z2, 0:47:30
utkast iks z2, 0:47:34
Närkamp bro z8, 0:47:47
Brytning iks z1, 0:47:58
stop, 0:48:03
