event,time
Utkast bro z2, 0:43:18
Passning straffområde bro z9, 0:43:34
Brytning iks z8, 0:43:35
skott räddning iks z2, 0:43:51
skottyp centralt iks z2, 0:43:51
Utkast bro z2, 0:43:51
Närkamp iks z6, 0:44:23
mål spelmål iks z2, 0:44:28
skottyp utifrån iks z2, 0:44:28
avslag bro z5, 0:44:56
stop, 0:45:00
