Event, time
skottyp utifrån iks z2, 0:33:06
hörna iks z1, 0:33:07
skott täckt iks z2, 0:33:35
skottyp fast iks z2, 0:33:35
skott utanför iks z2, 0:33:36
skottyp retur iks z2, 0:33:36
Utkast eds z2, 0:33:39
Närkamp eds z6, 0:34:22
frislag eds z9, 0:35:06
Utkast iks z8, 0:35:24
Närkamp eds z1, 0:35:45
Kontring eds z5, 0:35:47
skott räddning eds z8, 0:35:54
skottyp utifrån eds z8, 0:35:54
Utkast iks z8, 0:35:55
frislag iks z3, 0:37:05
timeout iks z, 0:37:09
Brytning eds z1, 0:39:05
Brytning iks z1, 0:39:07
Närkamp eds z1, 0:39:11
frislag eds z1, 0:39:15
Närkamp eds z9, 0:39:38
frislag eds z9, 0:39:39
hörna eds z9, 0:40:00
skott utanför eds z8, 0:40:25
skottyp fast eds z8, 0:40:25
Utkast iks z8, 0:40:28
passning lång iks z6, 0:40:37
Utkast eds z2, 0:40:46
passning lång eds z5, 0:40:48
Brytning iks z2, 0:40:52
hörna iks z1, 0:41:23
skott täckt iks z2, 0:41:50
skottyp fast iks z2, 0:41:50
Passning straffområde iks z1, 0:41:59
Utkast eds z2, 0:42:00
passning lång eds z2, 0:42:09
Brytning iks z4, 0:42:11
passning lång iks z5, 0:42:17
offside iks z2, 0:42:19
Närkamp iks z9, 0:42:40
passning lång iks z6, 0:42:48
Utkast eds z2, 0:42:54
passning lång eds z2, 0:43:00
Närkamp eds z4, 0:43:08
frislag eds z7, 0:43:50
inslag eds z7, 0:44:12
hörna eds z7, 0:44:25
skott räddning eds z8, 0:44:50
skottyp fast eds z8, 0:44:50
rensning iks z8, 0:44:52
skott täckt eds z8, 0:44:55
skottyp retur eds z8, 0:44:55
boll iks z9, 0:44:57
passning lång iks z5, 0:45:00
passning lång iks z5, 0:45:42
Brytning eds z2, 0:45:43
utkast eds z2, 0:45:43
passning lång eds z2, 0:45:49
Brytning iks z4, 0:45:52
Närkamp iks z4, 0:45:59
Utkast eds z2, 0:46:17
passning lång eds z2, 0:46:29
inslag eds z4, 0:46:38
Närkamp iks z7, 0:46:53
stop, 0:47:05
