event,time
närkamp Iks z6, 0:40:30
Passning straffområde Iks z9, 0:41:10
Skott räddning Iks z8, 0:41:15
Skottyp skottyp inlägg Iks z8, 0:41:15
Hörna Iks z9, 0:41:24
bolltapp passförsök Iks z5, 0:41:49
Närkamp Ham z5, 0:41:54
Passning straffområde Ham z3, 0:42:02
Skott räddning Ham z2, 0:42:03
Skottyp skottyp inlägg Ham z2, 0:42:03
Närkamp Ham z2, 0:42:08
Skott täckt Ham z2, 0:42:10
Skottyp retur Ham z2, 0:42:10
Hörna Ham z3, 0:42:10
skott täckt Ham z2, 0:42:45
Skottyp fast Ham z2, 0:42:45
Boll Iks z1, 0:42:46
Brytning Ham z4, 0:42:53
Frislag Ham z4, 0:42:59
Bolltapp passförsök Ham z5, 0:43:30
Frislag Iks z6, 0:43:40
Passning straffområde Iks z9, 0:44:17
Skott utanför Iks z8, 0:44:18
Skottyp skottyp inlägg Iks z8, 0:44:18
Utkast Ham z8, 0:44:19
Passning straffområde Ham z1, 0:44:40
Boll Iks z2, 0:44:42
Skott räddning Ham z8, 0:44:52
Skottyp utifrån Ham z8, 0:44:52
Passning straffområde Iks z8, 0:44:56
Boll Ham z8, 0:44:58
Passning lång Ham z7, 0:45:02
Brytning Iks z5, 0:45:04
Bolltapp tappad Iks z5, 0:45:29
Passning straffområde Ham z5, 0:45:42
Boll Iks z5, 0:45:45
Frislag Iks z5, 0:45:50
Frislag Iks z9, 0:46:20
Passning straffområde Iks z9, 0:47:08
Rensning Ham z8, 0:47:10
Inslag Ham z7, 0:47:40
Passning lång Ham z7, 0:47:50
Utkast Iks z2, 0:4 7:55
Stop, 0:48:00
