event,time
avslag rät z5, 0:00:00
Utkast iks z2, 0:00:08
Utkast rät z8, 0:00:36
Straffområde rät z1, 0:00:52
rensning iks z2, 0:00:53
Brytning iks z1, 0:01:09
Brytning rät z4, 0:01:14
Utkast iks z2, 0:01:22
Utkast rät z8, 0:01:46
skott utanför rät z8, 0:02:19
skottyp dribbling rät z8, 0:02:19
Utkast iks z2, 0:02:20
skott räddning iks z2, 0:02:47
skottyp centralt iks z2, 0:02:47
skott räddning iks z1, 0:03:30
skottyp utifrån iks z1, 0:03:30
skott utanför iks z2, 0:03:33
skottyp retur iks z2, 0:03:33
Utkast rät z8, 0:03:35
Utkast iks z2, 0:04:09
Utkast rät z8, 0:04:19
Straffområde rät z1, 0:05:02
Brytning iks z2, 0:05:04
Närkamp rät z4, 0:05:18
frislag rät z6, 0:05:24
Närkamp iks z5, 0:05:33
skott utanför iks z2, 0:05:46
skottyp inlägg iks z2, 0:05:46
Utkast rät z8, 0:05:50
hörna rät z9, 0:06:16
skott räddning rät z8, 0:06:46
skottyp fast rät z8, 0:06:46
mål hörnmål rät z8, 0:06:49
skottyp retur rät z8, 0:06:49
avslag iks z5, 0:07:20
Utkast rät z8, 0:07:33
offside rät z5, 0:07:38
hörna iks z3, 0:08:20
skott täckt iks z2, 0:08:50
skottyp fast iks z2, 0:08:50
Utkast rät z8, 0:08:55
Straffområde rät z1, 0:09:26
skott utanför rät z8, 0:09:27
skottyp inlägg rät z8, 0:09:27
Utkast iks z2, 0:09:35
Utkast iks z2, 0:10:04
Straffområde iks z9, 0:10:26
Brytning rät z8, 0:10:28
frislag rät z1, 0:10:41
Brytning iks z6, 0:11:00
Brytning rät z6, 0:11:01
Närkamp iks z3, 0:11:14
Bolltapp tappad iks z5, 0:11:27
Bolltapp passförsök rät z4, 0:12:19
Närkamp rät z4, 0:12:22
inslag rät z3, 0:12:24
Straffområde rät z1, 0:12:45
skott täckt rät z8, 0:12:46
skottyp inlägg rät z8, 0:12:46
skott utanför rät z7, 0:12:52
skottyp utifrån rät z7, 0:12:52
Utkast iks z2, 0:12:52
Närkamp iks z4, 0:13:09
inslag iks z4, 0:13:22
Straffområde iks z9, 0:13:33
rensning rät z8, 0:13:35
skott täckt iks z2, 0:13:58
skottyp friställande iks z2, 0:13:58
Straffområde iks z7, 0:14:22
Brytning rät z7, 0:14:24
Närkamp iks z1, 0:14:36
Närkamp iks z4, 0:14:43
skott täckt iks z1, 0:15:05
skottyp utifrån iks z1, 0:15:05
Brytning rät z8, 0:15:06
Närkamp iks z6, 0:15:09
skott räddning iks z2, 0:15:23
skottyp dribbling iks z2, 0:15:23
offside iks z2, 0:15:25
skott räddning rät z8, 0:15:57
skottyp centralt rät z8, 0:15:57
boll iks z2, 0:15:59
skott räddning iks z3, 0:16:15
skottyp utifrån iks z3, 0:16:15
hörna iks z1, 0:16:20
boll rät z8, 0:16:54
Brytning iks z4, 0:18:04
Närkamp rät z4, 0:18:07
mål spelmål rät z9, 0:18:17
skottyp dribbling rät z9, 0:18:17
avslag iks z5, 0:18:53
Bolltapp passförsök iks z2, 0:19:24
frislag rät z2, 0:19:29
skott utanför rät z9, 0:19:54
skottyp utifrån rät z9, 0:19:54
Utkast iks z2, 0:19:56
skott räddning iks z2, 0:20:46
skottyp centralt iks z2, 0:20:46
boll rät z7, 0:20:48
frislag iks z7, 0:21:13
Närkamp rät z1, 0:21:53
hörna rät z9, 0:21:59
