event,time
bolltapp passförsöök z9 iks,44:59
inslag 0 z4 fri,45:08
passning lång z4 fri,45:15
närkamp 0 z8 iks,45:18
rensning 0 z7 iks,45:22
inslag 0 z4 fri,45:26
passning lång z4 fri,45:39
boll 0 0 iks,45:45
inslag 0 z1 fri,46:06
utvisning 5 0 iks 6,46:12
inslag 0 z9 fri,46:50
passning lång z9 fri,46:59
boll 0 0 iks,47:03
boll 0 0 fri,47:19
närkamp 0 z9 iks,47:31
bolltapp passförsök z6 iks,47:37
passning lång z2 fri,47:42
frislag 0 z5 iks,47:53
passning lång z5 iks,48:11
boll 0 0 fri,48:13
skott täckt z9 fri,48:27
skottyp inlägg z9 fri,48:27
boll 0 0 iks,48:27
stop 0 0 0,48:36
