event,time
avslag eds z5, 0:00:00
Närkamp iks z5, 0:00:15
Passning Straffområde iks z9, 0:00:23
Brytning eds z8, 0:00:24
frislag eds z9, 0:00:28
passning lång eds z6, 0:00:39
Brytning iks z5, 0:00:43
passning lång iks z5, 0:01:00
Passning Straffområde iks z8, 0:01:4
Brytning eds z8, 0:01:05
skott räddning eds z2, 0:01:20
skottyp utifrån eds z2, 0:01:20
Utkast iks z2, 0:01:20
Passning Straffområde iks z7, 0:01:45
Brytning eds z8, 0:01:46
rensning eds z8, 0:01:47
40 iks z6, 0:02:12
passning lång iks z5, 0:02:40
passning farlig iks z7, 0:02:40
skott utanför iks z8, 0:02:44
skottyp centralt iks z8, 0:02:44
hörna iks z9, 0:02:45
skott utanför iks z8, 0:03:34
skott fast iks z8, 0:03:34
Utkast eds z8, 0:03:35
Närkamp eds z3, 0:04:03
Närkamp iks z4, 0:04:10
passning lång iks z5, 0:04:13
Brytning eds z8, 0:04:18
Närkamp eds z8, 0:04:19
Närkamp eds z4, 0:04:24
Närkamp eds z1, 0:04:40
frislag eds z1, 0:04:49
Passning Straffområde eds z1, 0:04:57
skott utanför eds z2, 0:04:59
skottyp inlägg eds z2, 0:04:59
Utkast iks z2, 0:05:03
frislag iks z4, 0:06:01
40 iks z2, 0:06:20
Brytning eds z5, 0:06:24
Närkamp eds z2, 0:06:27
skott täckt eds z3, 0:06:29
skottyp utifrån eds z3, 0:06:29
boll iks z3, 0:06:33
Närkamp eds z8, 0:06:43
Närkamp iks z9, 0:06:48
Närkamp eds z9, 0:06:52
Närkamp eds z1, 0:07:10
Närkamp iks z4, 0:07:13
Närkamp eds z7, 0:07:26
Närkamp eds z4, 0:07:33
passning lång eds z4, 0:07:35
Brytning iks z2, 0:07:40
rensning iks z2, 0:07:41
boll iks z2, 0:07:46
Närkamp iks z2, 0:07:57
Närkamp iks z5, 0:08:3
Passning Straffområde iks z6, 0:08:06
Utkast eds z8, 0:08:11
frislag eds z6, 0:08:27
