event,time
avslag iks z5, 0:00:00
Bolltapp tappad iks z4, 0:00:12
skott täckt mot z2, 0:00:21
skottyp utifrån mot z2, 0:00:21
brytning iks z4, 0:00:32
skott räddning iks z7, 0:00:46
skottyp utifrån iks z7, 0:00:46
hörna iks z7, 0:00:46
skottyp utifrån iks z8, 0:01:12
skottyp fast iks z8, 0:01:12
Utkast mot z8, 0:01:27
Närkamp iks z6, 0:01:37
brytning mot z6, 0:01:40
Bolltapp passförsök mot z5, 0:01:43
passning lång iks z5, 0:01:48
offside iks z8, 0:01:50
frislag mot z4, 0:01:59
inslag mot z7, 0:02:09
passning lång mot z5, 0:02:23
Brytning iks z5, 0:02:32
passning lång iks z5, 0:02:49
Brytning mot z8, 0:02:55
passning lång iks z4, 0:03:01
Brytning mot z8, 0:03:11
frislag iks z9, 0:03:15
Passning straffområde iks z9, 0:03:33
hörna iks z9, 0:03:48
skott täckt iks z8, 0:04:04
skottyp fast iks z8, 0:04:04
Närkamp mot z7, 0:04:13
resning mot z7, 0:04:14
Närkamp iks z4, 0:04:25
Bolltapp tappad iks z7, 0:04:42
Utkast mot z8, 0:04:53
passning lång mot z4, 0:04:53
utkast iks z2, 0:05:06
Passning straffområde iks z7, 0:05:28
Passning straffområde iks z8, 0:05:38
utkast mot z2, 0:05:45
passning lång mot z2, 0:05:45
Närkamp iks z2, 0:05:58
40 iks z5, 0:06:48
Brytning mot z9, 0:07:13
närkamp iks z9, 0:07:17
frislag mot z9, 0:07:20
Passning straffområde mot z2, 0:07:46
mål spelmål mot z2, 0:07:46
inspel mot z2, 0:07:46
avslag iks z5, 0:08:19
Närkamp mot z8, 0:08:36
Närkamp iks z7, 0:08:45
Närkamp mot z6, 0:09:05
Närkamp iks z6, 0:09:21
Utkast mot z8, 0:09:28
Passning straffområde mot z1, 0:09:40
brytning iks z2, 0:09:52
Passning straffområde iks z5, 0:09:59
brytning mot z8, 0:09:59
Närkamp mot z5, 0:10:09
närkamp iks z5, 0:10:09
Brytning mot z9, 0:10:27
40 iks z5, 0:10:55
Utkast iks z2, 0:11:29
Passning straffområde iks z6, 0:11:46
utkast mot z8, 0:11:50
närkamp mot z4, 0:12:01
frislag mot z2, 0:12:12
offside mot z2, 0:12:35
40 iks z5, 0:13:16
närkamp mot z8, 0:14:00
Bolltapp passförsök mot z7, 0:14:06
närkamp mot z8, 0:14:13
frislag mot z4, 0:14:20
passning lång mot z5, 0:14:29
Utkast iks z2, 0:14:37
Passning straffområde iks z9, 0:14:51
Utkast mot z8, 0:14:55
passning lång mot z7, 0:15:05
brytning iks z2, 0:15:10
Utkast mot z2, 0:15:29
skott räddning mot z5, 0:15:49
skottyp utifrån mot z5, 0:15:49
skott utanför mot z2, 0:15:52
skottyp retur mot z2, 0:15:52
Utkast iks z2, 0:15:58
Passning straffområde iks z7, 0:16:14
rensning mot z8, 0:16:15
40 iks z6, 0:17:24
närkamp mot z7, 0:18:02
rensning mot z7, 0:18:06
inslag iks z7, 0:18:07
passning lång iks z5, 0:18:25
Utkast mot z8, 0:18:29
brytning iks z6, 0:18:40
närkamp mot z6, 0:18:41
närkamp mot z7, 0:18:50
offside mot z3, 0:19:02
skott täckt iks z7, 0:19:11
skottyp utifrån iks z7, 0:19:11
närkamp mot z5, 0:19:20
Passning straffområde mot z1, 0:19:25
boll iks z1, 0:19:26
närkamp iks z1, 0:19:30
40 iks z4, 0:19:55
Passning straffområde iks z5, 0:20:15
Utkast mot z8, 0:20:18
Passning straffområde mot z1, 0:20:40
skott täckt mot z2, 0:20:45
skottyp inlägg mot z2, 0:20:45
rensning iks z2, 0:20:46
inslag mot z1, 0:20:49
Passning straffområde mot z1, 0:21:02
rensning iks z2, 0:21:04
skott utanför mot z2, 0:21:09
skottyp utifrån mot z2, 0:21:09
Utkast iks z2, 0:21:15
