event,time
avslag mot,00:00
frislag mot z8,00:06
inslag mot z3,00:27
hörna mot z3,00:35
skott täckt mot z2,1:10
skottyp fast mot z2,1:10
boll mot,1:10
bolltapp tappad mot z8,1:23
mål spelmål iks z2 15,1:25
skottyp friläge iks z2 15,1:25
avslag mot,1:56
brytning iks z4,2:05
passning lång iks z6,2:20
boll mot,2:23
brytning iks z6,2:30
boll mot,2:37
passning lång mot z9,2:50
boll iks,2:53
brytning mot z2,3:02
skott utanför mot z2,3:07
skottyp centralt mot z2,3:07
boll iks,3:07
passning lång iks z6,3:42
boll mot,3:44
skott räddning mot z2,4:07
skottyp inlägg mot z2,4:07
hörna mot z3,4:07
skott täckt mot z2,4:36
skottyp fast mot z2,4:36
boll mot,4:36
passning lång mot z5,4:53
boll iks,4:57
brytning mot z2,5:22
inslag iks z6,5:32
passning lång iks z5,5:41
boll mot,5:45
bolltapp tappad mot z5,6:08
skott utanför iks z9,6:17
skottyp utifrån iks z9,6:17
boll mot,6:17
brytning iks z3,6:50
boll mot,7:12
frislag mot z6,7:31
brytning iks z3,8:18
skott utanför iks z7,8:47
skottyp utifrån iks z7,8:47
boll mot,8:47
brytning iks z2,9:22
inslag iks z1,9:30
närkamp iks z4,11:32
frislag iks z6,11:50
offside iks z8,12:11
boll iks,12:35
bolltapp passförsök iks z5,13:03
brytning iks z4,13:22
bolltapp tappad iks z4,13:57
frislag mot z4,14:02
brytning iks z5,14:38
skott räddning iks z8,14:55
skott utifrån iks z8,14:55
boll iks,14:55
offside iks z8,14:55
brytning iks z9,15:28
brytning mot z6,15:40
boll iks,15:45
brytning mot z8,16:13
boll iks,16:30
skott utanför iks z7,17:02
skottyp utifrån iks z7,17:02
boll mot,17:02
inslag iks z4,17:26
brytning mot z5,18:05
brytning iks z2,18:42
brytning mot z5,18:46
brytning iks z4,19:06
soktt räddning iks z9,19:11
skottyp utifrån iks z9,19:11
boll mot,19:11
brytning iks z2,19:55
boll mot,20:03
frislag mot z3,20:26
boll iks,20:50
brytning mot z9,21:00
offside mot z3,21:19
skott räddning iks z8,21:39
skottyp friläge iks z8 ,21:39
boll iks,21:39
brytning mot z8,22:13
boll iks,22:38
skott utanför iks z8,23:10
skottyp utirån iks z8,23:10
boll mot,23:10
passning lång mot z6,23:23
närkamp mot z5,23:30
hörna mot z1,23:43
skott täckt mot z2,24:19
skottyp fast mot z2,24:19
boll iks,24:19
inslag mot z1,25:05
boll iks,25:37
skott räddning iks z8,25:46
skottyp utifrån iks z8,25:46
boll mot,25:46
brytning iks z3,26:03
frislag iks z5,26:06
frislag iks z7,26:46
brytning mot z5,29:14
frislag mot z6,29:23
skott utanför mot z2,29:55
skottyp centralt mot z2,29:55
boll iks,29:55
skott utanför iks z8,30:40
skottyp utifrån iks z8,30:40
boll mot,30:40
boll iks,31:20
boll mot,31:46
brytning iks z6,31:55
brytning mot z8,32:30
boll iks,33:30
bolltapp tappad iks z1,33:34
skott utanför mot z2,33:47
skottyp centralt mot z2,33:47
boll iks,33:47
passning lång iks z3,34;28
boll mot,34:31
boll iks,35:04
brytning mot z8,35:31
inslag mot z7,35:38
skott täckt mot z2,35:58
skott centralt mot z2,35:58
hörna mot z3,35:58
skott täckt mot z2,36:33
skottyp fast mot z2,36:33
boll mot,36:33
skott räddning mot z2,37:03
skottyp centralt mot z2,37:03
boll iks,37:03
inslag iks z4,37:50
skott utanför iks z8,38:15
skottyp utifrån iks z8,38:15
boll mot,38:15
närkamp iks z2,38:55
bolll mot,39:15
passning lång mot z5,39:49
boll iks,39:52
frislag iks z9,40:38
boll mo,40:59
brytning iks z6,41:16
frislag iks z5,41:25
utvisning 10 mot z5,41:25
skott utanför iks z8,42:48
skottyp centralt iks z8,42:48
boll mot,42:48
inslag mot z3,43:13
brytning iks z6,43:45
närkamp iks z2,44:24
boll mot,44:48
bolltapp passförsök mot z4,45:07
brytning mot z4,45:26
skott räddning mot z3,45:34
skottyp utifrån mot z3,45:34
boll iks,45:34
stop,45:39
