event,time
Avslag vet z5,0:00:00
passning lång vet z9,0:00:06
utkast iks z2,0:00:15
passning lång iks z5,0:00:35
skott utanför iks z8,0:00:40
skottyp centralt iks z8,0:00:40
utkast vet z8,0:00:50
passning lång vet z6,0:01:00
utkast iks z2,0:01:10
bolltapp tappad iks z5,0:01:27
passning straffområde iks z8,0:01:31
skott räddning iks z8,0:01:31
skottyp centralt iks z8,0:01:31
hörna iks z3,0:01:33
skott utanför iks z2,0:01:50
skottyp fast iks z2,0:01:50
passning lång iks z1,0:02:24
boll vet z8,0:02:25
bolltapp passförsök vet z7,0:02:35
passning straffområde iks z7,0:02:50
passning lång iks z5,0:03:15
offside iks z8,0:03:20
passning straffområde vet z1,0:03:38
utkast iks z2,0:03:40
passning lång iks z5,0:04:12
boll vet z8,0:04:14
närkamp iks z7,0:04:16
40 iks z6,0:05:04
bolltapp passförsök iks z6,0:05:10
hörna vet z3,0:05:14
skott täckt vet z2,0:05:40
skottyp fast vet z2,0:05:40
rensning iks z2,0:05:48
skott räddning vet z1,0:06:07
skottyp dribbling vet z1,0:06:07
spelmål vet z2,0:06:09
skottyp retur vet z2,0:06:09
avslag iks z5,0:06:42
bolltapp passförsök iks z2,0:06:58
inslag vet z6,0:07:04
närkamp iks z6,0:07:20
närkamp vet z7,0:07:30
närkamp iks z1,0:08:42
passning farlig iks z5,0:08:48
skott räddning iks z8, 0:08:48
skottyp friställande iks z8,0:08:48
skott räddning iks z8,0:08:50
utkast vet z8,0:08:58
närkamp iks z2,0:09:45
passning lång iks z5,0:10:12
brytning vet z5,0:10:12
frislag vet z5,0:10:30
skott utanför vet z1,0:11:10
skottyp utifrån vet z1,0:11:10
utkast iks z2,0:11:13
passning lång iks z5,0:11:43
utkast vet z8,0:11:45
bolltapp passförsök vet z6,0:11:55
närkamp iks z6,0:12:14
frislag iks z8,0:12:41
40 iks z4,0:12:50
frislag iks z4,0:13:10
frislag iks z9,0:13:35
passning lång iks z5,0:13:52
boll vet z8,0:13:55
inslag vet z1,0:14:20
närkamp iks z6,0:14:34
passning lång iks z5,0:15:2
utkast vet z8,0:15:10
närkamp iks z5,0:15:20
närkamp vet z8,0:15:23
bolltapp passförsök vet z3,0:15:31
närkamp iks z2,0:15:33
närkamp iks z5,0:16:00
passning lång iks z5,0:16:15
närkamp vet z7,0:16:20
passning straffområde vet z3,0:16:35
skott räddning vet z2,0:16:37
skottyp centralt vet z2,0:16:37
skott räddning vet z2,0:16:40
skottyp centralt vet z2,0:16:40
boll iks z3,0:16:45
närkamp vet z2,0:16:46
närkamp iks z2,0:16:47
bolltapp passförsök iks z4,0:17:44
bolltapp tappad vet z2,0:17:58
passning lång iks z5,0:18:5
hörna iks z9,0:18:18
skott täckt iks z8,0:18:47
skottyp fast iks z8,0:18:47
boll iks z5,0:18:53
passning straffområde iks z7,0:19:20
hörna iks z7,0:19:22
bolltapp passförsök iks z8,0:19:52
närkamp iks z4,0:19:57
bolltapp passförsök iks z2,0:20:10
inslag vet z3,0:20:18
hörna vet z1,0:21:18
skott utanför vet z2,0:21:57
skottyp fast vet z2,0:21:57
utkast vet z8,0:22:05
passning straffområde iks z9,0:22:42
rensning vet z8,0:22:44
närkamp iks z7,0:23:11
frislag iks z7,0:23:25
bolltapp passförsök iks z5,0:23:45
närkamp iks z2,0:23:59
passning lång iks z6,0:24:5
frislag vet z9,0:24:10
närkamp iks z1,0:24:29
närkamp vet z5,0:24:35
bolltapp tappad vet z4,0:26:01
frislag iks z4,0:26:02
passning lång iks z3,0:26:43
utkast vet z8,0:26:47
passning farlig vet z6,0:26:51
passning farlig vet z2,0:26:53
friläge vet z2,0:26:53
skott utanför vet z2,0:27:00
utkast iks z2,0:27:05
bolltapp tappad iks z5,0:27:11
närkamp vet z5,0:27:15
närkamp vet z2,0:27:19
spelmål vet z2,0:27:23
skottyp friställande vet z2,0:27:23
avslag iks z5,0:28:00
frislag iks z5,0:28:11
40 iks z6,0:28:26
Utvisning 10 iks z5,0:28:50
passning straffområde iks z9,0:29:30
utkast vet z8,0:29:31
skott täckt vet z2,0:29:46
skottyp utifrån z2,0:29:46
boll iks z2,0:29:47
närkamp vet z8,0:31:17
passning lång vet z6,0:31:37
utkast iks z2,0:31:45
passning straffområde iks z9,0:32:4
boll vet z8,0:32:05
kontring vet z6,0:32:07
närkamp iks z2,0:32:21
kontring iks z2,0:32:22
skott täckt iks z9,0:32:30
skottyp utifrån iks z9,0:32:30
hörna iks z9,0:32:30
skott täckt iks z8,0:33:06
skottyp fast iks z8,0:33:06
närkamp vet z7,0:33:10
närkamp iks z1,0:33:49
närkamp vet z9,0:34:06
närkamp vet z6,0:34:14
Skott täckt vet z2,0:34:24
skottyp utifrån vet z2,0:34:24
boll iks z1,0:34:25
frislag iks z4,0:34:33
passning straffområde iks z7,0:35:00
närkamp vet z8,0:35:05
kontring vet z8,0:35:06
skott räddning vet z2,0:35:17
skottyp utifrån vet z2,0:35:17
hörna vet z3,0:35:17
skott täckt vet z2,0:35:58
skottyp fast vet z2,0:35:58
utkast iks z2,0:36:00
bolltapp passförsök iks z6,0:36:58
skott räddning iks z2,0:37:04
skottyp centralt iks z2,0:37:04
rensning iks z2,0:37:06
utkast vet z8,0:37:11
närkamp vet z6,0:37:18
skott utanför vet z2,0:37:54
skottyp utifrån vet z2,0:37:54
utkast iks z2,0:37:56
utkast iks z2,0:38:31
passning farlig iks z8,0:38:53
skott räddning iks z8,0:38:53
rensning vet z8,0:38:58
inslag iks z7,0:39:00
närkamp iks z6,0:37:45
passning lång iks z4,0:40:10
närkamp vet z7,0:40:15
utkast iks z2,0:40:27
passning lång iks z1,0:50:55
närkamp iks z5,0:40:59
närkamp iks z5,0:41:00
närkamp iks z7,0:41:09
frislag vet z7,0:41:16
passning straffområde vet z2,0:41:30
utkast iks z2,0:41:35
frislag iks z5,0:42:11
passning straffområde iks z7,0:42:25
skott utanför iks z8,0:42:29
skottyp utifrån iks z8,0:42:29
utkast vet z8,0:42:30
bolltapp passförsök vet z5,0:43:06
närkamp vet z5,0:43:07
skott räddning vet z2,0:43:15
skottyp utifrån vet z2,0:43:15
spelmål vet z2,0:43:17
skottyp retur vet z2,0:43:17
avslag iks z5,0:43:55
frislag iks z4,0:44:17
passning lång iks z2,0:44:53
boll vet z8,0:44:58
bolltapp passförsök vet z3,0:45:06
utkast iks z2,0:45:18
Stop ,0:45:22
