event,time
avslag bro z5, 0:00:00
frislag bro z4, 0:00:18
Bolltapp tappad bro z4, 0:00:29
skott utanför iks z8, 0:00:35
skottyp utifrån iks z8, 0:00:35
utkast bro z8, 0:00:40
frislag bro z6, 0:00:50
frislag bro z4, 0:01:11
passning straffområde bro z3, 0:01:29
skott utanför bro z2, 0:01:31
skottyp centralt bro z2, 0:01:31
utkast iks z2, 0:01:40
frislag iks z6, 0:02:10
brytning bro z4, 0:02:35
passning straffområde bro z3, 0:02:56
brytning iks z3, 0:02:58
Bolltapp passförsök iks z5, 0:03:16
brytning iks z4, 0:03:18
passning straffområde iks z7, 0:03:28
hörna iks z7, 0:03:30
skott räddning iks z8, 0:04:02
skottyp fast iks z8, 0:04:02
rensning bro z8, 0:04:04
passning farlig iks z8, 0:04:30
friläge iks z8, 0:04:32
närkamp bro z8, 0:04:34
närkamp iks z4, 0:04:42
skott räddning iks z8, 0:05:05
skottyp dribbling iks z8, 0:05:05
boll bro z8, 0:05:10
skott utanför bro z1, 0:05:23
skottyp utifrån bro z1, 0:05:23
utkast iks z2, 0:05:30
passning lång iks z5, 0:05:45
närkamp bro z8, 0:05:48
passning straffområde bro z1, 0:06:08
hörna bro z1, 0:06:10
skott täckt bro z2, 0:06:43
skottyp fast bro z2, 0:06:43
skott utanför bro z2, 0:06:47
skottyp retur bro z2, 0:06:47
utkast iks z2, 0:06:55
passning farlig iks z4, 0:07:05
friläge iks z8, 0:07:14
utvning 10 bro z8, 0:07:14
straff iks z8, 0:07:15
mål straffmål iks z8, 0:08:01
skottyp fast iks z8, 0:08:01
avslag bro z5, 0:08:36
passning farlig bro z6, 0:08:45
friläge bro z2, 0:08:45
skott räddning bro z2, 0:08:45
skottyp friställande bro z2, 0:08:45
utkast iks z2, 0:09:31
närkamp iks z4, 0:09:46
passning farlig iks z8, 0:10:30
skott räddning iks z8, 0:10:36
skottyp friställande iks z8, 0:10:36
rensning bro z8, 0:10:42
inslag iks z6, 0:10:47
skott räddning iks z8, 0:10:52
skottyp dribbling iks z8, 0:10:52
hörna iks z9, 0:11:00
mål hörnmål iks z8, 0:11:37
skottyp fast iks z8, 0:11:37
avslag bro z5, 0:12:07
passning lång bro z4, 0:12:20
brytning iks z4, 0:12:45
Bolltapp passförsök iks z6, 0:13:06
närkamp iks z6, 0:13:07
passning straffområde iks z7, 0:13:27
närkamp iks z5, 0:13:39
Bolltapp passförsök iks z6, 0:13:48
inslag bro z9, 0:13:55
passning lång bro z9, 0:14:8
utkast iks z2, 0:14:13
närkamp bro z5, 0:14:37
närkamp bro z5, 0:14:50
närkamp iks z5, 0:14:55
passning farlig iks z5, 0:15:8
utkast bro z8, 0:15:08
passning lång bro z5, 0:15:27
utkast iks z2, 0:15:30
Bolltapp passförsök iks z5, 0:15:37
brytning iks z9, 0:15:45
mål spelmål iks z8, 0:15:50
skottyp utifrån iks z8, 0:15:50
avslag bro z5, 0:16:29
närkamp iks z5, 0:16:36
skott täckt iks z8, 0:16:45
skottyp utifrån iks z8, 0:16:45
hörna iks z9, 0:16:47
skott räddning iks z8, 0:17:20
skottyp fast iks z8, 0:17:20
mål hörnmål iks z8, 0:17:22
skottyp retur iks z8, 0:17:22
timeout bro z0, 0:17:22
avslag bro z5, 0:19:11
närkamp iks z5, 0:19:18
skott täckt iks z5, 0:19:22
skottyp utifrån iks z5, 0:19:22
närkamp bro z5, 0:19:25
brytning iks z4, 0:19:38
passning straffområde iks z7, 0:19:55
boll bro z7, 0:19:58
närkamp iks z7, 0:20:02
offside iks z6, 0:20:35
frislag bro z5, 0:21:07
närkamp bro z5, 0:21:40
frislag bro z6, 0:21:45
närkamp iks z6, 0:21:50
brytning bro z4, 0:22:00
offside bro z3, 0:22:15
passning lång iks z1, 0:22:37
brytning bro z5, 0:22:40
närkamp iks z1, 0:23:09
närkamp bro z1, 0:23:10
brytning iks z4, 0:23:45
närkamp iks z4, 0:23:47
passning lång iks z5, 0:23:53
offside iks z8, 0:24:00
passning lång bro z4, 0:24:29
utkast iks z2, 0:24:30
Bolltapp passförsök iks z6, 0:25:02
utkast bro z8, 0:25:04
passning straffområde bro z6, 0:25:18
skott räddning bro z2, 0:25:20
skottyp friställande bro z2, 0:25:20
hörna bro z1, 0:25:22
skott täckt bro z2, 0:25:52
skottyp fast bro z2, 0:25:52
inslag bro z6, 0:25:57
passning straffområde bro z1, 0:26:17
skott räddning bro z2, 0:26:20
skottyp utifrån bro z2, 0:26:20
rensning iks z3, 0:26:25
frislag bro z3, 0:26:30
passning straffområde bro z3, 0:26:39
rensning iks z2, 0:26:43
inslag bro z6, 0:26:46
passning straffområde bro z6, 0:27:05
rensning iks z2, 0:27:05
frislag bro z2, 0:27:13
skott täckt bro z2, 0:27:49
skottyp fast bro z2, 0:27:49
passning lång bro z4, 0:28:04
närkamp iks z6, 0:28:14
frislag iks z6, 0:28:18
Bolltapp tappad iks z2, 0:28:33
närkamp iks z2, 0:28:35
närkamp bro z8, 0:28:48
närkamp bro z6, 0:28:57
passning straffområde bro z3, 0:29:25
rensning iks z2, 0:29:26
inslag bro z3, 0:29:35
passning straffområde bro z3, 0:29:39
närkamp iks z1, 0:29:45
Bolltapp passförsök iks z1, 0:29:47
hörna bro z1, 0:29:49
skott täckt bro z2, 0:30:17
skottyp fast bro z2, 0:30:17
kontring iks z2, 0:30:18
straff iks z8, 0:30:27
utvning 10 bro z8, 0:30:27
mål straffmål iks z8, 0:31:32
skottyp fast iks z8, 0:31:32
avslag bro z5, 0:32:10
frislag bro z5, 0:32:16
passning straffområde bro z3, 0:32:43
skott utanför bro z2, 0:32:43
skottyp utifrån bro z2, 0:32:45
utkast iks z2, 0:32:50
närkamp bro z1, 0:33:07
passning straffområde bro z1, 0:33:07
utkast iks z2, 0:33:10
passning lång iks z5, 0:33:22
utkast bro z8, 0:33:26
frislag bro z4, 0:33:43
passning straffområde bro z2, 0:34:06
hörna bro z2, 0:34:06
skott utanför bro z3, 0:34:34
skottyp fast bro z3, 0:34:44
utkast iks z2, 0:34:48
närkamp bro z5, 0:34:50
närkamp iks z5, 0:34:53
närkamp bro z4, 0:35:00
inslag bro z4, 0:35:01
passning lång bro z6, 0:35:21
utkast iks z2, 0:35:30
passning straffområde iks z8, 0:35:20
skott täckt iks z8, 0:35:24
skottyp utifrån iks z8, 0:36:24
boll bro z9, 0:36:26
passning straffområde bro z2, 0:36:39
skott täckt bro z2, 0:36:43
skottyp centralt bro z2, 0:36:43
boll iks z1, 0:36:45
kontring iks z4, 0:36:50
passning straffområde iks z7, 0:36:58
närkamp iks z3, 0:37:17
närkamp bro z6, 0:37:26
passning lång bro z5, 0:37:40
skott räddning bro z2, 0:37:42
skottyp inlägg bro z2, 0:37:42
rensning iks z2, 0:37:42
Bolltapp passförsök bro z3, 0:37:50
närkamp bro z8, 0:38:17
närkamp iks z4, 0:38:27
skott täckt iks z8, 0:38:44
skottyp utifrån iks z8, 0:38:44
inslag bro z9, 0:38:49
passning straffområde bro z3, 0:39:03
skott täckt bro z2, 0:39:03
skottyp centralt bro z2, 0:39:06
boll iks z2, 0:39:08
Bolltapp passförsök iks z1, 0:39:17
passning straffområde bro z1, 0:39:19
utkast iks z2, 0:39:28
frislag iks z6, 0:39:42
Bolltapp passförsök iks z5, 0:40:07
frislag bro z3, 0:40:22
passning straffområde bro z3, 0:40:36
rensning iks z2, 0:40:37
boll iks z5, 0:40:41
Bolltapp tappad iks z5, 0:41:07
närkamp iks z4, 0:41:10
närkamp iks z4, 0:41:39
passning lång iks z4, 0:41:42
brytning bro z5, 0:41:43
närkamp bro z5, 0:41:45
frislag bro z6, 0:41:52
frislag bro z4, 0:42:12
hörna bro z1, 0:42:27
skott räddning bro z2, 0:43:08
skottyp fast bro z2, 0:43:08
skott räddning bro z2, 0:43:13
skottyp dribbling bro z2, 0:43:13
utkast iks z2, 0:43:20
brytning bro z8, 0:43:29
skott räddning bro z3, 0:43:41
skottyp inlägg bro z3, 0:43:41
utkast iks z2, 0:43:44
passning lång iks z2, 0:43:44
skott räddning iks z8, 0:43:52
skottyp friställ iks z8, 0:43:52
boll bro z8, 0:43:55
passning straffområde bro z3, 0:43:12
skott räddning bro z2, 0:43:14
skottyp inlägg bro z2, 0:43:14
närkamp bro z1, 0:44:24
passning lång bro z6, 0:44:33
närkamp bro z5, 0:44:40
utkast iks z2, 0:44:43
frislag iks z6, 0:45:05
passning lång iks z5, 0:45:25
boll bro z8, 0:45:30
närkamp iks z4, 0:45:36
brytning bro z7, 0:45:49
passning lång bro z5, 0:46:9
brytning iks z2, 0:46:13
närkamp bro z7, 0:46:23
frislag bro z1, 0:46:36
närkamp iks z3, 0:46:59
Bolltapp tappad iks z8, 0:47:9
stop, 0:47:30
