event,time
avslag iks z5, 0:00:00
Passning straffområde iks z1, 0:00:17
boll vsk z3, 0:00:25
frislag iks z3, 0:00:27
Passning straffområde iks z3, 0:00:42
Utkast vsk z2, 0:00:44
passning lång vsk z3, 0:00:48
Brytning iks z6, 0:00:50
Brytning vsk z6, 0:00:52
Närkamp iks z6, 0:00:58
skott täckt iks z2, 0:01:06
skottyp centralt iks z2, 0:01:06
Friläge iks z2, 0:01:09
skott räddning iks z2, 0:01:09
skottyp centralt iks z2, 0:01:09
hörna iks z3, 0:01:10
skott räddning iks z2, 0:01:34
skottyp fast iks z2, 0:01:34
Utkast vsk z2, 0:01:40
Brytning iks z8, 0:01:58
Närkamp vsk z5, 0:02:09
Närkamp iks z9, 0:02:25
Passning straffområde iks z1, 0:02:35
Brytning vsk z2, 0:02:37
Närkamp vsk z5, 0:03:15
skott täckt vsk z8, 0:03:23
skottyp centralt vsk z8, 0:03:23
hörna vsk z9, 0:03:24
frislag iks z8, 0:04:00
Passning straffområde iks z1, 0:04:19
skott räddning iks z2, 0:04:21
skottyp inlägg iks z2, 0:04:21
rensning vsk z2, 0:04:23
Närkamp iks z4, 0:04:32
passning lång iks z5, 0:04:57
Utkast vsk z2, 0:05:01
Brytning iks z7, 0:05:16
Närkamp iks z7, 0:05:18
passning farlig iks z5, 0:05:35
brytning vsk z2, 0:05:35
inslag iks z1, 0:05:40
Passning straffområde iks z3, 0:05:54
Brytning vsk z2, 0:05:58
rensning vsk z2, 0:05:59
Passning straffområde iks z3, 0:06:00
skott utanför iks z2, 0:06:04
skottyp inlägg iks z2, 0:06:04
utkast vsk z2, 0:06:05
passning lång vsk z6, 0:06:15
Utkast iks z8, 0:06:19
skott räddning iks z2, 0:06:45
skottyp utifrån iks z2, 0:06:45
Utkast vsk z2, 0:06:46
Brytning iks z6, 0:07:07
inslag vsk z6, 0:07:08
Närkamp iks z4, 0:07:35
Passning straffområde iks z3, 0:07:45
Brytning vsk z2, 0:07:46
Närkamp iks z3, 0:07:54
skott täckt iks z2, 0:08:18
dribbling iks z2, 0:08:18
passning lång iks z5, 0:08:49
Utkast vsk z2, 0:08:55
Passning straffområde vsk z9, 0:09:22
Brytning iks z8, 0:09:24
rensning iks z8, 0:09:24
Närkamp iks z9, 0:09:40
Närkamp vsk z2, 0:09:52
Närkamp iks z4, 0:10:07
inslag iks z4, 0:10:09
passning lång iks z5, 0:11:10
skott utanför iks z2, 0:11:13
skottyp inlägg iks z2, 0:11:13
Utkast vsk z2, 0:11:14
frislag vsk z9, 0:11:29
Passning straffområde vsk z9, 0:11:47
Brytning iks z8, 0:11:48
Kontring iks z8, 0:11:49
Brytning vsk z2, 0:11:58
skott utanför vsk z8, 0:12:12
skottyp utifrån vsk z8, 0:12:12
Utkast iks z8, 0:12:13
skott utanför iks z2, 0:12:39
skottyp utifrån iks z2, 0:12:39
Utkast vsk z2, 0:12:40
passning lång vsk z6, 0:12:47
Utkast iks z8, 0:12:56
Brytning vsk z6, 0:13:05
Närkamp iks z9, 0:13:13
Närkamp vsk z2, 0:13:23
hörna vsk z7, 0:13:44
skott utanför vsk z8, 0:14:14
skottyp fast vsk z8, 0:14:14
inslag iks z9, 0:14:16
passning lång iks z9, 0:14:29
frislag iks z4, 0:14:55
skottyp utifrån iks z1, 0:15:13
skott utanför iks z1, 0:15:13
Utkast vsk z2, 0:15:15
passning lång vsk z3, 0:15:22
skott utanför vsk z8, 0:15:28
skottyp utifrån vsk z8, 0:15:28
Utkast iks z8, 0:15:30
frislag iks z7, 0:16:14
frislag iks z6, 0:16:39
Brytning vsk z3, 0:17:00
Närkamp iks z8, 0:17:43
Närkamp vsk z8, 0:17:45
hörna vsk z9, 0:17:55
skott räddning vsk z8, 0:18:22
skottyp fast vsk z8, 0:18:22
rensning iks z8, 0:18:25
Närkamp iks z5, 0:18:28
skott räddning iks z3, 0:18:34
skottyp utifrån iks z3, 0:18:34
mål spelmål iks z2, 0:18:39
skottyp retur iks z2, 0:18:39
avslag vsk z5, 0:19:06
skott räddning vsk z8, 0:19:50
skottyp utifrån vsk z8, 0:19:50
hörna vsk z9, 0:19:57
skott utanför vsk z8, 0:20:27
skottyp fast vsk z8, 0:20:27
Utkast iks z8, 0:20:29
passning lång iks z9, 0:20:38
Brytning vsk z6, 0:20:42
skott räddning vsk z8, 0:20:45
