event,time
avslag iks z5, 0:00:00
passning lång iks z8, 0:00:14
Brytning eds z5, 0:00:17
passning farlig eds z8, 0:00:35
skott utanför eds z8, 0:00:36
skottyp friställande eds z8, 0:00:36
Utkast iks z8, 0:00:38
Närkamp iks z6, 0:00:59
passning lång iks z5, 0:01:02
Brytning eds z5, 0:01:08
inslag iks z6, 0:01:10
Passning straffområde iks z1, 0:01:45
Utkast eds z2, 0:01:48
Närkamp iks z9, 0:02:02
Närkamp eds z2, 0:02:15
Närkamp iks z6, 0:02:24
skott utanför iks z5, 0:02:44
skottyp utifrån iks z5, 0:02:44
Utkast eds z2, 0:02:47
frislag eds z9, 0:03:15
frislag eds z5, 0:03:25
Närkamp iks z7, 0:03:45
Utkast iks z8, 0:03:47
Passning straffområde iks z2, 0:03:58
Brytning eds z2, 0:04:00
Närkamp iks z2, 0:04:07
skott täckt iks z2, 0:04:12
skottyp centralt iks z2, 0:04:12
boll eds z1, 0:04:13
Närkamp eds z4, 0:04:18
Närkamp eds z5, 0:04:21
frislag eds z7, 0:04:29
Passning straffområde eds z8, 0:04:48
Utkast iks z8, 0:04:53
Närkamp eds z4, 0:05:26
Närkamp iks z5, 0:05:27
bolltapp passförsök iks z5, 0:05:30
frislag eds z5, 0:05:34
frislag eds z5, 0:05:59
Närkamp eds z9, 0:06:17
passning straffområde eds z9, 0:06:18
Brytning iks z8, 0:06:20
Utkast iks z8, 0:06:20
Närkamp iks z7, 0:07:10
passning lång iks z5, 0:07:33
passning straffområde iks z1, 0:07:35
passning lång iks z6, 0:07:52
Brytning eds z2, 0:07:55
skott räddning eds z9, 0:08:23
skottyp utifrån eds z9, 0:08:23
skott täckt eds z8, 0:08:30
skottyp retur eds z8, 0:08:30
boll iks z8, 0:08:32
Närkamp eds z6, 0:08:41
frislag eds z5, 0:08:48
Närkamp iks z4, 0:09:08
frislag iks z6, 0:09:31
utvisning 10 eds z6, 0:09:31
passning lång iks z5, 0:10:07
Brytning eds z5, 0:10:09
Närkamp iks z8, 0:10:14
bolltapp passförsök iks z5, 0:10:20
Närkamp iks z5, 0:10:21
passning farlig iks z2, 0:10:24
mål spelmål iks z2, 0:10:25
skottyp friställande iks z2, 0:10:25
avslag eds z5, 0:11:05
Passning straffområde eds z6, 0:11:18
rensning iks z8, 0:11:21
Närkamp iks z9, 0:11:56
Utkast iks z8, 0:11:58
bolltapp passförsök iks z5, 0:12:11
Brytning iks z7, 0:12:25
frislag iks z7, 0:12:27
Bolltapp tappad iks z9, 0:12:40
Närkamp iks z9, 0:12:47
Brytning eds z6, 0:12:55
Närkamp eds z8, 0:13:9
offside eds z8, 0:13:10
bolltapp passförsök iks z5, 0:13:34
frislad eds z5, 0:13:41
utvisning 10 iks z5, 0:13:41
skott räddning eds z5, 0:14:18
skottyp utifrån eds z5, 0:14:18
Utkast iks z8, 0:14:20
bolltapp passförsök iks z5, 0:14:33
Närkamp eds z8, 0:14:40
Passning straffområde eds z8, 0:14:41
Brytning iks z8, 0:14:42
rensning iks z8, 0:14:43
Närkamp iks z7, 0:14:57
Kontring iks z7, 0:14:58
Passning straffområde iks z1, 0:15:10
skott utanför iks z2, 0:15:12
inlägg iks z2, 0:15:12
Utkast eds z2, 0:15:16
Närkamp iks z7, 0:15:39
Närkamp iks z7, 0:15:42
Brytning eds z1, 0:15:48
Närkamp eds z7, 0:16:05
hörna eds z7, 0:16:05
skott täckt eds z8, 0:16:35
fast eds z8, 0:16:35
Utkast iks z8, 0:16:43
Närkamp iks z1, 0:17:06
Brytning eds z1, 0:17:07
rensning iks z5, 0:17:12
bolltapp passförsök iks z5, 0:17:15
Närkamp eds z8, 0:17:24
Närkamp eds z9, 0:17:28
Passning straffområde eds z9, 0:17:30
Passning straffområde eds z7, 0:17:38
skott täckt eds z8, 0:17:40
inlägg eds z8, 0:17:40
rensning iks z8, 0:17:43
inslag eds z6, 0:17:45
Närkamp iks z8, 0:17:56
Kontring iks z8, 0:17:57
passning farlig iks z5, 0:18:00
Friläge iks z2, 0:18:02
mål spelmål iks z2, 0:18:06
skottyp friställande iks z2, 0:18:06
timeout eds z, 0:18:20
avslag eds z5, 0:20:29
passning lång eds z5, 0:21:00
Utkast iks z8, 0:21:10
Närkamp iks z2, 0:21:18
Passning straffområde iks z2, 0:21:20
Utkast eds z2, 0:21:22
passning lång eds z6, 0:21:41
frislag iks z8, 0:21:52
Närkamp eds z6, 0:22:09
Närkamp eds z8, 0:22:24
skott täckt eds z8, 0:22:25
skottyp utifrån eds z8, 0:22:25
hörna eds z7, 0:22:26
skott täckt eds z8, 0:22:53
fast eds z8, 0:22:53
inslag eds z9, 0:23:00
passning straffområde eds z9, 0:23:05
Närkamp iks z8, 0:23:10
rensning iks z8, 0:23:10
passning lång eds z6, 0:23:15
Närkamp iks z8, 0:23:25
Utkast iks z8, 0:23:38
passning lång iks z6, 0:23:44
Brytning eds z2, 0:23:49
Passning straffområde eds z5, 0:24:00
Närkamp iks z8, 0:24:05
Utkast iks z8, 0:24:08
passning lång iks z6, 0:24:25
Brytning eds z2, 0:24:30
Närkamp iks z2, 0:24:32
inslag eds z1, 0:24:42
passning lång eds z5, 0:24:54
Brytning iks z5, 0:24:56
Närkamp eds z5, 0:24:58
inslag eds z7, 0:25:03
Passning straffområde eds z7, 0:25:20
Brytning iks z8, 0:25:27
Närkamp eds z2, 0:25:36
Närkamp eds z5, 0:25:43
frislag eds z5, 0:26:10
utvisning 10 iks z5, 0:26:10
Närkamp eds z9, 0:26:42
hörna eds z9, 0:26:42
skott utanför eds z8, 0:27:5
fast eds z8, 0:27:05
Utkast iks z8, 0:27:21
Passning straffområde iks z3, 0:27:35
hörna iks z3, 0:27:35
mål hörnmål iks z2, 0:28:04
fast iks z2, 0:28:04
avslag eds z5, 0:28:34
Passning straffområde eds z7, 0:28:47
Brytning iks z8, 0:28:49
Kontring iks z8, 0:28:49
frislag iks z5, 0:28:58
Passning straffområde iks z3, 0:29:17
hörna iks z3, 0:29:17
skott utanför iks z2, 0:29:47
fast iks z2, 0:29:47
Utkast eds z2, 0:29:50
Närkamp iks z7, 0:30:08
Utkast iks z8, 0:30:10
inslag eds z4, 0:30:24
Passning straffområde eds z4, 0:30:35
Närkamp eds z8, 0:30:40
rensning iks z8, 0:30:45
skott utanför eds z8, 0:30:48
skottyp utifrån eds z8, 0:30:48
Utkast iks z8, 0:30:50
Närkamp eds z6, 0:31:04
Närkamp iks z6, 0:31:07
passning lång iks z6, 0:31:10
Utkast eds z2, 0:31:17
bolltapp passförsök eds z6, 0:31:27
Kontring iks z6, 0:31:30
hörna iks z3, 0:31:40
skott täckt iks z2, 0:32:35
fast iks z2, 0:32:35
boll eds z2, 0:32:37
Närkamp iks z2, 0:32:40
Passning straffområde iks z3, 0:32:45
Brytning eds z2, 0:32:46
Utkast eds z2, 0:32:47
passning lång eds z2, 0:32:48
offside eds z8, 0:32:51
passning lång iks z6, 0:33:3
Brytning eds z5, 0:33:05
