event,time
avslag iks z5, 0:00:00
bolltapp passförsök iks z5, 0:00:14
bolltapp passförsök bro z1, 0:00:50
bolltapp passförsök iks z1, 0:00:54
närkamp iks z6, 0:01:25
inslag iks z6, 0:01:28
bolltapp passförsök iks z4, 0:02:17
utkast bro z8, 0:02:18
passning lång bro z4, 0:03:08
brytning iks z2, 0:03:12
bolltapp passförsök iks z2, 0:03:15
skott utanför bro z2, 0:03:23
utkast iks z2, 0:03:25
utkast iks z2, 0:03:53
hörna iks z1, 0:04:05
skott räddning bro z2, 0:04:19
skottyp fast bro z2, 0:04:19
närkamp iks z2, 0:04:58
skott räddning iks z8, 0:05:23
skottyp inlägg iks z7, 0:05:23
närkamp iks z7, 0:05:46
närkamp bro z7, 0:05:52
frislag bro z1, 0:06:35
närkamp iks z1, 0:07:17
passning lång iks z5, 0:07:41
utkast bro z7, 0:07:42
bolltapp passförsök bro z3, 0:08:15
inslag iks z3, 0:08:18
närkamp bro z7, 0:08:45
närkamp iks z7, 0:08:52
passning lång iks z3, 0:09:22
brytning bro z7, 0:09:23
närkamp iks z4, 0:09:34
offside iks z8, 0:09:48
mål spelmål bro z8, 0:10:05
avslagiks z5, 0:10:31
passning lång iks z5, 0:11:01
brytning bro z7, 0:11:02
närkamp iks z4, 0:11:08
bolltapp passförsök iks z9, 0:11:34
passning lång bro z5, 0:11:35
närkamp iks z2, 0:11:41
bolltapp tappad iks z5, 0:11:51
brytning iks z2, 0:12:03
närkamp bro z4, 0:12:11
bolltapp tappad bro z8, 0:12:14
mål spelmål iks z2, 0:12:22
avslag bro z5, 0:12:49
hörna bro z1, 0:13:20
skott täckt bro z2, 0:13:25
skottyp fast bro z2, 0:13:25
inslagbro z3, 0:13:59
passning lång bro z4, 0:14:35
skott täckt bro z1, 0:14:37
närkamp iks z1, 0:14:45
närkamp iks z1, 0:15:16
frislagiks z1, 0:15:20
skott räddning iks z7, 0:16:00
skott räddning iks z7, 0:16:02
utkast iks z2, 0:16:31
skott täckt iks z8, 0:16:45
frislag bro z8, 0:16:55
närkamp iks z6, 0:17:06
skott täckt iks z7, 0:17:11
närkamp iks z2, 0:17:41
utkast iks z2, 0:17:41
bolltapp passförsök iks z4, 0:18:41
utkast bro z7, 0:18:41
skott utanför bro z2, 0:19:12
utkast iks z2, 0:19:13
bolltapp passförsök iks z5, 0:19:50
skott utanför bro z2, 0:19:56
utkast iks z2, 0:19:57
passning straffområde iks z8, 0:20:22
offside iks z8, 0:20:23
bolltapp passförsök bro z5, 0:20:50
bolltapp passförsök iks z2, 0:20:54
hörnabro z2, 0:21:01
mål hörnmål bro z2, 0:21:36
avslag iks z5, 0:22:15
frislag iks z7, 0:23:00
närkamp iks z6, 0:23:38
närkamp bro z6, 0:24:10
hörna bro z3, 0:24:23
skott utanför bro z2, 0:24:51
utkast iks z2, 0:24:55
passning lång iks z4, 0:25:10
närkamp bro z7, 0:25:12
frislag bro z3, 0:25:46
närkamp iks z3, 0:26:24
närkamp bro z3, 0:26:28
närkamp iks z2, 0:27:10
utkast bro z8, 0:27:26
passning lång bro z4, 0:28:30
brytning iks z3, 0:28:31
bolltapp passförsök iks z2, 0:28:47
skott täckt bro z2, 0:28:53
närkamp iks z2, 0:28:54
frislag iks z7, 0:29:07
skott utanför iks z8, 0:29:49
utkast bro z8, 0:29:50
passning straffområde bro z2, 0:30:15
passning straffområde bro z2, 0:31:05
närkamp iks z1, 0:31:09
närkamp bro z1, 0:31:12
passning straffområde bro z1, 0:31:16
passning straffområde bro z2, 0:32:09
brytning iks z2, 0:32:10
bolltapp tappad iks z2, 0:32:11
passning straffområde bro z2, 0:32:15
skott utanför bro z2, 0:32:18
utkast iks z2, 0:32:23
passning lång iks5, 0:32:40
brytning bro z8, 0:32:45
hörnabro z3, 0:33:06
skott utanför bro z2, 0:33:36
skottyp fast bro z2, 0:33:36
utkast iks z2, 0:33:43
bolltapp passförsök iks z8, 0:35:16
brytning bro z8, 0:35:17
närkamp iks z5, 0:35:25
mål spelmål iks z8, 0:35:39
avslag bro z5, 0:36:10
närkamp iks z4, 0:36:25
utvisning 10 iks z4, 0:37:15
utvisning 10 bro z4, 0:37:15
bolltapp passförsök iks z8, 0:38:17
bolltapp passförsök bro z4, 0:39:09
utkast iks z2, 0:39:10
mål iks z8, 0:39:46
avslagbro z5, 0:40:12
bolltapp passförsök bro z4, 0:41:07
skott täckt iks z8, 0:41:25
hörna iks z9, 0:41:26
skott täckt iks z8, 0:42:04
skottyp fast iks z8, 0:42:04
skott inspel iks z7, 0:42:07
utkast bro z8, 0:42:12
skott utanför bro z2, 0:43:04
utkast iks z2, 0:43:05
bolltapp passförsök iks z8, 0:43:27
brytning bro z8, 0:43:28
frislag bro z5, 0:43:39
skott täckt bro z3, 0:44:29
närkamp iks z2, 0:44:32
hörna iks z7, 0:44:59
skott utanför iks z8, 0:45:30
skottyp fast iks z8, 0:45:30
utkast bro z8, 0:45:37
stop, 0:45:37
