event,time
Utkast iks z8, 0:42:45
Bolltapp tappad iks z5, 0:43:04
hörna gri z9, 0:43:22
skott räddning gri z8, 0:43:47
skottyp fast gri z8, 0:43:47
Utkast iks z8, 0:43:53
Utkast gri z2, 0:44:39
frislag gri z5, 0:44:54
Bolltapp tappad gri z5, 0:45:00
frislag iks z1, 0:45:20
Brytning gri z1, 0:45:30
inslag iks z1, 0:45:32
Brytning gri z1, 0:45:41
hörna iks z1, 0:45:42
skott täckt iks z2, 0:46:16
skottyp fast iks z2, 0:46:16
skott räddning iks z2, 0:46:17
skottyp retur iks z2, 0:46:17
Utkast gri z2, 0:46:18
brytning iks z5, 0:46:27
Närkamp gri z5, 0:46:33
brytning iks z4, 0:46:36
skott utanför gri z8, 0:47:03
skottyp utifrån gri z8, 0:47:03
Utkast iks z8, 0:47:05
passning lång iks z7, 0:47:19
Utkast gri z2, 0:47:25
Närkamp iks z6, 0:47:52
Närkamp gri z5, 0:47:55
Utkast iks z8, 0:47:59
Närkamp gri z1, 0:48:22
inslag gri z1, 0:48:24
Brytning iks z4, 0:48:50
skott täckt iks z5, 0:48:58
skottyp utifrån iks z5, 0:59:58
stop, 0:49:02
