event,time
Rensning RÄT z2,34:11
Inslag IKS Z6,34:20
Passning lÅng IKS Z5,34:30
Rensning RÄT Z5,34:30
Inslag RÄT Z1,34:55
Bolltapp passfÖrsÖk RÄT Z1,35:04
NÄrkamp RÄT Z5,35:05
HÖrna RÄT z9,35:19
Skott utanfÖr RÄT Z8,35:45
skottyp fast RÄT Z8,35:45
Utkast IKS Z8,35:55
Passning lÅng IKS Z6,36:05
Utkast RÄT Z2,36:12
Brytning IKS Z7,36:35
NÄrkamp RÄT Z1,36:48
Inslag IKS Z4,36:59
Passning straffomrÅde IKS z3,37:10
nÄrkamp IKS Z2,37:18
MÅl spelmÅl IKS Z2,37:20
Skottyp dribbling Z2,37:20
Avslag RÄT Z5,38:00
Passning lÅng RÄT z6,38:02
Boll IKS Z8,38:05
Passning lÅng IKS Z6,38:10
Utkast RÄT Z2,38:16
Frislag RÄT Z4,38:35
Inslag RÄT Z6,38:55
Bolltapp tappad RÄT z6,39:25
Skott utanfÖr IKS Z2,39:30
skottyp central IKS Z2,39:30
Utkast RÄT Z2,39:35
Brytning IKS Z8,39:40
HÖrna IKS z3,39:50
Skott IKS Z2,40:25
Skottyp fast IKS Z2,40:25
Rensning RÄT Z2,40:25
NÄrkamp IKS Z5,40:35
Passning lÅng IKS Z4,40:48
NÄrkamp IKS z4,40:50
NÄrkamp RÄT Z4,40:55
Passning lÅng RÄT Z4,40:50
Boll IKS Z6,40:55
Skott utanfÖr IKS Z2,41:10
skottyp utifrÅn IKS Z2,41:10
Utkast RÄT Z2,41:12
Passning straffomrÅde RÄT Z4,41:30
HÖrna RÄT Z7,41:35
Skott tÄckt RÄT Z8,42:05
skottyp fast RÄT Z8,42:05
Time out RÄT
Inslag RÄT Z9,43:50
Rensning IKS Z8,43:52
Skott tÄckt RÄT z9,44:00
skottyp inspel RÄT z9,44:00
HÖrna RÄT Z7,44:05
Skott tÄckt RÄT Z8,44:35
skottyp fast RÄT Z8,44:35
Utkast IKS Z8,44:40
Boll RÄT z2,44:50
Bolltapp tappad RÄT Z7,45:05
NÄrkamp IKS Z3,45:20
Bolltapp tappad IKS Z5,45:35
Utvisning 10 IKS 6 Z5,45:40
Frislag RÄT Z5,46:15
Passning lÅng RÄT Z5,46:16
