event,time
avslag bro z5, 0:00:00
offside bro z8, 0:45:14
bollltapp passförsök iks z5, 0:45:38
frislag bro z9, 0:45:52
offside bro z7, 0:48:26
utvisning 10 iks z7, 0:48:47
passning lång iks z4, 0:49:08
bolltapp passförsök iks z2, 0:49:10
mål spelmål bro z2, 0:49:27
avslag iks z5, 0:49:49
bolltapp passförsök iks z4, 0:50:00
utkast bro z2, 0:50:05
skott räddning bro z7, 0:50:18
bolltapp passförsök iks z7, 0:50:24
hörna bro z7, 0:50:54
skott täckt bro z8, 0:51:19
skottyp fast bro z8, 0:51:19
rensning iks z8, 0:51:29
frislag bro z2, 0:52:05
passning lång bro z5, 0:52:10
ukast iks z8, 0:52:13
närkamp iks z5, 0:52:55
mål spelmål iks z2, 0:53:21
avslag bro z5, 0:53:47
utkast iks z8, 0:55:09
bolltapp passförsök iks z6, 0:55:43
närkamp iks z8, 0:56:09
bolltapp passförsök iks z5, 0:56:20
utkast bro z2, 0:56:23
skott räddning bro z8, 0:56:38
skottyp bro z8, 0:56:44
närkamp iks z5, 0:58:15
mål spelmål iks z3, 0:58:22
avslag bro z5, 0:58:44
hörna bro z7, 0:59:10
skott täckt bro z8, 0:59:38
skottyp fast bro z8, 0:59:38
inslag bro z9, 0:59:49
passning lång bro z5, 0:60:22
utkast iks z8, 0:60:23
bolltapp passförsök iks z7, 0:60:46
bolltapp passförsök bro z8, 0:60:49
närkamp bro z2, 0:61:00
frislag bro z1, 0:61:13
skott räddning bro z8, 0:62:13
hörna bro z9, 0:62:20
skott räddning bro z8, 0:62:40
skottyp fast bro z8, 0:62:40
inslag bro z7, 0:63:02
frislag bro z7, 0:63:13
inslag iks z4, 0:63:46
närkamp iks z4, 0:63:58
bolltapp tappad iks z2, 0:64:01
närkamp bro z5, 0:64:06
offside bro z8, 0:64:29
närkamp iks z1, 0:64:46
närkamp bro z2, 0:65:02
skott räddning bro z8, 0:65:22
passning lång bro z5, 0:66:06
brytning iks z8, 0:66:07
utkast iks z8, 0:66:09
passning lång iks z5, 0:66:22
brytning bro z2, 0:66:23
bolltapp tappad bro z5, 0:66:37
närkamp bro z5, 0:66:43
närkamp iks z5, 0:66:51
mål spelmål iks z2, 0:67:30
avslag bro z5, 0:67:57
närkamp iks z8, 0:68:15
skott täckt iks z3, 0:68:31
hörna iks z3, 0:68:32
skott utanför iks z2, 0:69:00
skottyp fast iks z2, 0:69:01
utkast bro z2, 0:69:05
skott täckt bro z7, 0:69:40
frislag bro z9, 0:70:00
skott täckt bro z8, 0:70:23
utkast iks z8, 0:70:24
brytning bro z6, 0:70:30
passning lång bro z5, 0:70:45
rensning iks z8, 0:70:49
frislag bro z9, 0:71:58
passning lång bro z5, 0:71:19
utkast iks z8, 0:71:20
bolltapp tappad iks z5, 0:71:36
närkamp iks z8, 0:71:44
närkamp bro z9, 0:71:53
bolltapp passförsök bro z9, 0:73:03
utkast iks z8, 0:73:04
närkamp bro z2, 0:73:14
inslag bro z6, 0:73:33
närkamp bro z6, 0:73:56
passning lång bro z5, 0:74:21
offside bro z8, 0:74:28
bolltapp passförsök iks z4, 0:74:50
inslag bro z7, 0:75:06
bolltapp passförsök bro z8, 0:75:20
passning friställande iks z4, 0:75:55
mål spelmål iks z2, 0:75:58
avslag bro z5, 0:76:20
passning lång bro z4, 0:77:00
brytning iks z8, 0:77:01
närkamp bro z7, 0:77:19
rensning iks z8, 0:77:30
inslag bro z9, 0:77:32
passning lång bro z6, 0:77:57
brytning iks z8, 0:77:59
närkamp bro z4, 0:78:07
bolltapp passförsök bro z5, 0:78:14
närkamp bro z7, 0:78:49
närkamp iks z7, 0:78:50
skott täckt iks z1, 0:79:00
utkast bro z2, 0:79:02
närkamp iks z6, 0:79:27
skott täckt iks z2, 0:79:34
skottyp centralt iks z2, 0:79:34
kontring bro z2, 0:79:35
inslag iks z9, 0:79:56
inslag bro z7, 0:80:17
närkamp bro z8, 0:80:50
skott täckt bro z8, 0:80:52
skott utanför bro z8, 0:80:56
utkast iks z8, 0:80:58
mål spelmål iks z2, 0:81:27
timeout bro, 0:82:12
avslag bro z5, 0:83:20
frislag bro z4, 0:84:01
utvisning 10 iks z5, 0:84:09
skott räddning bro z8, 0:85:13
skottyp inlägg bro z8, 0:85:13
bolltapp passförsök iks z4, 0:85:27
närkamp iks z4, 0:85:33
närkamp bro z2, 0:85:43
skott räddning bro z8, 0:86:21
skottyp centralt bro z8, 0:86:21
närkamp iks z7, 0:86:50
bolltapp passförsök iks z8, 0:86:53
bolltapp tappad bro z8, 0:86 54 54
kontring iks z8, 0:86 5 55
närkamp bro z2, 0:87:04
passning lång bro z5, 0:87:51
brytning iks z8, 0:87:55
närkamp iks z6, 0:88:06
utkast bro z2, 0:88:32
närkamp bro z7, 0:88:52
bolltapp passförsök bro z7, 0:89:21
närkamp iks z4, 0:89:31
bolltapp passförsök iks z5, 0:89:56
närkamp iks z6, 0:90:18
skott täckt iks z2, 0:90:37
skottyp centralt iks z2, 0:90:37
bolltapp bro z5, 0:90:41
frislag iks z5, 0:90:56
närkamp bro z6, 0:91:22
närkamp iks z8, 0:91 26
stop, 0:91 30
