event,time
rensning mot z2, 0:40:22
närkamp iks z3, 0:40:25
närkamp mot z3, 0:40:37
närkamp mot z4, 0:40:40
mål spelmål mot z2, 0:41:06
skottyp dribbling mot z2, 0:41:06
avslag iks z5, 0:41:40
Bolltapp passförsök iks z6, 0:41:52
skott utanför mot z9, 0:41:58
skottyp utifrån mot z9, 0:41:58
passning lång iks z5, 0:42:06
utkast mot z8, 0:42:16
Närkamp iks z4, 0:42:27
skott utanför iks z2, 0:42:34
skottyp central iks z2, 0:42:34
utkast mot z2, 0:42:38
passning lång mot z2, 0:42:50
Närkamp iks z8, 0:42:51
Brytning mot z1, 0:43:14
Brytning iks z4, 0:43:22
Närkamp iks z5, 0:43:27
skott utanför iks z5, 0:43:30
skottyp utifrån iks z5, 0:43:30
Utkast mot z2, 0:43:35
Närkamp iks z4, 0:44:06
Bolltapp passförsök iks z5, 0:44:17
Bolltapp passförsök mot z4, 0:44:37
Passning straffområde iks z5, 0:44:45
inslag mot z4, 0:45:14
Brytning iks z5, 0:45:35
Brytning mot z6, 0:45:57
Passning straffområde mot z9, 0:46:12
skott räddning mot z8, 0:46:13
skottyp inlägg mot z8, 0:46:13
utkast iks z8, 0:46:13
Bolltapp tappad iks z3, 0:46:29
utkast mot z2, 0:46:30
Närkamp iks z6, 0:46:48
Bolltapp passförsök iks z6, 0:46:51
rensning mot z6, 0:46:55
Passning straffområde iks z3, 0:47:13
rensning mot z2, 0:47:16
Passning straffområde iks z5, 0:47:38
Utkast mot z2, 0:47:42
Bolltapp passförsök mot z4, 0:47:55
Utkast iks z8, 0:47:56
Passning straffområde iks z5, 0:48:15
Närkamp iks z1, 0:48:17
Passning straffområde iks z3, 0:48:35
Närkamp mot z2, 0:48:40
Bolltapp passförsök mot z2, 0:48:44
Närkamp mot z5, 0:49:00
skott räddning mot z2, 0:49:15
skottyp dribbling mot z2, 0:49:15
boll iks z2, 0:49:16
närkamp mot z6, 0:49:30
skott räddning mot z8, 0:49:40
skottyp dribbling mot z8, 0:49:40
boll iks z8, 0:49:40
skott utanför iks z3, 0:50:02
skottyp utifrån iks z3, 0:50:02
utkast mot z2, 0:50:13
passning lång mot z2, 0:50:13
Brytning iks z5, 0:50:16
stop, 0:50:30
