event,time
Avslag Iks Z5,0:00:00 
Bolltapp passförsök Iks Z2,0:00:46 
Skott räddning villa Z2,0:01:00 
Skottyp central villa Z2,0:01:00
hörna villa 01:01:10 
skott Täckt villa Z2,0:01:28 
skottyp fast villa Z2,0:01:28 
Boll iks Z2,0:01:28
Skott täckt Iks z8,0:02:08 
Skottyp utifrån Iks z8,0:02:08
Kontring villa z8,0:02:08
Närkamp villa Z6,0:02:21 
Mål spelmål villa Z2,0:02:23 
Skottyp centralt villa Z2,0:02:23
Avslag Iks Z5,0:03:10 
Närkamp villa Z8,0:03:16 
Mål spelmål villa Z3,0:03:26 
skottyp utifrån villa Z3,0:03:26
Timeout Sirius,0:03:30 
Avslag Iks Z5,0:05:12 
Bolltapp tappad Iks Z2,0:05:19 
Rensning Iks Z2,0:05:21 
Närkamp villa z6,0:05:25 
Utkast villa Z8,0:05:52 
Skott räddning villa Z2,0:06:04 
Skottyp dribbling villa Z2,0:06:04
Mål spel villa Z2,0:06:06 
Skottyp centralt villa Z2,0:06:06
Avslag Iks Z5,0:06:50 
Närkamp villa z7,0:07:00 
Närkamp Iks Z5,0:07:12 
Frislag villa Z5,0:07:14 
Skott utanför villa Z3,0:07:50 
Skottyp central villa Z3,0:07:50 
Utkast Iks Z2,0:07:51 
Bolltapp passförsök Iks Z7,0:08:09 
Bolltapp passförsök villa z4,0:08:14 
Bolltapp tappad Iks 4,0:08:17 
PAssning straffområde villa Z3,0:08:29 
Hörna villa Z3,0:08:30 
Skott täckt villa Z2,0:09:05 
Skottyp fast villa Z2,0:09:05
Boll villa Z2,0:09:05
Närkamp Iks Z2,0:09:40 
Utkast Iks Z2,0:09:41 
Skott räddning Iks Z7,0:10:01 
Skottyp utifrån Iks Z7,0:10:01
Utkast villa Z8,0:10:05 
Skott utanför villa Z2,0:10:48 
Skottyp utifrån villa Z2,0:10:48 
Utkast Iks Z2,0:10:48 
Bolltapp tappad Iks Z9,0:11:08 
Bolltapp passförsök villa Z6,0:11:16 
skott Utanför Iks Z7,0:11:33 
Skottyp utifrån Iks Z7,0:11:33
Utkast villa Z7,0:11:33 
Utkast Iks Z2,0:12:30 
