event,time
avslag iks ,00:00
passning lång iks z3,00:08
boll ham,00:10
brytning iks z6,00:24
skott räddning iks z8,00:30
skottyp farlig iks z8,00:30
boll ham,00:30
brytning iks z4,00:40
skott utanför iks z7,00:48
skottyp utifrån iks z7,00:48
boll ham,00:48
närkamp iks z6,1:57
brytning ham z4,2:23
skott räddning ham z2,2:35
skottyp utifrån ham z2,2:35
boll iks,2:35
närkamp iks z9,2:59
frislag iks z6,3:33
passning lång iks z5,3:47
boll ham,3:48
boll tapp passförsök ham z9,4:14
hörna iks z9,4:20
skott täckt iks z2,4:48
skottyp fast iks z2,4:48
boll iks,4:48
skott utanför iks z7,4:54
skotttp utifrån iks z7,4:54
boll ham,4:54
bolltapp tappad ham z7,5:18
hörna iks z7,5:26
skott täckt iks z8,5:56
skottyp fast iks z8,5:56
boll ham,5:56
brytning iks z9,6:08
skott räddning iks z8,6:09
skottyp farlig iks z8,6:09
boll ham,6:09
passning lång ham z5,6:23
inslag ham z1,6:30
boll iks,6:55
bolltapp passförsök iks z5,7:41
brytning iks z5,7:54
mål spelmål iks z8,8:05
skottyp dribbling iks z8,8:05
avslag ham,8:44
skott utanför ham z2,9:08
skottyp centralt ham z2,9:08
boll iks,9:08
bolltapp passförsök iks z9,9:39
närkamp iks z3,9:50
bolltapp passförsök iks z5,10:40
passning lång ham z6,10:48
brytning iks z2,10:51
hörna ham z3,11:01
skott täckt iks z2,11:27
skottyp fast ham z2,11:27
boll iks,11:27
frislag iks z2,11:31
frislag iks z7,11:54
inslag iks z7,12:28
bolltapp passförök iks z5,12:55
offside ham,13:11
passning lång iks z5,13:38
boll ham,13:40
hörna iks z7,14:06
skott utanför iks z8,14:34
skottyp fast iks z8,14:34
boll ham,14:34
bolltapp passförsök ham z4,15:00
bolltapp passförsök iks z5,15:38
offside ham,16:04
brytning ham z7,16:30
brytning iks z4,16:36
boll ham,16:49
mål spelmål ham z2,17:12
skottyp inspel ham z2,17:12
avslag iks ,17:47
frislag iks z5,18:03
passning lång z2,19:02
boll ham,19:05
offside ham,19:23
brytning ham z6,19:50
frislag ham z6,20:00
hörna ham z1,20:50
skott utanför ham z2,21:18
skottyp fast ham z2,21:18
boll iks,21:18
skott utanför iks z8,22:14
skottyp centralt iks z8,22:14
boll ham,22:14
skott räddning ham z2,22:35
skottyp utifrån ham z2,22:35
hörna ham z3,22:35
skott utanför ham z2,23:02
skottyp fast ham z2,23:02
boll iks,23:02
frislag iks z4,24:10
passning lång iks z5,24:24
skott utanför iks z8,24:28
skottyp centralt z8,24:28
boll ham,24:28
offside ham,24:45
brytning ham z7,25:20
frislag ham z1,25:37
utvisning 10 iks 15 z1,25:37
frislag iks z2,27:09
skott räddning iks z8,28:01
skottyp utifrån iks z8,28:01
boll ham,28:01
brytning iks z5,28:05
hörna iks z7,28:17
skott utanför iks z8,28:47
skottyp fast iks z8,28:47
boll ham,28:47
brytning iks z3,29:20
närkamp ham z7,30:07
hörna ham z1,31:15
skott täckt ham z2,31:44
skottyp fast ham z2,31:44
boll iks,31:44
hörna iks z9,32:00
skott täckt iks z8,32:37
skottyp fast iks z8,32:37
boll ham,32:37
boll iks,32:54
bolltapp passförsök iks z5,33:17
bolltapp passförsök ham z5,33:34
frislag iks z6,33:44
brytning ham z7,33:25
frislag ham z1,34:31
brytning iks z6,34:58
inslag iks z6,35:05
mål spelmål iks z8 20,35:34
skottyp friläge iks z8 20,35:34
avslag ham,36:10
närkamp iks z3,36:36
bolltapp passförsök iks z6,36:54
brytning iks z2,37:04
brytning ham z6,37:17
frislag ham z1,37:30
hörna ham z1,38:12
skott utanför ham z2,38:35
skottyp fast ham z2,38:35
boll iks,38:35
frislag iks z4,39:24
frislag iks z7,39:52
brytning ham z8,40:31
bolltapp passförsök ham z2,40:41
passning lång iks z5,40:56
boll ham,40:58
hörna ham z3,41:36
skott täckt ham z2,42:02
skottyp fast ham z2,42:02
boll iks,42:02
frislag iks z6,42:20
inslag iks z6,42:35
bolltapp passförsök iks z5,42:41
skott räddning ham z2,42:46
skottyp utifrån ham z2,42:46
hörna ham z3,42:46
skott utanför ham z2,43:12
skottyp fast ham z2,43:12
boll iks,43:12
brytning ham z7,43:37
hörna ham z3,43:50
skott räddning iks z2,44:15
skottyp fast ham z2,44:15
boll iks,44:15
frislag iks z9,45:30
stop,45:55
