event,time
avslag vet z5, 0:00:00
Brytning iks z6, 0:00:12
Närkamp vet z6, 0:00:17
passning lång vet z1, 0:00:27
mål spelmål vet z8, 0:00:33
skottyp friställande vet z8, 0:00:33
avslag iks z5, 0:01:03
passning lång iks z5, 0:01:45
mål spelmål iks z2, 0:01:49
skottyp centralt iks z2, 0:01:49
avslag vet z5, 0:02:23
Passning straffområde vet z7, 0:02:40
skott täckt vet z8, 0:02:43
skottyp centralt vet z8, 0:02:43
hörna vet z9, 0:02:44
skott utanför vet z8, 0:03:09
skottyp fast vet z8, 0:03:09
Utkast iks z8, 0:03:19
Bolltapp tappad iks z5, 0:03:34
Närkamp iks z5, 0:03:37
Passning straffområde iks z3, 0:03:49
Brytning vet z2, 0:03:50
Närkamp iks z8, 0:04:03
Brytning vet z5, 0:04:25
skott täckt vet z8, 0:05:28
skottyp dribbling vet z8, 0:05:28
hörna vet z9, 0:05:33
skott utanför vet z8, 0:05:55
skottyp fast vet z8, 0:05:55
Utkast iks z8, 0:06:03
passning lång iks z5, 0:06:12
närkamp iks z1, 0:06:20
Brytning vet z9, 0:06:42
Närkamp iks z9, 0:06:45
frislag vet z6, 0:06:55
passning lång vet z5, 0:06:59
Brytning iks z8, 0:07:02
hörna iks z1, 0:07:16
skott räddning iks z2, 0:07:49
skottyp fast iks z2, 0:07:49
skott räddning iks z2, 0:07:51
skottyp retur iks z2, 0:07:51
Utkast vet z2, 0:07:53
Närkamp iks z5, 0:08:15
Brytning vet z4, 0:08:39
Närkamp iks z7, 0:08:45
Bolltapp tappad iks z5, 0:08:59
Närkamp iks z5, 0:09:43
skott täckt iks z2, 0:09:58
skottyp utifrån iks z2, 0:09:58
Närkamp vet z6, 0:10:23
Brytning iks z6, 0:10:38
Utkast vet z2, 0:10:49
Brytning iks z4, 0:10:56
passning lång iks z5, 0:11:34
skott räddning iks z2, 0:11:37
skottyp utifrån iks z2, 0:11:37
Utkast vet z2, 0:11:38
bolltapp passförsök vet z6, 0:11:52
Bolltapp tappad iks z5, 0:12:05
Närkamp iks z8, 0:12:08
Närkamp iks z4, 0:12:30
frislag iks z4, 0:12:37
passning lång iks z6, 0:13:03
skott utanför iks z2, 0:13:09
skottyp centralt iks z2, 0:13:09
Utkast vet z2, 0:13:10
friläge vet z8, 0:13:35
skott täckt vet z8, 0:13:37
skottyp dribbling vet z8, 0:13:37
rensning iks z8, 0:13:38
skott täckt vet z8, 0:13:40
skottyp retur vet z8, 0:13:40
skott utanför vet z8, 0:13:42
skottyp retur vet z8, 0:13:42
Utkast iks z8, 0:13:43
Utkast vet z2, 0:14:29
Närkamp iks z6, 0:15:21
Brytning vet z6, 0:15:23
Passning straffområde vet z9, 0:15:52
friläge vet z8, 0:15:53
mål spelmål vet z8, 0:15:54
skottyp friställande vet z8, 0:15:54
avslag iks z5, 0:16:29
Närkamp vet z2, 0:16:51
skott täckt vet z8, 0:17:03
skottyp utifrån vet z8, 0:17:03
Utkast iks z8, 0:17:04
Närkamp vet z1, 0:17:38
Passning straffområde vet z7, 0:18:03
Brytning iks z8, 0:18:04
rensning iks z8, 0:18:06
Närkamp iks z6, 0:18:18
Närkamp iks z3, 0:18:45
bolltapp passförsök iks z5, 0:18:48
Närkamp iks z4, 0:18:50
Närkamp vet z4, 0:18:51
Närkamp iks z8, 0:19:15
Passning straffområde iks z1, 0:19:34
inslag iks z4, 0:19:47
Brytning vet z2, 0:20:42
hörna vet z7, 0:20:55
skott utanför vet z8, 0:21:26
skottyp fast vet z8, 0:21:26
Utkast iks z8, 0:21:28
Passning straffområde iks z3, 0:21:56
skott räddning iks z2, 0:22:05
skottyp inlägg iks z2, 0:22:05
hörna iks z3, 0:22:06
skott täckt iks z2, 0:22:40
skottyp fast iks z2, 0:22:40
inslag iks z1, 0:22:43
Passning straffområde iks z1, 0:23:08
skott täckt iks z2, 0:23:10
skottyp inlägg iks z2, 0:23:10
rensning vet z2, 0:23:11
Brytning vet z6, 0:24:27
Bolltapp tappad vet z4, 0:24:40
skott räddning iks z1, 0:24:50
skottyp utifrån iks z1, 0:24:50
Utkast vet z2, 0:24:51
skott räddning vet z5, 0:25:12
skottyp utifrån vet z5, 0:25:12
Utkast iks z8, 0:25:14
passning lång iks z5, 0:25:23
Brytning vet z2, 0:25:30
närkamp iks z3, 0:25:33
närkamp vet z3, 0:25:39
Passning straffområde vet z9, 0:25:56
mål spelmål vet z8, 0:25:58
skottyp inlägg vet z8, 0:25:58
avslag iks z5, 0:26:30
närkamp vet z1, 0:26:58
Närkamp iks z6, 0:27:37
Närkamp vet z6, 0:27:39
Utkast iks z8, 0:27:49
Passning straffområde iks z1, 0:28:11
Brytning vet z2, 0:28:12
hörna iks z1, 0:28:16
mål hörnmål iks z2, 0:28:46
