time,team,event,subevent,zone,player
0:36:01,iks,närkamp,0,z4,0
0:36:06,iks,frislag,0,z4,6
0:36:30,fri,närkamp,0,z7,0
0:36:36,iks,brytning,0,z4,15
0:36:40,iks,bolltapp,passförsök,z4,0
0:36:48,iks,närkamp,0,z6,61
0:36:55,iks,passning,lång,z5,97
0:37:00,fri,utkast,0,z8,0
0:37:14,fri,passning,lång,z7,0
0:37:20,iks,brytning,0,z1,2
0:37:25,fri,närkamp,0,z1,0
0:37:30,fri,skott,täckt,z8,13
0:37:31,fri,skottyp,utifrån,z8,13
0:37:39,fri,närkamp,0,z6,0
0:37:45,iks,närkamp,0,z2,0
0:37:50,iks,inslag,0,z3,0
0:38:04,iks,passning,farlig,z7,17
0:38:07,fri,utkast,0,z8,0
0:38:23,iks,närkamp,0,z3,0
0:38:50,iks,frislag,0,z7,0
0:39:20,iks,frislag,0,z7,0
0:39:29,iks,passning,lång,z7,0
0:39:31,fri,brytning,0,z8,0
0:39:45,iks,närkamp,0,z1,2
0:39:52,fri,närkamp,0,z1,0
0:40:05,fri,passning,straffområde,z3,0
0:40:10,iks,brytning,0,z2,0
0:40:30,iks,hörna,0,z7,0
0:40:55,iks,skott,täckt,z7,88
0:40:56,iks,skottyp,fast,z7,88
0:40:58,iks,skott,räddning,z8,6
0:40:59,iks,skottyp,retur,z8,6
0:41:00,iks,skott,utanför,z8,10
0:41:01,iks,skottyp,retur,z8,10
0:41:10,fri,utkast,0,z8,0
0:41:25,fri,skott,utanför,z1,13
0:41:26,fri,skottyp,utifrån,z1,13
0:41:29,iks,utkast,0,z2,13
0:41:40,iks,passning,farlig,z8,97
0:41:41,fri,brytning,0,z8,0
0:41:55,iks,brytning,0,z2,66
0:42:13,fri,närkamp,0,z7,0
0:42:23,fri,hörna,0,z1,0
0:42:52,fri,skott,täckt,z1,13
0:42:53,fri,skottyp,fast,z1,13
0:42:56,fri,skott,täckt,z2,13
0:42:57,fri,skottyp,retur,z2,13
0:43:01,iks,utkast,0,z2,0
0:43:23,iks,bolltapp,passförsök,z5,0
0:43:30,fri,skott,räddning,z2,13
0:43:31,fri,skottyp,utifrån,z2,13
0:43:50,iks,passning,straffområde,z9,97
0:43:53,fri,brytning,0,z8,0
0:44:11,iks,närkamp,0,z5,17
0:44:21,iks,frislag,0,z5,0
0:44:29,iks,bolltapp,tappad,z7,0
0:44:38,fri,skott,utanför,z2,13
0:44:39,fri,skottyp,utifrån,z2,13
0:44:42,iks,utkast,0,z2,13
0:45:02,iks,passning,lång,z9,66
0:45:04,fri,rensning,0,z8,0
0:45:45,iks,utkast,0,z2,13
0:45:55,iks,passning,lång,z1,17
0:46:00,fri,utkast,0,z8,0
0:46:02,fri,passning,lång,z8,0
0:46:05,iks,brytning,0,z2,0
0:46:20,iks,frislag,0,z4,0
0:46:40,iks,frislag,0,z9,6
0:46:48,iks,passning,straffområde,z9,97
0:46:50,fri,rensning,0,z8,0
0:46:53,iks,bolltapp,tappad,z5,0
